제조사,제품명,신고번호,등록일,유통기한,기능성,cluster
주식회사 노바렉스2공장,피로컷 앤 멀티비타민 이뮨 샷,200600200081160,20241115,제조일로부터 18개월,"[비타민C] 결합조직 형성과 기능유지에 필요, 철의 흡수에 필요, 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요 
[비타민B2] 체내 에너지 생성에 필요
[비타민E] 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
[셀렌] 유해산소로부터 세포를 보호하는데 필요
[비오틴] 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
[나이아신] 체내 에너지 생성에 필요
[몰리브덴] 산화·환원 효소의 활성에 필요
[크롬] 체내 탄수화물, 지방, 단백질 대사에 관여
[비타민K] 정상적인 혈액응고에 필요, 뼈의 구성에 필요
[아연] 정상적인 면역기능에 필요, 정상적인 세포분열에 필요
[망간] 뼈 형성에 필요, 에너지 이용에 필요, 유해산소로부터 세포를 보호하는데 필요
[비타민B12] 정상적인 엽산 대사에 필요
[비타민A] 어두운 곳에서 시각 적응을 위해 필요, 피부와 점막을 형성하고 기능을 유지하는데 필요, 상피세포의 성장과 발달에 필요
[판토텐산] 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
[비타민D] 칼슘과 인이 흡수되고 이용되는데 필요, 뼈의 형성과 유지에 필요, 골다공증발생 위험 감소에 도움을 줌
[구리] 철의 운반과 이용에 필요, 유해산소로부터 세포를 보호하는데 필요
[엽산] 세포와 혈액생성에 필요, 태아 신경관의 정상 발달에 필요, 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[테아닌] 스트레스로 인한 긴장완화에 도움을 줄 수 있음
[홍경천추출물] 스트레스로 인한 피로 개선에 도움을 줄 수 있음
[마그네슘] 에너지 이용에 필요, 신경과 근육 기능 유지에 필요
[비타민B6] 단백질 및 아미노산 이용에 필요, 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[비타민B1] 탄수화물과 에너지 대사에 필요",3
(주)비오팜,피토틱스 오피스 멀티팩,200400170211173,20211019,제조일로부터 18개월까지,"[프로바이오틱스] 유산균 증식 및 유해균 억제･배변활동 원활･장 건강에 도움을 줄 수 있음

[헤마토코쿠스 추출물] ①눈의 피로도 개선에 도움을 줄 수 있음

[EPA 및 DHA 함유 유지] 혈중 중성지질 개선·혈행 개선에 도움을 줄 수 있음

[비타민B1] (1) 탄수화물과 에너지 대사에 필요

[비타민B2] (1) 체내 에너지 생성에 필요

[비타민B6] ①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

[비타민C] ①결합조직 형성과 기능유지에 필요②철의 흡수에 필요③항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요

[비타민E] 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요

[아연] ①정상적인 면역기능에 필요②정상적인 세포분열에 필요",0
엔피케이(주),하루충전+,201000190041132,20211110,제조일부터 24 개월,"[홍삼]①면역력 증진 · 피로개선에 도움을 줄 수 있음
②혈소판 응집억제를 통한 혈액흐름 · 기억력 개선 · 항산화에 도움을 줄 수 있음
[비타민C]①결합조직 형성과 기능유지에 필요②철의 흡수에 필요③항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필
요
[비타민B1]①탄수화물과 에너지 대사에 필요
[나이아신]①체내 에너지 생성에 필요
[비타민B6]①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[비타민B2]①체내 에너지 생성에 필요
[판토텐산]①지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
[엽산]①세포와 혈액생성에 필요②태아 신경관의 정상 발달에 필요③혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[비오틴]①지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
[비타민B12]①정상적인 엽산 대사에 필요
[비타민E]①항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
[아연]①정상적인 면역기능에 필요②정상적인 세포분열에 필요
[망간]①뼈 형성에 필요②에너지 이용에 필요③유해산소로부터 세포를 보호하는데 필요
[셀레늄(또는 셀렌)]①유해산소로부터 세포를 보호하는데 필요",3
주식회사 노바렉스,하루한팩 올인원 솔루션,200400200083009,20240911,제조일로부터 24개월,"[마리골드꽃추출물] 노화로 인해 감소될 수 있는 황반색소밀도를 유지하여 눈 건강에 도움을 줄 수 있음
[코엔자임Q10] 항산화·높은 혈압 감소에 도움을 줄 수 있음
[헤마토코쿠스추출물] 눈의 피로도 개선에 도움을 줄 수 있음
[EPA및DHA함유유지] 혈중 중성지질 개선·혈행 개선·건조한 눈을 개선하여 눈 건강에 도움을 줄 수 있음
[비타민E] 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
[비타민D] 칼슘과 인이 흡수되고 이용되는데 필요, 뼈의 형성과 유지에 필요, 골다공증발생 위험 감소에 도움을 줌
[밀크씨슬(카르두스마리아누스)추출물] 간 건강에 도움을 줄 수 있음
[비타민C] 결합조직 형성과 기능유지에 필요, 철의 흡수에 필요, 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
[판토텐산] 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
[비타민B6] 단백질 및 아미노산 이용에 필요, 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[비타민B1] 탄수화물과 에너지 대사에 필요
[비타민B2] 체내 에너지 생성에 필요
[크롬] 체내 탄수화물, 지방, 단백질 대사에 관여
[아연] 정상적인 면역기능에 필요, 정상적인 세포분열에 필요
[망간] 뼈 형성에 필요, 에너지 이용에 필요, 유해산소로부터 세포를 보호하는데 필요
[비타민K] 정상적인 혈액응고에 필요, 뼈의 구성에 필요
[엽산] 세포와 혈액생성에 필요, 태아 신경관의 정상 발달에 필요, 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[비오틴] 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
[비타민B12] 정상적인 엽산 대사에 필요",3
코스맥스바이오(주),한국삼간보(전량수출용),200400200023492,20231011,제조일로부터 3년.,"1) 헛개나무과병추출분말 : 알콜성 손상으로부터 간을 보호하는데 도움을 줄 수 있음, 운동능력 향상에 도움을 줄 수 있음, 스트레스로 인한 피로개선에 도움을 줄 수 있음.
2) 비타민C : 결합조직 형성과 기능유지에 필요, 철의 흡수에 필요, 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요.",0
코스맥스바이오(주),한국호간보HD-1Premium,200400200023526,20231124,제조일로부터 3년,"1) 헛개나무과병추출분말 : 알콜성 손상으로부터 간을 보호하는데 도움을 줄 수 있음, 운동능력 향상에 도움을 줄 수 있음, 스트레스로 인한 피로개선에 도움을 줄 수 있음.
2) 비타민C : 결합조직 형성과 기능유지에 필요, 철의 흡수에 필요, 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요.",0
코스맥스바이오(주),한국호간보HD-1Premium 1 (전량수출용),200400200021387,20150522,제조일로부터 3년.,"1) 헛개나무과병추출분말 : 알콜성 손상으로부터 간을 보호하는데 도움을 줄 수 있음, 운동능력 향상에 도움을 줄 수 있음, 스트레스로 인한 피로개선에 도움을 줄 수 있음 
2) 비타민C : 결합조직 형성과 기능유지에 필요, 철의 흡수에 필요, 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요",0
코스맥스바이오(주),한국호간진보,200400200023529,20231201,제조일로부터 3년,"1) 헛개나무과병추출분말 : 알콜성 손상으로부터 간을 보호하는데 도움을 줄 수 있음, 운동능력 향상에 도움을 줄 수 있음, 스트레스로 인한 피로개선에 도움을 줄 수 있음.
2) 비타민C : 결합조직 형성과 기능유지에 필요, 철의 흡수에 필요, 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요.",0
코스맥스바이오(주),한국호간해보 1 (전량수출용),200400200023430,20230711,제조일로부터 3년,"1) 헛개나무과병추출분말 : 알콜성 손상으로부터 간을 보호하는데 도움을 줄 수 있음, 운동능력 향상에 도움을 줄 수 있음, 스트레스로 인한 피로개선에 도움을 줄 수 있음.
2) 비타민C : 결합조직 형성과 기능유지에 필요, 철의 흡수에 필요, 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요.",0
엔피케이(주),한빛 브레인 플러스 골드,20100019004831,20181018,제조일부터 24 개월,"[홍삼]①면역력 증진·피로개선·혈소판 응집억제를 통한 혈액흐름·기억력 개선·항산화에 도움을 줄 수 있음
[은행잎 추출물]①기억력 개선․혈행 개선에 도움을 줄 수 있음
[비타민C]①결합조직 형성과 기능유지에 필요②철의 흡수에 필요③유해산소로부터 세포를 보호하는데 필요
[비타민B1]①탄수화물과 에너지 대사에 필요
[나이아신]①체내 에너지 생성에 필요
[비타민B6]①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[비타민B12]①정상적인 엽산 대사에 필요
[비타민E]①유해산소로부터 세포를 보호하는데 필요
[아연]①정상적인 면역기능에 필요②정상적인 세포분열에 필요
[망간]①뼈 형성에 필요②에너지 이용에 필요③유해산소로부터 세포를 보호하는데 필요
[셀레늄(또는 셀렌)]①유해산소로부터 세포를 보호하는데 필요
[구리]①철의 운반과 이용에 필요②유해산소로부터 세포를 보호하는데 필요",3
코스맥스바이오(주),헛개비타,200400200021948,20170113,제조일로부터 2년.,"알콜성 손상으로부터 간을 보호하는데 도움을 줄 수 있음(기타Ⅱ)

①결합조직 형성과 기능유지에 필요②철의 흡수에 필요③유해산소로부터 세포를 보호하는데 필요,1) 헛개나무과병추출분말 : 알콜성 손상으로부터 간을 보호하는데 도움을 줄 수 있음, 운동능력 향상에 도움을 줄 수 있음, 스트레스로 인한 피로 개선에 도움을 줄 수 있음. 
2) 비타민C : 결합조직 형성과 기능유지에 필요, 철의 흡수에 필요, 유해산소로부터 세포를 보호하는데 필요",0
(주)유유헬스케어,헤라실버포우먼,20040015107427,20150522,제조일로부터 24개월,"[홍삼제품]①면역력 증진에 도움을 줄 수 있음②피로개선에 도움을 줄 수 있음③혈소판 응집 억제를 통한 혈액흐름에 도움을 줄 수 있음④기억력 개선에 도움을 줄 수 있음⑤항산화에 도움을 줄 수 있음

[비타민A]①어두운 곳에서 시각 적응을 위해 필요②피부와 점막을 형성하고 기능을 유지하는데 필요③상피세포의 성장과 발달에 필요
[비타민B1]①탄수화물과 에너지 대사에 필요
[비타민C]①결합조직 형성과 기능유지에 필요②철의 흡수에 필요③유해산소로부터 세포를 보호하는데 필요
[비타민D]①칼슘과 인이 흡수되고 이용되는데 필요 ②뼈의 형성과 유지에 필요
[비타민E]①유해산소로부터 세포를 보호하는데 필요
[엽산]①세포와 혈액생성에 필요②태아 신경관의 정상 발달에 필요③혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[판토텐산]①지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
[망간]①뼈 형성에 필요②에너지 이용에 필요③유해산소로부터 세포를 보호하는데 필요
[아연]①정상적인 면역기능에 필요② 정상적인 세포분열에 필요 ",3
(주)한풍네이처팜,헬퓨 A데이팩,20120019007739,20230510,제조일로부터 18개월까지,"[프로바이오틱스] 유산균 증식 및 유해균 억제, 배변활동 원활, 장 건강에 도움을 줄 수 있음
[홍삼] 면역력 증진, 피로개선, 혈소판 응집억제를 통한 혈액흐름, 기억력 개선,  항산화에 도움을 줄 수 있음
[테아닌] 스트레스로 인한 긴장완화에 도움을 줄 수 있음
[칼슘] 뼈와 치아 형성에 필요 / 신경과 근육 기능 유지에 필요 / 정상적인 혈액응고에 필요 / 골다공증발생 위험 감소에 도움을 줌
[비타민C] 결합조직 형성과 기능유지에 필요 / 철의 흡수에 필요 / 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
[비타민E] 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
[마그네슘] 에너지 이용에 필요 / 신경과 근육 기능 유지에 필요
[비타민B12] 정상적인 엽산 대사에 필요
[몰리브덴] 산화･환원 효소의 활성에 필요
[크롬] 체내 탄수화물, 지방, 단백질 대사에 관여
[나이아신] 체내 에너지 생성에 필요
[철] 체내 산소운반과 혈액생성에 필요 / 에너지 생성에 필요
[판토텐산] 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
[아연] 정상적인 면역기능에 필요 / 정상적인 세포분열에 필요
[비타민B6] 단백질 및 아미노산 이용에 필요 / 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[비타민A] 어두운 곳에서 시각 적응을 위해 필요 / 피부와 점막을 형성하고 기능을 유지하는데 필요 / 상피세포의 성장과 발달에 필요
[망간] 뼈 형성에 필요 / 에너지 이용에 필요 / 유해산소로부터 세포를 보호하는데 필요
[비오틴] 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
[셀렌] 유해산소로부터 세포를 보호하는데 필요
[비타민B2] 체내 에너지 생성에 필요
[비타민B1] 탄수화물과 에너지 대사에 필요
[비타민D] 칼슘과 인이 흡수되고 이용되는데 필요 / 뼈의 형성과 유지에 필요 / 골다공증발생 위험 감소에 도움을 줌
[구리] 철의 운반과 이용에 필요 / 유해산소로부터 세포를 보호하는데 필요
[비타민K] 정상적인 혈액응고에 필요 / 뼈의 구성에 필요
[엽산] 세포와 혈액생성에 필요 / 태아 신경관의 정상 발달에 필요 / 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[요오드] 갑상선 호르몬의 합성에 필요 / 에너지 생성에 필요 / 신경발달에 필요",3
(주)한풍네이처팜,헬퓨 B데이팩,20120019007746,20230519,제조일로부터 24개월까지,"[포스파티딜세린]  노화로 인해 저하된 인지력 개선, 자외선에 의한 피부 손상으로부터 피부 건강 유지, 피부보습에 도움을 줄 수 있음
[은행잎 추출물] 기억력 개선, 혈행 개선에 도움을 줄 수 있음
[비타민E] 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
[EPA 및 DHA 함유 유지] 혈중 중성지질 개선, 혈행 개선, 건조한 눈을 개선하여 눈 건강에 도움을 줄 수 있음
[마리골드꽃추출물] 노화로 인해 감소될 수 있는 황반색소밀도를 유지하여 눈 건강에 도움을 줄 수 있음
[헤마토코쿠스 추출물] 눈의 피로도 개선에 도움을 줄 수 있음
[아연] 정상적인 면역기능에 필요 / 정상적인 세포분열에 필요
[칼슘] 뼈와 치아 형성에 필요 / 신경과 근육 기능 유지에 필요 / 정상적인 혈액응고에 필요 / 골다공증발생 위험 감소에 도움을 줌
[비타민C] 결합조직 형성과 기능유지에 필요 / 철의 흡수에 필요 / 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
[마그네슘] 에너지 이용에 필요 / 신경과 근육 기능 유지에 필요
[비타민B12] 정상적인 엽산 대사에 필요
[몰리브덴] 산화, 환원 효소의 활성에 필요
[크롬] 체내 탄수화물, 지방, 단백질 대사에 관여
[나이아신] 체내 에너지 생성에 필요
[철] 체내 산소운반과 혈액생성에 필요 / 에너지 생성에 필요
[판토텐산] 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
[비타민B6] 단백질 및 아미노산 이용에 필요 / 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[비타민A] 어두운 곳에서 시각 적응을 위해 필요 / 피부와 점막을 형성하고 기능을 유지하는데 필요 / 상피세포의 성장과 발달에 필요
[망간] 뼈 형성에 필요 / 에너지 이용에 필요 / 유해산소로부터 세포를 보호하는데 필요
[비오틴] 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
[셀렌] 유해산소로부터 세포를 보호하는데 필요
[비타민B2] 체내 에너지 생성에 필요
[비타민B1] 탄수화물과 에너지 대사에 필요
[비타민D] 칼슘과 인이 흡수되고 이용되는데 필요 / 뼈의 형성과 유지에 필요 / 골다공증발생 위험 감소에 도움을 줌
[구리] 철의 운반과 이용에 필요 / 유해산소로부터 세포를 보호하는데 필요
[비타민K] 정상적인 혈액응고에 필요 / 뼈의 구성에 필요
[엽산] 세포와 혈액생성에 필요 / 태아 신경관의 정상 발달에 필요 / 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[요오드] 갑상선 호르몬의 합성에 필요 / 에너지 생성에 필요 / 신경발달에 필요",3
(주)한풍네이처팜,헬퓨 C데이팩,20120019007751,20230525,제조일로부터 24개월까지,"[EPA 및 DHA 함유 유지] 혈중 중성지질 개선, 혈행 개선, 건조한 눈을 개선하여 눈 건강에 도움을 줄 수 있음
[마리골드꽃추출물] 노화로 인해 감소될 수 있는 황반색소밀도를 유지하여 눈 건강에 도움을 줄 수 있음
[헤마토코쿠스 추출물] 눈의 피로도 개선에 도움을 줄 수 있음
[비타민E] 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
[아연] 정상적인 면역기능에 필요 / 정상적인 세포분열에 필요
[코엔자임Q10] 항산화, 높은 혈압 감소에 도움을 줄 수 있음
[칼슘] 뼈와 치아 형성에 필요 / 신경과 근육 기능 유지에 필요 / 정상적인 혈액응고에 필요 / 골다공증발생 위험 감소에 도움을 줌
[비타민C] 결합조직 형성과 기능유지에 필요 / 철의 흡수에 필요 / 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
[마그네슘] 에너지 이용에 필요 / 신경과 근육 기능 유지에 필요
[비타민B12] 정상적인 엽산 대사에 필요
[몰리브덴] 산화, 환원 효소의 활성에 필요
[크롬] 체내 탄수화물, 지방, 단백질 대사에 관여
[나이아신] 체내 에너지 생성에 필요
[철] 체내 산소운반과 혈액생성에 필요 / 에너지 생성에 필요
[판토텐산] 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
[비타민B6] 단백질 및 아미노산 이용에 필요 / 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[비타민A] 어두운 곳에서 시각 적응을 위해 필요 / 피부와 점막을 형성하고 기능을 유지하는데 필요 / 상피세포의 성장과 발달에 필요
[망간] 뼈 형성에 필요 / 에너지 이용에 필요 / 유해산소로부터 세포를 보호하는데 필요
[비오틴] 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
[셀렌] 유해산소로부터 세포를 보호하는데 필요
[비타민B2] 체내 에너지 생성에 필요
[비타민B1] 탄수화물과 에너지 대사에 필요
[비타민D] 칼슘과 인이 흡수되고 이용되는데 필요 / 뼈의 형성과 유지에 필요 / 골다공증발생 위험 감소에 도움을 줌
[구리] 철의 운반과 이용에 필요 / 유해산소로부터 세포를 보호하는데 필요
[비타민K] 정상적인 혈액응고에 필요 / 뼈의 구성에 필요
[엽산] 세포와 혈액생성에 필요 / 태아 신경관의 정상 발달에 필요 / 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[요오드] 갑상선 호르몬의 합성에 필요 / 에너지 생성에 필요 / 신경발달에 필요		
		
		
",3
(주)한풍네이처팜,헬퓨 D데이팩,20120019007761,20230602,제조일로부터 18개월까지,"[프로바이오틱스] 유산균 증식 및 유해균 억제, 배변활동 원활, 장 건강에 도움을 줄 수 있음
[홍삼] 면역력 증진･피로개선･혈소판 응집억제를 통한 혈액흐름, 기억력 개선, 항산화에 도움을 줄 수 있음
[칼슘] 뼈와 치아 형성에 필요 / 신경과 근육 기능 유지에 필요 / 정상적인 혈액응고에 필요 / 골다공증발생 위험 감소에 도움을 줌
[비타민C] 결합조직 형성과 기능유지에 필요 / 철의 흡수에 필요 / 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
[비타민E] 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
[마그네슘] 에너지 이용에 필요 / 신경과 근육 기능 유지에 필요
[비타민B12] 정상적인 엽산 대사에 필요
[몰리브덴] 산화, 환원 효소의 활성에 필요
[크롬] 체내 탄수화물, 지방, 단백질 대사에 관여
[나이아신] 체내 에너지 생성에 필요
[철] 체내 산소운반과 혈액생성에 필요 / 에너지 생성에 필요
[판토텐산] 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
[아연] 정상적인 면역기능에 필요 / 정상적인 세포분열에 필요
[비타민B6] 단백질 및 아미노산 이용에 필요 / 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[비타민A] 어두운 곳에서 시각 적응을 위해 필요 / 피부와 점막을 형성하고 기능을 유지하는데 필요 / 상피세포의 성장과 발달에 필요
[망간] 뼈 형성에 필요 / 에너지 이용에 필요 / 유해산소로부터 세포를 보호하는데 필요
[비오틴] 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
[셀렌] 유해산소로부터 세포를 보호하는데 필요
[비타민B2] 체내 에너지 생성에 필요
[비타민B1] 탄수화물과 에너지 대사에 필요
[비타민D] 칼슘과 인이 흡수되고 이용되는데 필요 / 뼈의 형성과 유지에 필요 / 골다공증발생 위험 감소에 도움을 줌
[구리] 철의 운반과 이용에 필요 / 유해산소로부터 세포를 보호하는데 필요
[비타민K] 정상적인 혈액응고에 필요 / 뼈의 구성에 필요
[엽산] 세포와 혈액생성에 필요 / 태아 신경관의 정상 발달에 필요 / 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[요오드] 갑상선 호르몬의 합성에 필요 / 에너지 생성에 필요 / 신경발달에 필요		
		
",3
(주)한풍네이처팜,헬퓨 E데이팩,20120019007763,20230605,제조일로부터 24개월까지,"[EPA 및 DHA 함유 유지] 혈중 중성지질 개선, 혈행 개선, 건조한 눈을 개선하여 눈 건강에 도움을 줄 수 있음
[마리골드꽃추출물] 노화로 인해 감소될 수 있는 황반색소밀도를 유지하여 눈 건강에 도움을 줄 수 있음
[헤마토코쿠스 추출물] 눈의 피로도 개선에 도움을 줄 수 있음
[비타민E] 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
[아연] 정상적인 면역기능에 필요 / 정상적인 세포분열에 필요
[밀크씨슬 추출물] 간 건강에 도움을 줄 수 있음
[칼슘] 뼈와 치아 형성에 필요 / 신경과 근육 기능 유지에 필요 / 정상적인 혈액응고에 필요 / 골다공증발생 위험 감소에 도움을 줌
[비타민C] 결합조직 형성과 기능유지에 필요 / 철의 흡수에 필요 / 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
[마그네슘] 에너지 이용에 필요 / 신경과 근육 기능 유지에 필요
[비타민B12] 정상적인 엽산 대사에 필요
[몰리브덴] 산화, 환원 효소의 활성에 필요
[크롬] 체내 탄수화물, 지방, 단백질 대사에 관여
[나이아신] 체내 에너지 생성에 필요
[철] 체내 산소운반과 혈액생성에 필요 / 에너지 생성에 필요
[판토텐산] 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
[비타민B6] 단백질 및 아미노산 이용에 필요 / 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[비타민A] 어두운 곳에서 시각 적응을 위해 필요 / 피부와 점막을 형성하고 기능을 유지하는데 필요 / 상피세포의 성장과 발달에 필요
[망간] 뼈 형성에 필요 / 에너지 이용에 필요 / 유해산소로부터 세포를 보호하는데 필요
[비오틴] 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
[셀렌] 유해산소로부터 세포를 보호하는데 필요
[비타민B2] 체내 에너지 생성에 필요
[비타민B1] 탄수화물과 에너지 대사에 필요
[비타민D] 칼슘과 인이 흡수되고 이용되는데 필요 / 뼈의 형성과 유지에 필요 / 골다공증발생 위험 감소에 도움을 줌
[구리] 철의 운반과 이용에 필요 / 유해산소로부터 세포를 보호하는데 필요
[비타민K] 정상적인 혈액응고에 필요 / 뼈의 구성에 필요
[엽산] 세포와 혈액생성에 필요 / 태아 신경관의 정상 발달에 필요 / 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[요오드] 갑상선 호르몬의 합성에 필요 / 에너지 생성에 필요 / 신경발달에 필요		
		
		
",3
(주)한풍네이처팜,헬퓨 G데이팩,20120019007741,20230512,제조일로부터 24개월까지,"[칼슘] 뼈와 치아 형성에 필요 / 신경과 근육 기능 유지에 필요 / 정상적인 혈액응고에 필요 / 골다공증발생 위험 감소에 도움을 줌
[NAG(N-아세틸글루코사민)] 관절 및 연골건강에 도움을 줄 수 있음
[비타민D] 칼슘과 인이 흡수되고 이용되는데 필요 / 뼈의 형성과 유지에 필요 / 골다공증발생 위험 감소에 도움을 줌
[회화나무열매추출물] 갱년기 여성의 건강에 도움을 줄 수 있음
[홍삼] 면역력 증진, 피로개선, 혈소판 응집억제를 통한 혈액흐름･기억력 개선･항산화에 도움을 줄 수 있음
[비타민C] 결합조직 형성과 기능유지에 필요/ 철의 흡수에 필요 / 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
[대두이소플라본] 뼈 건강에 도움을 줄 수 있음
[비타민E] 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
[아연] 정상적인 면역기능에 필요/ 정상적인 세포분열에 필요
[비타민A] 어두운 곳에서 시각 적응을 위해 필요 / 피부와 점막을 형성하고 기능을 유지하는데 필요 / 상피세포의 성장과 발달에 필요 
[비타민B6] 단백질 및 아미노산 이용에 필요 / 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[비타민B1] 탄수화물과 에너지 대사에 필요
[비타민B2] 체내 에너지 생성에 필요",3
(주)한풍네이처팜,헬퓨 회화나무,20120019007727,20230412,제조일로부터 24개월까지,"[회화나무열매추출물] 갱년기 여성의 건강에 도움을 줄 수 있음
[홍삼] 면역력 증진･피로개선, 혈소판 응집억제를 통한 혈액흐름, 기억력 개선, 항산화에 도움을 줄 수 있음
[비타민C] 결합조직 형성과 기능유지에 필요/ 철의 흡수에 필요 / 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
[대두이소플라본] 뼈 건강에 도움을 줄 수 있음
[비타민E] 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
[아연] 정상적인 면역기능에 필요/ 정상적인 세포분열에 필요
[비타민A] 어두운 곳에서 시각 적응을 위해 필요 / 피부와 점막을 형성하고 기능을 유지하는데 필요 / 상피세포의 성장과 발달에 필요 
[비타민D] 칼슘과 인이 흡수되고 이용되는데 필요 / 뼈의 형성과 유지에 필요 / 골다공증발생 위험 감소에 도움을 줌
[비타민B6] 단백질 및 아미노산 이용에 필요 / 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[비타민B1] 탄수화물과 에너지 대사에 필요
[비타민B2] 체내 에너지 생성에 필요",3
(주)알피바이오,홍경천 비타민B 맥스,200400170061763,20241018,제조일로부터 24개월,"[홍경천추출물] 스트레스로 인한 피로 개선에 도움을 줄 수 있음

[비타민B1] ①탄수화물과 에너지 대사에 필요

[비타민B2] ①체내 에너지 생성에 필요

[나이아신] ①체내 에너지 생성에 필요

[판토텐산] ①지방, 탄수화물, 단백질 대사와 에너지 생성에 필요

[비타민B6] ①단백질 및 아미노산 이용에 필요 ②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

[엽산] ①세포와 혈액생성에 필요 ②태아 신경관의 정상 발달에 필요 ③혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

[비오틴] ①지방, 탄수화물, 단백질 대사와 에너지 생성에 필요

[비타민B12] ①정상적인 엽산 대사에 필요

[비타민C] ①결합조직 형성과 기능유지에 필요②철의 흡수에 필요③항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요

[비타민D] ①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌",3
(주)한국씨엔에스팜,홍경천비타민C,200400200072735,20211126,제조일로부터 24개월 까지,"[비타민C] 결합조직의 형성과 기능유지에 필요/ 철의 흡수에 필요 / 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
[판토텐산] 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
[홍경천 추출물] 스트레스로 인한 피로 개선에 도움을 줄 수 있음",0
