제품명,기능성,processed_text
힘비원골드," [비타민 C] ①결합조직 형성과 기능유지에 필요②철의 흡수에 필요③항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
[비타민 B1] ①탄수화물과 에너지 대사에 필요
[셀레늄(또는 셀렌)] ①유해산소로부터 세포를 보호하는데 필요
[나이아신] ①체내 에너지 생성에 필요
[비타민 D] ①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌
[비타민 B6] ①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요",비타민 철 항산화 산소 비타민 에너지 셀레늄 셀렌 산소 나이아신 에너지 생 비타민 칼슘 인 뼈 골다공증 감소 비타민 단백질 아미노산 혈액 시스테인
힘비원골드,"[비타민D]①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌

[비타민B1]탄수화물과 에너지 대사에 필요

[나이아신]체내 에너지 생성에 필요

[비타민B6]①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

[비타민C]①결합조직 형성과 기능유지에 필요②철의 흡수에 필요③항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요

[아연]①정상적인 면역기능에 필요②정상적인 세포분열에 필요

[셀레늄(또는 셀렌)]유해산소로부터 세포를 보호하는데 필요",비타민 칼슘 인 뼈 골다공증 감소 비타민 에너지 나이아신 에너지 생 비타민 단백질 아미노산 혈액 시스테인 비타민 철 항산화 산소 아연 면역 셀레늄 셀렌 산소
힘쎈 메타 초임계 쏘팔옥타,"[쏘팔메토 열매 추출물] ①전립선 건강의 유지에 도움을 줄 수 있음

[옥타코사놀 함유 유지] ①지구력 증진에 도움을 줄 수 있음

[비타민 B1] ①탄수화물과 에너지 대사에 필요

[비타민 B2] ①체내 에너지 생성에 필요

[비타민 B12] ①정상적인 엽산 대사에 필요

[아연] ①정상적인 면역기능에 필요②정상적인 세포분열에 필요

[셀레늄(또는 셀렌)] ①유해산소로부터 세포를 보호하는데 필요",팔메 토 열매 물 전립선 줄 수 옥 타코 놀 지구력 줄 수 비타민 에너지 비타민 에너지 생 비타민 엽산 아연 면역 셀레늄 셀렌 산소
힘찬닥터스 보스웰리아,"[보스엘리아추출물등 복합물]
(국문) 관절 및 연골 건강에 도움을 줄 수 있음
(영문) May help to maintain healthy joint and cartilage
[셀렌]
①유해산소로부터 세포를 보호하는데 필요
[망간]
①뼈 형성에 필요②에너지 이용에 필요③유해산소로부터 세포를 보호하는데 필요
[나이아신]
①체내 에너지 생성에 필요
[몰리브덴]
산화·환원 효소의 활성에 필요
[아연]
①정상적인 면역기능에 필요②정상적인 세포분열에 필요
[판토텐산]
(1) 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
[비타민D]
①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌
[구리]
①철의 운반과 이용에 필요②유해산소로부터 세포를 보호하는데 필요
[비타민B6]
①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[비타민K]
(1) 정상적인 혈액응고에 필요
(2) 뼈의 구성에 필요
[비타민B1]
(1) 탄수화물과 에너지 대사에 필요
[비타민B2]
(1) 체내 에너지 생성에 필요",보스 엘리 물등 복합 물 관절 연골 줄 수 셀렌 산소 망간 뼈 에너지 산소 나이아신 에너지 생 몰리브덴 산화 환원 효소 활 아연 면역 판토텐산 지방 단백질 에너지 생 비타민 칼슘 인 뼈 골다공증 감소 구리 철 운반 산소 비타민 단백질 아미노산 혈액 시스테인 비타민 혈액 뼈 구성 비타민 에너지 비타민 에너지 생
힙스셀렌효모수(秀),"[셀레늄(또는 셀렌)] ①유해산소로부터 세포를 보호하는데 필요

[아연] ①정상적인 면역기능에 필요②정상적인 세포분열에 필요",셀레늄 셀렌 산소 아연 면역
T밸런스부심 요오드,"[아연] ①정상적인 면역기능에 필요 ②정상적인 세포분열에 필요
[요오드] ①갑상선 호르몬의 합성에 필요 ②에너지 생성에 필요 ③신경발달에 필요
[셀렌] ①유해산소로부터 세포를 보호하는데 필요
[철] ①체내 산소운반과 혈액생성에 필요 ②에너지 생성에 필요",아연 면역 요오드 갑상선 호르몬 에너지 생 셀렌 산소 철 산소 운반 혈액 생 에너지 생
VECELL 오리지날 포 맨,"정제1 : [마그네슘] ① 에너지 이용에 필요 ② 신경과 근육 기능 유지에 필요 [나이아신] ① 체내 에너지 생성에 필요 [판토텐산] ① 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요 [비타민E] ① 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요 [비타민C] ① 결합조직 형성과 기능유지에 필요 ② 철의 흡수에 필요 ③ 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요 [비타민B12] ① 정상적인 엽산 대사에 필요 [셀렌] ① 유해산소로부터 세포를 보호하는데 필요 [비타민B6] ① 단백질 및 아미노산 이용에 필요 ② 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요 [비타민B1] ① 탄수화물과 에너지 대사에 필요 [비타민B2] ① 체내 에너지 생성에 필요 [몰리브덴] ① 산화•환원 효소의 활성에 필요 [아연] ① 정상적인 면역기능에 필요 ② 정상적인 세포분열에 필요 [크롬] ① 체내 탄수화물, 지방, 단백질 대사에 관여 [망간] ① 뼈 형성에 필요 ② 에너지 이용에 필요 ③ 유해산소로부터 세포를 보호하는데 필요 [구리] ① 철의 운반과 이용에 필요 ② 유해산소로부터 세포를 보호하는데 필요 [엽산] ① 세포와 혈액생성에 필요 ② 태아 신경관의 정상 발달에 필요 ③ 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요 [비오틴] ① 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요 [요오드] ① 갑상선 호르몬의 합성에 필요 ② 에너지 생성에 필요 ③ 신경발달에 필요

캡슐2 : [코엔자임Q10] ① 항산화•높은 혈압 감소에 도움을 줄 수 있음

정제3 : [밀크씨슬추출물] ① 간 건강에 도움을 줄 수 있음

정제4 : [비타민D] ① 칼슘과 인이 흡수되고 이용되는데 필요 ② 뼈의 형성과 유지에 필요 ③ 골다공증발생 위험 감소에 도움을 줌",정제 마그네슘 에너지 신경 근육 나이아신 에너지 생 판토텐산 지방 단백질 에너지 생 비타민 항산화 산소 비타민 철 항산화 산소 비타민 엽산 셀렌 산소 비타민 단백질 아미노산 혈액 시스테인 비타민 에너지 비타민 에너지 생 몰리브덴 산화 환원 효소 활 아연 면역 크롬 지방 단백질 관여 망간 뼈 에너지 산소 구리 철 운반 산소 엽산 혈액 생 태아 경관 혈액 시스테인 비오틴 지방 단백질 에너지 생 요오드 갑상선 호르몬 에너지 생 캡슐 코엔자임 항산화 혈압 감소 줄 수 정제 밀크 슬 물 간 줄 수 정제 비타민 칼슘 인 뼈 골다공증 감소
VECELL 오리지날 포 우먼,"정제1 : [마그네슘] ① 에너지 이용에 필요 ② 신경과 근육 기능 유지에 필요 [나이아신] ① 체내 에너지 생성에 필요 [판토텐산] ① 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요 [비타민E] ① 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요 [비타민C] ① 결합조직 형성과 기능유지에 필요 ② 철의 흡수에 필요 ③ 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요 [비타민B12] ① 정상적인 엽산 대사에 필요 [셀렌] ① 유해산소로부터 세포를 보호하는데 필요 [비타민B6] ① 단백질 및 아미노산 이용에 필요 ② 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요 [비타민B1] ① 탄수화물과 에너지 대사에 필요 [비타민B2] ① 체내 에너지 생성에 필요 [몰리브덴] ① 산화•환원 효소의 활성에 필요 [아연] ① 정상적인 면역기능에 필요 ② 정상적인 세포분열에 필요 [크롬] ① 체내 탄수화물, 지방, 단백질 대사에 관여 [망간] ① 뼈 형성에 필요 ② 에너지 이용에 필요 ③ 유해산소로부터 세포를 보호하는데 필요 [구리] ① 철의 운반과 이용에 필요 ② 유해산소로부터 세포를 보호하는데 필요 [엽산] ① 세포와 혈액생성에 필요 ② 태아 신경관의 정상 발달에 필요 ③ 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요 [비오틴] ① 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요 [요오드] ① 갑상선 호르몬의 합성에 필요 ② 에너지 생성에 필요 ③ 신경발달에 필요

캡슐2 : [코엔자임Q10] ① 항산화•높은 혈압 감소에 도움을 줄 수 있음

정제3 : [밀크씨슬추출물] ① 간 건강에 도움을 줄 수 있음

정제4 : [비타민D] ① 칼슘과 인이 흡수되고 이용되는데 필요 ② 뼈의 형성과 유지에 필요 ③ 골다공증발생 위험 감소에 도움을 줌",정제 마그네슘 에너지 신경 근육 나이아신 에너지 생 판토텐산 지방 단백질 에너지 생 비타민 항산화 산소 비타민 철 항산화 산소 비타민 엽산 셀렌 산소 비타민 단백질 아미노산 혈액 시스테인 비타민 에너지 비타민 에너지 생 몰리브덴 산화 환원 효소 활 아연 면역 크롬 지방 단백질 관여 망간 뼈 에너지 산소 구리 철 운반 산소 엽산 혈액 생 태아 경관 혈액 시스테인 비오틴 지방 단백질 에너지 생 요오드 갑상선 호르몬 에너지 생 캡슐 코엔자임 항산화 혈압 감소 줄 수 정제 밀크 슬 물 간 줄 수 정제 비타민 칼슘 인 뼈 골다공증 감소
Wellness CoQ10,"[코엔자임Q10] 항산화, 높은 혈압 감소에 도움을 줄 수 있음
[비타민C] 결합조직 형성과 기능유지에 필요 / 철의 흡수에 필요 / 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
[나이아신] 체내 에너지 생성에 필요
[판토텐산] 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
[비타민E] 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
[아연] 정상적인 면역기능에 필요 / 정상적인 세포분열에 필요
[비타민B6] 단백질 및 아미노산 이용에 필요 / 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[비타민B1] 탄수화물과 에너지 대사에 필요
[셀렌] 유해산소로부터 세포를 보호하는데 필요
[비타민B2] 체내 에너지 생성에 필요",코엔자임 항산화 혈압 감소 줄 수 비타민 철 항산화 산소 나이아신 에너지 생 판토텐산 지방 단백질 에너지 생 비타민 항산화 산소 아연 면역 비타민 단백질 아미노산 혈액 시스테인 비타민 에너지 셀렌 산소 비타민 에너지 생
W밸런스 유산균 ,"1) 프로바이오틱스 : 유산균 증식 및 유해균 억제 · 배변활동 원활 · 장 건강에 도움을 줄 수 있음.
2) 비타민D : 칼슘과 인이 흡수되고 이용되는데 필요, 뼈의 형성과 유지에 필요, 골다공증발생 위험 감소에 도움을 줌
3) 아연 : 정상적인 면역기능에 필요, 정상적인 세포분열에 필요
4) 셀렌 : 유해산소로부터 세포를 보호하는데 필요",프로바이오틱스 유산균 균 배변 장 줄 수 비타민 칼슘 인 뼈 골다공증 감소 아연 면역 셀렌 산소
YDY 풀스펙멀티비타민,"[비타민E]
항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
[마그네슘]
①에너지 이용에 필요②신경과 근육 기능 유지에 필요
[비타민B1]
탄수화물과 에너지 대사에 필요
[비타민C]
①결합조직 형성과 기능유지에 필요②철의 흡수에 필요③항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
[비타민B2]
체내 에너지 생성에 필요
[판토텐산]
지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
[크롬]
체내 탄수화물, 지방, 단백질 대사에 관여
[몰리브덴]
산화·환원 효소의 활성에 필요
[비타민B6]
①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[비타민B12]
정상적인 엽산 대사에 필요
[나이아신]
체내 에너지 생성에 필요
[아연]
①정상적인 면역기능에 필요②정상적인 세포분열에 필요
[철]
①체내 산소운반과 혈액생성에 필요②에너지 생성에 필요
[비타민D]
①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌
[셀렌]
유해산소로부터 세포를 보호하는데 필요
[비타민A]
①어두운 곳에서 시각 적응을 위해 필요
②피부와 점막을 형성하고 기능을 유지하는데 필요
③상피세포의 성장과 발달에 필요
[망간]
①뼈 형성에 필요②에너지 이용에 필요③유해산소로부터 세포를 보호하는데 필요
[구리]
①철의 운반과 이용에 필요②유해산소로부터 세포를 보호하는데 필요
[비타민K]
①정상적인 혈액응고에 필요
②뼈의 구성에 필요
[엽산]
①세포와 혈액생성에 필요②태아 신경관의 정상 발달에 필요③혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[비오틴]
지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
[요오드]
①갑상선 호르몬의 합성에 필요②에너지 생성에 필요③신경발달에 필요",비타민 항산화 산소 마그네슘 에너지 신경 근육 비타민 에너지 비타민 철 항산화 산소 비타민 에너지 생 판토텐산 지방 단백질 에너지 생 크롬 지방 단백질 관여 몰리브덴 산화 환원 효소 활 비타민 단백질 아미노산 혈액 시스테인 비타민 엽산 나이아신 에너지 생 아연 면역 철 산소 운반 혈액 생 에너지 생 비타민 칼슘 인 뼈 골다공증 감소 셀렌 산소 비타민 곳 피부 점막 상피세포 망간 뼈 에너지 산소 구리 철 운반 산소 비타민 혈액 뼈 구성 엽산 혈액 생 태아 경관 혈액 시스테인 비오틴 지방 단백질 에너지 생 요오드 갑상선 호르몬 에너지 생
Yummy 맘 앤 키즈 멀티비타민,"[비타민C]①결합조직 형성과 기능유지에 필요②철의 흡수에 필요③유해산소로부터 세포를 보호하는데 필요
[비타민B1]①탄수화물과 에너지 대사에 필요
[비타민B2]①체내 에너지 생성에 필요
[비타민B6]①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[엽산]①세포와 혈액생성에 필요②태아 신경관의 정상 발달에 필요③혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[셀레늄(또는 셀렌)]①유해산소로부터 세포를 보호하는데 필요
",비타민 철 산소 비타민 에너지 비타민 에너지 생 비타민 단백질 아미노산 혈액 시스테인 엽산 혈액 생 태아 경관 혈액 시스테인 셀레늄 셀렌 산소
ZELLSERA 젤세라 초임계 쏘팔옥타코사놀,"[비타민B6] ①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

[비타민B2] (1) 체내 에너지 생성에 필요

[비타민B1] (1) 탄수화물과 에너지 대사에 필요

[아연] ①정상적인 면역기능에 필요②정상적인 세포분열에 필요

[옥타코사놀 함유 유지] ①지구력 증진에 도움을 줄 수 있음

[쏘팔메토 열매 추출물] ①전립선 건강의 유지에 도움을 줄 수 있음

[셀렌] ①유해산소로부터 세포를 보호하는데 필요",비타민 단백질 아미노산 혈액 시스테인 비타민 에너지 생 비타민 에너지 아연 면역 옥 타코 놀 지구력 줄 수 팔메 토 열매 물 전립선 줄 수 셀렌 산소
好護호호관절 터마신,"[강황 추출물(터마신)] 관절건강에 도움을 줄 수 있음(생리활성기능 2등급)

[비타민 D] ①칼슘과 인이 흡수되고 이용되는데 필요 ②뼈의 형성과 유지에 필요 ③골다공증발생 위험 감소에 도움을 줌

[망간] ①뼈 형성에 필요 ②에너지 이용에 필요 ③유해산소로부터 세포를 보호하는데 필요

[셀렌] 유해산소로부터 세포를 보호하는데 필요",강황 물 터 관절 줄 수 생리 활 비타민 칼슘 인 뼈 골다공증 감소 망간 뼈 에너지 산소 셀렌 산소
가네-큐 프로,"[밀크씨슬 추출물]
①간 건강에 도움을 줄 수 있음
[나이아신]
①체내 에너지 생성에 필요
[아연]
①정상적인 면역기능에 필요 ②정상적인 세포분열에 필요
[판토텐산]
①지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
[비타민B12]
①정상적인 엽산 대사에 필요
[비타민B6]
①단백질 및 아미노산 이용에 필요 ②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[셀렌]
①유해산소로부터 세포를 보호하는데 필요
[비타민B1]
①탄수화물과 에너지 대사에 필요
[비타민B2]
①체내 에너지 생성에 필요",밀크 슬 물 간 줄 수 나이아신 에너지 생 아연 면역 판토텐산 지방 단백질 에너지 생 비타민 엽산 비타민 단백질 아미노산 혈액 시스테인 셀렌 산소 비타민 에너지 비타민 에너지 생
가네굿프리미엄,"[밀크씨슬추출물] 간 건강에 도움을 줄 수 있음
[비타민B1]①탄수화물과 에너지 대사에 필요
[비타민B6]①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[비타민B2]①체내 에너지 생성에 필요
[판토텐산]①지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
[나이아신]①체내 에너지 생성에 필요
[비오틴]①지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
[셀레늄(또는 셀렌)]①유해산소로부터 세포를 보호하는데 필요
[아연]①정상적인 면역기능에 필요②정상적인 세포분열에 필요
 ",밀크 슬 물 간 줄 수 비타민 에너지 비타민 단백질 아미노산 혈액 시스테인 비타민 에너지 생 판토텐산 지방 단백질 에너지 생 나이아신 에너지 생 비오틴 지방 단백질 에너지 생 셀레늄 셀렌 산소 아연 면역
가네파워,"밀크씨슬추출물 : 간 건강에 도움을 줄 수 있음.
비타민B1 : 탄수화물과 에너지 대사에 필요.
비타민B2 :  체내 에너지 생성에 필요.
비타민B12 : 정상적인 엽산 대사에 필요. 
비타민E :  항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요.
셀렌 : 유해산소로부터 세포를 보호하는데 필요. 
비오틴 : 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요.
엽산 : 세포와 혈액생성에 필요, 태아 신경관의 정상 발달에 필요, 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
아연 : 정상적인 면역기능에 필요, 정상적인 세포분열에 필요. 
구리 : 철의 운반과 이용에 필요, 유해산소로부터 세포를 보호하는데 필요. 
망간 : 뼈 형성에 필요, 에너지 이용에 필요, 유해산소로부터 세포를 보호하는데 필요. ",밀크 슬 물 간 줄 수 비타민 에너지 비타민 에너지 생 비타민 엽산 비타민 항산화 산소 셀렌 산소 비오틴 지방 단백질 에너지 생 엽산 혈액 생 태아 경관 혈액 시스테인 아연 면역 구리 철 운반 산소 망간 뼈 에너지 산소
가네파워,"[밀크씨슬 추출물] 간 건강에 도움을 줄 수 있음
[비타민B12] 정상적인 엽산 대사에 필요
[셀렌] 유해산소로부터 세포를 보호하는데 필요
[비타민E] 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
[비오틴] 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
[망간] 뼈 형성에 필요 / 에너지 이용에 필요 / 유해산소로부터 세포를 보호하는데 필요
[구리] 철의 운반과 이용에 필요 / 유해산소로부터 세포를 보호하는데 필요
[아연] 정상적인 면역기능에 필요 / 정상적인 세포분열에 필요
[비타민B1] 탄수화물과 에너지 대사에 필요
[비타민B2] 체내 에너지 생성에 필요
[엽산] 세포와 혈액생성에 필요 / 태아 신경관의 정상 발달에 필요 / 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요",밀크 슬 물 간 줄 수 비타민 엽산 셀렌 산소 비타민 항산화 산소 비오틴 지방 단백질 에너지 생 망간 뼈 에너지 산소 구리 철 운반 산소 아연 면역 비타민 에너지 비타민 에너지 생 엽산 혈액 생 태아 경관 혈액 시스테인
가득채운 비오틴,"[비오틴]①지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
[아연]①정상적인 면역기능에 필요②정상적인 세포분열에 필요
[셀레늄(또는 셀렌)]①유해산소로부터 세포를 보호하는데 필요",비오틴 지방 단백질 에너지 생 아연 면역 셀레늄 셀렌 산소
가르시니아골드,"①탄수화물이 지방으로 합성되는 것을 억제하여 체지방 감소에 도움을 줄 수 있음

①유해산소로부터 세포를 보호하는데 필요,1) 가르시니아캄보지아추출물 : 탄수화물이 지방으로 합성되는 것을 억제하여 체지방 감소에 도움을 줌.
2) 셀렌 : 유해산소로부터 세포를 보호하는데 필요.",지방 체지방 감소 줄 수 산소 아캄 보지 물 지방 체지방 감소 셀렌 산소
가르시니아포르테," 1) 가르시니아캄보지아추출물 : 탄수화물이 지방으로 합성되는 것을 억제하여 체지방 감소에 도움을 줄 수 있음. 
 2) 셀렌 : 유해산소로부터 세포를 보호하는데 필요. ",아캄 보지 물 지방 체지방 감소 줄 수 셀렌 산소
가자 엑스퍼트,"1) 가자추출물(AyuFlex®) : 관절 및 연골 건강에 도움을 줄 수 있음. 
2) 비타민C : 결합조직 형성과 기능유지에 필요, 철의 흡수에 필요, 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
3) 비타민D : 칼슘과 인이 흡수되고 이용되는데 필요, 뼈의 형성과 유지에 필요, 골다공증발생 위험 감소에 도움을 줌. 
4) 비타민K : 정상적인 혈액응고에 필요, 뼈의 구성에 필요
5) 아연 : 정상적인 면역기능에 필요, 정상적인 세포분열에 필요. 
6) 셀렌 : 유해산소로부터 세포를 보호하는데 필요
7) 망간 : 뼈 형성에 필요, 에너지 이용에 필요, 유해산소로부터 세포를 보호하는데 필요. ",물 관절 연골 줄 수 비타민 철 항산화 산소 비타민 칼슘 인 뼈 골다공증 감소 비타민 혈액 뼈 구성 아연 면역 셀렌 산소 망간 뼈 에너지 산소
간 건강 솔루션,"[밀크씨슬] 간 건강에 도움을 줄 수 있음

[비타민 B1] 탄수화물과 에너지 대사에 필요

[비타민 B2] 체내 에너지 생성에 필요

[비타민 B6] 단백질 및 아미노산 이용에 필요 ②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

[나이아신] 체내 에너지 생성에 필요

[판토텐산] 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요

[엽산] ①세포와 혈액생성에 필요 ②태아 신경관의 정상 발달에 필요 ③혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

[비오틴] 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요

[셀레늄(또는 셀렌)] 유해산소로부터 세포를 보호하는데 필요

[아연] ①정상적인 면역기능에 필요 ②정상적인 세포분열에 필요",밀크 슬 간 줄 수 비타민 에너지 비타민 에너지 생 비타민 단백질 아미노산 혈액 시스테인 나이아신 에너지 생 판토텐산 지방 단백질 에너지 생 엽산 혈액 생 태아 경관 혈액 시스테인 비오틴 지방 단백질 에너지 생 셀레늄 셀렌 산소 아연 면역
간 건강 솔루션 밀크씨슬,"[밀크씨슬추출물] ① 간 건강에 도움을 줄 수 있음
[비타민B1] (1) 탄수화물과 에너지 대사에 필요
[비타민B2] (1) 체내 에너지 생성에 필요
[비타민B6] ①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[나이아신] ①체내 에너지 생성에 필요
[판토텐산] (1) 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
[비타민E] 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
[셀렌] ①유해산소로부터 세포를 보호하는데 필요
[아연] ①정상적인 면역기능에 필요②정상적인 세포분열에 필요",밀크 슬 물 간 줄 수 비타민 에너지 비타민 에너지 생 비타민 단백질 아미노산 혈액 시스테인 나이아신 에너지 생 판토텐산 지방 단백질 에너지 생 비타민 항산화 산소 셀렌 산소 아연 면역
간 건강 올케어 밀크씨슬,"[밀크씨슬(카르두스 마리아누스)추출물] 간 건강에 도움을 줄 수 있음
[셀레늄(또는 셀렌)] 유해산소로부터 세포를 보호하는데 필요
[나이아신] 체내 에너지 생성에 필요
[아연] ① 정상적인 면역기능에 필요 ② 정상적인 세포분열에 필요
[판토텐산] 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
[비타민B6] ① 단백질 및 아미노산 이용에 필요 ② 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[비타민B2] 체내 에너지 생성에 필요
[엽산] ① 세포와 혈액생성에 필요 ② 태아 신경관의 정상 발달에 필요 ③ 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요",밀크 슬 카르 스 마리 아누 스 물 간 줄 수 셀레늄 셀렌 산소 나이아신 에너지 생 아연 면역 판토텐산 지방 단백질 에너지 생 비타민 단백질 아미노산 혈액 시스테인 비타민 에너지 생 엽산 혈액 생 태아 경관 혈액 시스테인
간 건강엔 밀크씨슬,"[밀크씨슬추출물] ① 간 건강에 도움을 줄 수 있음

[나이아신] ①체내 에너지 생성에 필요

[비타민B1] (1) 탄수화물과 에너지 대사에 필요

[비타민B2] (1) 체내 에너지 생성에 필요

[비타민B6] ①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

[판토텐산] (1) 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요

[셀레늄(또는 셀렌)] ①유해산소로부터 세포를 보호하는데 필요

[아연] ①정상적인 면역기능에 필요②정상적인 세포분열에 필요",밀크 슬 물 간 줄 수 나이아신 에너지 생 비타민 에너지 비타민 에너지 생 비타민 단백질 아미노산 혈액 시스테인 판토텐산 지방 단백질 에너지 생 셀레늄 셀렌 산소 아연 면역
간 건강엔 활력 밀크씨슬,"[밀크씨슬추출물] 간 건강에 도움을 줄 수 있음
[나이아신] 체내 에너지 생성에 필요
[아연] ①정상적인 면역기능에 필요 ②정상적인 세포분열에 필요
[판토텐산] 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
[셀렌] 유해산소로부터 세포를 보호하는데 필요
[비오틴] 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
[비타민B6] ①단백질 및 아미노산 이용에 필요 ②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[비타민B1] 탄수화물과 에너지 대사에 필요
[비타민B2] 체내 에너지 생성에 필요",밀크 슬 물 간 줄 수 나이아신 에너지 생 아연 면역 판토텐산 지방 단백질 에너지 생 셀렌 산소 비오틴 지방 단백질 에너지 생 비타민 단백질 아미노산 혈액 시스테인 비타민 에너지 비타민 에너지 생
간 솔루션,"유산균발효마늘추출물 : 간 건강에 도움을 줄 수 있음(생리활성기능 2등급)

비타민C : ①결합조직 형성과 기능유지에 필요②철의 흡수에 필요③항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요

셀렌 : ①유해산소로부터 세포를 보호하는데 필요

비타민E : ①항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요

아연 : ①정상적인 면역기능에 필요②정상적인 세포분열에 필요

망간 : ①뼈 형성에 필요②에너지 이용에 필요③유해산소로부터 세포를 보호하는데 필요

판토텐산 : ①지방, 탄수화물, 단백질 대사와 에너지 생성에 필요

비타민B6 : ①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

비타민B1 : ①탄수화물과 에너지 대사에 필요

비타민B2 : ①체내 에너지 생성에 필요

엽산 : ①세포와 혈액생성에 필요②태아 신경관의 정상 발달에 필요③혈액의 호모시스테인 수준을 정상으로 유지하는데 필요",유산균 발효 마늘 물 간 줄 수 생리 활 비타민 철 항산화 산소 셀렌 산소 비타민 항산화 산소 아연 면역 망간 뼈 에너지 산소 판토텐산 지방 단백질 에너지 생 비타민 단백질 아미노산 혈액 시스테인 비타민 에너지 비타민 에너지 생 엽산 혈액 생 태아 경관 혈액 시스테인
