제조사,제품명,신고번호,등록일,유통기한,기능성
콜마비앤에이치(주)음성공장,풀쎄라 콜라겐 15000+(Fullthera Collagen 15000+),200600200032919,20240229,제조일로부터 24개월,"- 히알루론산 : 피부보습에 도움을 줄 수 있음
- 비오틴 : 지방 탄수화물, 단백질 대사와 에너지 생성에 필요"
(주)한풍네이처팜,풀앤업Full&UP,20120019007475,20220107,제조일로부터 24개월까지,"[히알루론산] 피부보습에 도움을 줄 수 있음 
[비타민C]결합조직 형성과 기능유지에 필요 / 철의 흡수에 필요 / 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요"
(주)한국씨엔에스팜,풋사과 농축분말(APPLOZIN®),200400200073177,20240730,제조일로부터 24개월까지,"(국문) ① 피부 보습에 도움을 줄 수 있음, ② 자외선에 의한 피부손상으로부터 피부건강 유지에 도움을 줄 수 있음
(영문) ① May help to maintain skin moisturizing, ② May help to maintain skin health from skin damage by UV radiation
"
(주)한국씨엔에스팜,풋사과 애플로진(정제),200400200073192,20240823,제조일로부터 24개월까지,"[풋사과 농축분말(제2024 – 4호)] 
(국문) ① 피부 보습에 도움을 줄 수 있음 ② 자외선에 의한 피부손상으로부터 피부건강 유지에 도움을 줄 수 있음
(영문) ① May help to maintain skin moisturizing ② May help to maintain skin health from skin damage by UV radiation 
[비타민A] ① 어두운 곳에서 시각 적응을 위해 필요 ② 피부와 점막을 형성하고 기능을 유지하는데 필요 ③ 상피세포의 성장과 발달에 필요
[비타민B1] ① 탄수화물과 에너지 대사에 필요
[비타민B6] ① 단백질 및 아미노산 이용에 필요 ② 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[비타민C] ① 결합조직 형성과 기능유지에 필요 ② 철의 흡수에 필요 ③ 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
[비타민E] ① 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
[나이아신] ① 체내 에너지 생성에 필요
[비오틴] ① 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
[아연] ① 정상적인 면역기능에 필요 ② 정상적인 세포분열에 필요
[셀렌] ① 유해산소로부터 세포를 보호하는데 필요"
노비스바이오(주),퓨로틴 곡물맛,20040020041491,20230306,제조일로부터 18개월,"[단백질]①근육, 결합조직 등 신체조직의 구성성분②효소, 호르몬, 항체의 구성에 필요③체내 필수 영양성분이나 활성물질의 운반과 저장에 필요④체액, 산-염기의 균형 유지에 필요⑤에너지, 포도당, 지질의 합성에 필요

[가르시니아캄보지아추출물]탄수화물이 지방으로 합성되는 것을 억제하여 체지방 감소에 도움을 줄 수 있음

[난소화성말토덱스트린]①식후 혈당상승 억제·혈중 중성지질 개선·배변활동 원활에 도움을 줄 수 있음

[히알루론산]피부보습에 도움을 줄 수 있음

[아연]①정상적인 면역기능에 필요②정상적인 세포분열에 필요

[나이아신]①체내 에너지 생성에 필요"
노비스바이오(주),퓨로틴 초코맛,20040020041490,20230306,제조일로부터 18개월,"[단백질] ①근육, 결합조직 등 신체조직의 구성성분 ②효소, 호르몬, 항체의 구성에 필요 ③체내 필수 영양성분이나 활성물질의 운반과 저장에 필요 ④체액, 산-염기의 균형 유지에 필요 ⑤에너지, 포도당, 지질의 합성에 필요

[가르시니아캄보지아추출물] 탄수화물이 지방으로 합성되는 것을 억제하여 체지방 감소에 도움을 줄 수 있음

[난소화성말토덱스트린] 식후 혈당상승 억제·혈중 중성지질 개선·배변활동 원활에 도움을 줄 수 있음

[히알루론산] 피부보습에 도움을 줄 수 있음

[아연] ①정상적인 면역기능에 필요 ②정상적인 세포분열에 필요

[나이아신] ①체내 에너지 생성에 필요"
(주)알피바이오,퓨어 감마리놀렌산,20040017006358,20150522,제조일로부터 24개월,"[감마리놀렌산함유유지 제품]①혈중 콜레스테롤 개선에 도움을 줄 수 있음②혈행개선에 도움을 줄 수 있음.
[비타민E]①유해산소로부터 세포를 보호하는데 필요
[베타카로틴]①어두운 곳에서 시각 적응을 위해 필요②피부와 점막을 형성하고 기능을 유지하는데 필요③상피세포의 성장과 발달에 필요
 "
(주)한국씨엔에스팜,퓨어온 트리플 알티지오메가3,200400200072786,20220308,제조일로부터 24개월까지,"[EPA 및 DHA 함유유지] 혈중 중성지질 개선·혈행 개선·기억력 개선·건조한 눈을 개선하여 눈 건강에 도움을 줄 수 있음
[비타민A]①어두운 곳에서 시각 적응을 위해 필요 ②피부와 점막을 형성하고 기능을 유지하는데 필요 ③상피세포의 성장과 발달에 필요
[비타민 D] ①칼슘과 인이 흡수되고 이용되는데 필요 ②뼈의 형성과 유지에 필요 ③골다공증발생 위험 감소에 도움을 줌
[비타민E] 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요"
엔피케이(주),퓨어원 종합 비타민,201000190041292,20230626,제조일로부터 24개월,"[비타민C]①결합조직 형성과 기능유지에 필요②철의 흡수에 필요③항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
[비타민B1]①탄수화물과 에너지 대사에 필요
[나이아신]①체내 에너지 생성에 필요
[비타민B6]①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[비타민B2]①체내 에너지 생성에 필요
[판토텐산]①지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
[비오틴]①지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
[엽산]①세포와 혈액생성에 필요②태아 신경관의 정상 발달에 필요③혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[비타민B12]①정상적인 엽산 대사에 필요
[비타민A]①어두운 곳에서 시각 적응을 위해 필요②피부와 점막을 형성하고 기능을 유지하는데 필요③상피세포의 성장과 발달에 필요
[비타민D]①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌
[비타민E]①항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
[비타민K]①정상적인 혈액응고에 필요②뼈의 구성에 필요
[아연]①정상적인 면역기능에 필요②정상적인 세포분열에 필요
[망간]①뼈 형성에 필요②에너지 이용에 필요②유해산소로부터 세포를 보호하는데 필요
[셀레늄]①유해산소로부터 세포를 보호하는데 필요
[크롬]①체내 탄수화물, 지방, 단백질 대사에 관여
[마그네슘]①에너지 이용에 필요②신경과 근육 기능 유지에 필요
[철]①체내 산소운반과 혈액생성에 필요②에너지 생성에 필요
[몰리브덴]①산화･환원 효소의 활성에 필요
[구리]①철의 운반과 이용에 필요②유해산소로부터 세포를 보호하는데 필요"
코스맥스엔비티(주),퓨어이즈 코엔자임큐텐 플러스,20070017035845,20160912,제조일로부터 24개월,"[코엔자임Q10]
①항산화에 도움을 줄 수 있음② 높은 혈압 감소에 도움을 줄 수 있음
[비타민A]
①어두운 곳에서 시각 적응을 위해 필요②피부와 점막을 형성하고 기능을 유지하는데 필요③상피세포의 성장과 발달에 필요
[비타민B1]
①탄수화물과 에너지 대사에 필요
[비타민B2]
①체내 에너지 생성에 필요
[비타민B6]
①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[나이아신]
①체내 에너지 생성에 필요
[비오틴]
①지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
[엽산]
①세포와 혈액생성에 필요②태아 신경관의 정상 발달에 필요③혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[판토텐산]
①지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
[아연]
①정상적인 면역기능에 필요②정상적인 세포분열에 필요
[셀렌]
①유해산소로부터 세포를 보호하는데 필요"
(주)한풍네이처팜,퓨어이즈 코엔자임큐텐 플러스,20120019007947,20240605,제조일로부터 24개월까지,"[코엔자임Q10] 항산화, 높은 혈압 감소에 도움을 줄 수 있음
[셀렌] 유해산소로부터 세포를 보호하는데 필요
[나이아신] 체내 에너지 생성에 필요
[아연] 정상적인 면역기능에 필요 / 정상적인 세포분열에 필요
[판토텐산] 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
[비오틴] 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
[비타민B6] 단백질 및 아미노산 이용에 필요 / 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[비타민B1] 탄수화물과 에너지 대사에 필요
[비타민B2] 체내 에너지 생성에 필요
[비타민A] 어두운 곳에서 시각 적응을 위해 필요 / 피부와 점막을 형성하고 기능을 유지하는데 필요 / 상피세포의 성장과 발달에 필요 
[엽산] 세포와 혈액생성에 필요 / 태아 신경관의 정상 발달에 필요 / 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요"
콜마비앤에이치(주)음성공장,퓨어콜라겐AG,200600200032938,20240402,제조일로부터 24개월,"- 저분자콜라겐펩타이드AG(제2023-10호) : 피부 보습에 도움을 줄 수 있음, 자외선에 의한 피부손상으로부터 피부건강을 유지하는데 도움을 줄 수 있음"
(주)알피바이오,프뉴 엠티솔루션 쾌변젤리,200400170061674,20231004,제조일로부터 18개월,"[알로에 겔] 피부건강·장 건강·면역력 증진에 도움을 줄 수 있음

[난소화성말토덱스트린] ①식후 혈당상승 억제·배변활동 원활에 도움을 줄 수 있음"
코스맥스엔비티(주),프라미스 스피루리나,20070017035737,20150916,24개월,"[스피루리나]
①피부건강에 도움을 줄 수 있음 ②항산화에 도움을 줄 수 있음 ③혈중 콜레스테롤  개선에 도움을 줄 수 있음"
코스맥스바이오(주),프라임 감마리놀렌산 300 DE,200400200023251,20220923,제조일로부터 2년,"1) 감마리놀렌산 함유 유지 : 혈중 콜레스테롤 개선 · 혈행개선 · 월경전 변화에 의한 불편한 상태 개선 · 면역과민반응에 의한 피부상태 개선에 도움을 줄 수 있음.
2) 비타민D : 칼슘과 인이 흡수되고 이용되는데 필요, 뼈의 형성과 유지에 필요, 골다공증발생 위험 감소에 도움을 줌.
3) 비타민E : 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요."
(주)허브큐어,프라임 건강한 눈 루테인 스페셜,20040015162278,20190328,제조일로부터 2년까지,"루테인-①노화로 인해 감소될 수 있는 황반색소밀도를 유지하여 눈 건강에 도움을 줌

비타민A-①어두운 곳에서 시각 적응을 위해 필요②피부와 점막을 형성하고 기능을 유지하는데 필요③상피세포의 성장과 발달에 필요

비타민E-①유해산소로부터 세포를 보호하는데 필요

아연-①정상적인 면역기능에 필요②정상적인 세포분열에 필요

비타민C-①결합조직 형성과 기능유지에 필요②철의 흡수에 필요③유해산소로부터 세포를 보호하는데 필요

구리-①철의 운반과 이용에 필요②유해산소로부터 세포를 보호하는데 필요

비타민B6-①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

비타민B1-①탄수화물과 에너지 대사에 필요

비타민B2-①체내 에너지 생성에 필요

비타민D-①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌"
코스맥스엔비티(주),프라임 관절건강 타베트리,200700170352084,20220405,제조일로부터 24개월,"[타히보 추출물(Tabetri®)(제2022-2호)] 
(국문) 관절 및 연골 건강 개선에 도움을 줄 수 있음 
(영문) May help to maintain healthy joint and cartilage
[비타민 C]
①결합조직 형성과 기능유지에 필요
②철의 흡수에 필요
③항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
[비타민 A]
①어두운 곳에서 시각 적응을 위해 필요
②피부와 점막을 형성하고 기능을 유지하는데 필요
③상피세포의 성장과 발달에 필요
[비타민 D]
①칼슘과 인이 흡수되고 이용되는데 필요
②뼈의 형성과 유지에 필요
③골다공증발생 위험 감소에 도움을 줌
[셀렌] 
①유해산소로부터 세포를 보호하는데 필요
[아연]
①정상적인 면역기능에 필요
②정상적인 세포분열에 필요"
(주)허브큐어,프라임 굿모닝 락토 생유산균19 스페셜,20040015162245,20180830,제조일로부터 18개월까지,"①유산균 증식 및 유해균 억제에 도움을 줄 수 있음 ②배변활동 원활에 도움을 줄 수 있음 

①어두운 곳에서 시각 적응을 위해 필요②피부와 점막을 형성하고 기능을 유지하는데 필요③상피세포의 성장과 발달에 필요

①탄수화물과 에너지 대사에 필요

①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌

①정상적인 면역기능에 필요②정상적인 세포분열에 필요"
대원헬스케어 주식회사 2공장,프라임 루테인 플러스,2017288019398,20220906,제조일로부터 24개월까지,"노화로 인해 감소될 수 있는 황반색소밀도를 유지하여 눈 건강에 도움을 줄 수 있음

①체내 에너지 생성에 필요

①정상적인 면역기능에 필요②정상적인 세포분열에 필요

①뼈 형성에 필요②에너지 이용에 필요③유해산소로부터 세포를 보호하는데 필요

①유해산소로부터 세포를 보호하는데 필요

①철의 운반과 이용에 필요②유해산소로부터 세포를 보호하는데 필요

(1) 정상적인 엽산 대사에 필요

①어두운 곳에서 시각 적응을 위해 필요②피부와 점막을 형성하고 기능을 유지하는데 필요③상피세포의 성장과 발달에 필요

①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

(1) 체내 에너지 생성에 필요

①세포와 혈액생성에 필요②태아 신경관의 정상 발달에 필요③혈액의 호모시스테인 수준을 정상으로 유지하는데 필요"
(주)허브큐어,프라임 멀티비타민 골드 스페셜,20040015162216,20180508,제조일로부터 2년까지,"①어두운 곳에서 시각 적응을 위해 필요②피부와 점막을 형성하고 기능을 유지하는데 필요③상피세포의 성장과 발달에 필요

①탄수화물과 에너지 대사에 필요

①체내 에너지 생성에 필요

①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

①결합조직 형성과 기능유지에 필요②철의 흡수에 필요③유해산소로부터 세포를 보호하는데 필요

①유해산소로부터 세포를 보호하는데 필요

①체내 에너지 생성에 필요

①지방, 탄수화물, 단백질 대사와 에너지 생성에 필요

①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌

①정상적인 엽산 대사에 필요

①정상적인 면역기능에 필요②정상적인 세포분열에 필요

①뼈 형성에 필요②에너지 이용에 필요③유해산소로부터 세포를 보호하는데 필요

①유해산소로부터 세포를 보호하는데 필요

①체내 산소운반과 혈액생성에 필요②에너지 생성에 필요

①철의 운반과 이용에 필요②유해산소로부터 세포를 보호하는데 필요"
(주)에스디푸드,프라임 멀티비타민 미네랄 구미,2018000723473,20240401,제조일로부터 18개월까지,"[비타민C]
1. 결합조직 형성과 기능유지에 필요
2. 철의 흡수에 필요
3. 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
[비타민E]
1. 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
[셀레늄]
1. 유해산소로부터 세포를 보호하는데 필요
[나이아신]
1. 체내 에너지 생성에 필요
[비타민A]
1. 어두운 곳에서 시각 적응을 위해 필요
2. 피부와 점막을 형성하고 기능을 유지하는데 필요
3. 상피세포의 성장과 발달에 필요
[비타민 D]
1. 칼슘과 인이 흡수되고 이용되는데 필요
2. 뼈의 형성과 유지에 필요
3. 골다공증발생 위험 감소에 도움을 줌
[비타민B6]
1. 단백질 및 아미노산 이용에 필요
2. 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[비오틴]
1. 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요"
주식회사 노바렉스2공장,프라임 멀티비타민 이뮨 부스터샷,200600200081001,20240129,제조일로부터 18개월,"[비타민C] 결합조직 형성과 기능유지에 필요, 철의 흡수에 필요, 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
[비타민E] 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
[셀레늄] 유해산소로부터 세포를 보호하는데 필요
[비타민B6] 단백질 및 아미노산 이용에 필요, 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[비타민B1] 탄수화물과 에너지 대사에 필요
[비타민B2] 체내 에너지 생성에 필요
[나이아신] 체내 에너지 생성에 필요
[크롬] 체내 탄수화물, 지방, 단백질 대사에 관여
[아연] 정상적인 면역기능에 필요, 정상적인 세포분열에 필요
[철] 체내 산소운반과 혈액생성에 필요, 에너지 생성에 필요
[망간] 뼈 형성에 필요, 에너지 이용에 필요, 유해산소로부터 세포를 보호하는데 필요
[요오드] 갑상선 호르몬의 합성에 필요, 에너지 생성에 필요, 신경발달에 필요
[비타민A] 어두운 곳에서 시각 적응을 위해 필요, 피부와 점막을 형성하고 기능을 유지하는데 필요, 상피세포의 성장과 발달에 필요
[판토텐산] 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
[비타민D] 칼슘과 인이 흡수되고 이용되는데 필요, 뼈의 형성과 유지에 필요, 골다공증발생 위험 감소에 도움을 줌
[구리] 철의 운반과 이용에 필요, 유해산소로부터 세포를 보호하는데 필요
[비타민B12] 정상적인 엽산 대사에 필요
[비타민K] 정상적인 혈액응고에 필요, 뼈의 구성에 필요
[엽산] 세포와 혈액생성에 필요, 태아 신경관의 정상 발달에 필요, 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[비오틴] 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요"
콜마비앤에이치(주)음성공장,프라임 멀티비타민미네랄 포 우먼,200600200031987,20210315,제조일로부터 24개월,"- 비타민A : ① 어두운 곳에서 시각 적응을 위해 필요, ② 피부와 점막을 형성하고 기능을 유지하는데 필요,  ③ 상피세포의 성장과 발달에 필요
- 비타민B1 : ① 탄수화물과 에너지 대사에 필요
- 비타민B2 : ① 체내 에너지 생성에 필요
- 비타민B6 : ① 단백질 및 아미노산 이용에 필요, ② 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
- 비타민B12 : ① 정상적인 엽산 대사에 필요
- 비타민C : ① 결합조직 형성과 기능유지에 필요, ② 철의 흡수에 필요, ③ 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
- 비타민D :  ① 칼슘과 인이 흡수되고 이용되는데 필요, ② 뼈의 형성과 유지에 필요, ③ 골다공증발생 위험 감소에 도움을 줌
- 비타민E : ① 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
- 나이아신 : ① 체내 에너지 생성에 필요
- 판토텐산 : ① 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
- 엽산 : ① 세포와 혈액생성에 필요, ② 태아 신경관의 정상 발달에 필요, ③ 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
- 아연 : ① 정상적인 면역기능에 필요, ② 정상적인 세포분열에 필요
- 망간 : ① 뼈 형성에 필요, ② 에너지 이용에 필요, ③ 유해산소로부터 세포를 보호하는데 필요
- 비오틴 : ① 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
- 철 : ① 체내 산소운반과 혈액생성에 필요, ② 에너지 생성에 필요
- 요오드 : ① 갑상선 호르몬의 합성에 필요, ② 에너지 생성에 필요, ③ 신경발달에 필요
- 구리 : ① 철의 운반과 이용에 필요, ② 유해산소로부터 세포를 보호하는데 필요
- 비타민K : ① 정상적인 혈액응고에 필요, ② 뼈의 구성에 필요
- 셀렌 : ① 유해산소로부터 세포를 보호하는데 필요
- 크롬 : 체내 탄수화물, 지방, 단백질 대사에 관여
- 몰리브덴 : ① 산화․환원 효소의 활성에 필요"
콜마비앤에이치(주)음성공장,프라임 멀티비타민미네랄 포 휴먼,200600200031979,20210310,제조일로부터 24개월,"- 비타민 A : ① 어두운 곳에서 시각 적응을 위해 필요, ② 피부와 점막을 형성하고 기능을 유지하는데 필요,  ③ 상피세포의 성장과 발달에 필요
- 비타민 B1 : ① 탄수화물과 에너지 대사에 필요
- 비타민 B2 : ① 체내 에너지 생성에 필요
- 비타민 B6 : ① 단백질 및 아미노산 이용에 필요, ② 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
- 비타민 B12 : ① 정상적인 엽산 대사에 필요
- 비타민 C : ① 결합조직 형성과 기능유지에 필요, ② 철의 흡수에 필요, ③ 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
- 비타민 D :  ① 칼슘과 인이 흡수되고 이용되는데 필요, ② 뼈의 형성과 유지에 필요, ③ 골다공증발생 위험 감소에 도움을 줌
- 비타민 E : ① 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
- 나이아신 : ① 체내 에너지 생성에 필요
- 판토텐산 : ① 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
- 엽산 : ① 세포와 혈액생성에 필요, ② 태아 신경관의 정상 발달에 필요, ③ 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
- 아연 : ① 정상적인 면역기능에 필요, ② 정상적인 세포분열에 필요
- 망간 : ① 뼈 형성에 필요, ② 에너지 이용에 필요, ③ 유해산소로부터 세포를 보호하는데 필요
- 비오틴 : ① 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
- 철 : ① 체내 산소운반과 혈액생성에 필요, ② 에너지 생성에 필요
- 요오드 : ① 갑상선 호르몬의 합성에 필요, ② 에너지 생성에 필요, ③ 신경발달에 필요
- 구리 : ① 철의 운반과 이용에 필요, ② 유해산소로부터 세포를 보호하는데 필요
- 셀렌 : ① 유해산소로부터 세포를 보호하는데 필요
- 크롬 : ① 체내 탄수화물, 지방, 단백질 대사에 관여
- 몰리브덴 : ① 산화․환원 효소의 활성에 필요"
(주)허브큐어,프라임 스피루리나 골드 스페셜,20040015162213,20180501,제조일로부터 2년까지,①피부건강·항산화에 도움을 줄 수 있음
코스맥스바이오(주),프라임 오메가3 플러스,200400200022613,20200707,제조일로부터 2년,"1) EPA 및 DHA 함유 유지 : 혈중 중성지질 개선·혈행 개선에 도움을 줄 수 있음
2) 헤마토코쿠스 추출물 : 눈의 피로도 개선에 도움을 줄 수 있음
3) 비타민A : 어두운 곳에서 시각 적응을 위해 필요, 피부와 점막을 형성하고 기능을 유지하는데 필요, 상피세포의 성장과 발달에 필요"
(주)에스엘에스,프라임 종합비타민미네랄 플러스,2004001706294,20170223,제조일로부터 24개월 까지,"[비타민A] 어두운 곳에서 시각 적응을 위해 필요, 피부와 점막을 형성하고 기능을 유지하는데 필요, 상피세포의 성장과 발달에 필요
[비타민B1] 탄수화물과 에너지 대사에 필요 
[비타민B2] 체내 에너지 생성에 필요 
[비타민B6] 단백질 및 아미노산 이용에 필요, 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요 
[비타민B12] 정상적인 엽산 대사에 필요 
[비타민C] 결합조직 형성과 기능유지에 필요, 철의 흡수에 필요, 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
[비타민D] 칼슘과 인이 흡수되고 이용되는데 필요, 뼈의 형성과 유지에 필요, 골다공증발생 위험 감소에 도움을 줌 
[비타민E] 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
[나이아신] 체내 에너지 생성에 필요 
[몰리브덴] 산화·환원 효소의 활성에 필요 
[엽산] 세포와 혈액생성에 필요, 태아 신경관의 정상 발달에 필요, 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요 
[판토텐산] 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요 
[아연] 정상적인 면역기능에 필요, 정상적인 세포분열에 필요 
[망간] 뼈 형성에 필요, 에너지 이용에 필요, 유해산소로부터 세포를 보호하는데 필요
[크롬] 체내 탄수화물, 지방, 단백질 대사에 관여"
(주)케이지앤에프,프라임 츄어블 멀티비타민&미네랄 맥스,20040016020123,20170217,제조일로부터 24개월,"①어두운 곳에서 시각 적응을 위해 필요②피부와 점막을 형성하고 기능을 유지하는데 필요③상피세포의 성장과 발달에 필요

①탄수화물과 에너지 대사에 필요

①체내 에너지 생성에 필요

①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

①결합조직 형성과 기능유지에 필요②철의 흡수에 필요③유해산소로부터 세포를 보호하는데 필요

①세포와 혈액생성에 필요②태아 신경관의 정상 발달에 필요③혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

①정상적인 면역기능에 필요②정상적인 세포분열에 필요"
(주)한풍네이처팜,프라임 포스파티딜세린PS,20120019007919,20240328,제조일로부터 24개월까지,"[포스파티딜세린] 노화로 인해 저하된 인지력 개선, 자외선에 의한 피부 손상으로부터 피부 건강 유지, 피부보습에 도움을 줄 수 있음
[비타민E] 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
[아연] 정상적인 면역기능에 필요 / 정상적인 세포분열에 필요"
(주)허브큐어,프라임 프로폴리스 플러스,20040015162266,20190212,제조일로부터 2년까지,"①어두운 곳에서 시각 적응을 위해 필요②피부와 점막을 형성하고 기능을 유지하는데 필요③상피세포의 성장과 발달에 필요

①항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요

①정상적인 면역기능에 필요②정상적인 세포분열에 필요

①체내 에너지 생성에 필요

①항산화에 도움을 줄 수 있음

①지방, 탄수화물, 단백질 대사와 에너지 생성에 필요

①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌"
주)팜크로스,프라임멀티비타민앤미네랄,20040015110571,20151106,제조일로부터 24개월,"①결합조직 형성과 기능유지에 필요②철의 흡수에 필요③유해산소로부터 세포를 보호하는데 필요

①어두운 곳에서 시각 적응을 위해 필요②피부와 점막을 형성하고 기능을 유지하는데 필요③상피세포의 성장과 발달에 필요

①뼈 형성에 필요②에너지 이용에 필요③유해산소로부터 세포를 보호하는데 필요

①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

①탄수화물과 에너지 대사에 필요"
(주)원네스팜,프라임즈,2021001827717,20250204,제조일로부터 24개월,① 노화로 인해 저하된 인지력 개선·자외선에 의한 피부 손상으로부터 피부 건강 유지·피부보습에 도움을 줄 수 있음
(주)오투바이오,프랜드키즈멀티비타민 딸기맛,201300200082,20150522,2년,"[비타민A]①어두운 곳에서 시각 적응을 위해 필요②피부와 점막을 형성하고 기능을 유지하는데 필요③상피세포의 성장과 발달에 필요
[비타민D]①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌
[엽산]①세포와 혈액생성에 필요②태아 신경관의 정상 발달에 필요③혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
"
(주)오투바이오,프랜드키즈멀티비타민 카카오맛,201300200081,20150522,2년,"[비타민A]①어두운 곳에서 시각 적응을 위해 필요②피부와 점막을 형성하고 기능을 유지하는데 필요③상피세포의 성장과 발달에 필요
[비타민D]①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌
[엽산]①세포와 혈액생성에 필요②태아 신경관의 정상 발달에 필요③혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
"
(주)오투바이오,프랜드키즈멀티비타민 포도맛,201300200083,20150522,2년,"[비타민A]①어두운 곳에서 시각 적응을 위해 필요②피부와 점막을 형성하고 기능을 유지하는데 필요③상피세포의 성장과 발달에 필요
[비타민D]①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌
[엽산]①세포와 혈액생성에 필요②태아 신경관의 정상 발달에 필요③혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
"
