제조사,제품명,신고번호,등록일,유통기한,기능성
주)팜크로스,닥터 프레그맘 스텝-1,200400151101021,20210723,제조일로부터 24개월,"①결합조직 형성과 기능유지에 필요②철의 흡수에 필요③항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요

항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요

①체내 에너지 생성에 필요

①정상적인 면역기능에 필요②정상적인 세포분열에 필요

①뼈 형성에 필요②에너지 이용에 필요③유해산소로부터 세포를 보호하는데 필요

①지방, 탄수화물, 단백질 대사와 에너지 생성에 필요

①유해산소로부터 세포를 보호하는데 필요

①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌

①지방, 탄수화물, 단백질 대사와 에너지 생성에 필요

①정상적인 엽산 대사에 필요

①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

①탄수화물과 에너지 대사에 필요

①세포와 혈액생성에 필요②태아 신경관의 정상 발달에 필요③혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

①체내 에너지 생성에 필요"
주식회사 상상바이오,닥터 프레그맘 스텝-1,2017286000741,20240213,제조일로부터 24개월,"[엽산]
① 세포와 혈액생성에 필요
② 태아 신경관의 정상 발달에 필요
③ 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[비타민 D]
① 칼슘과 인이 흡수되고 이용되는데 필요
② 뼈의 형성과 유지에 필요
③ 골다공증발생 위험 감소에 도움을 줌
[비타민 E]
① 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
[비타민 C]
① 결합조직 형성과 기능유지에 필요
② 철의 흡수에 필요
③ 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
[나이아신]
① 체내 에너지 생성에 필요
[비타민 B1]
① 탄수화물과 에너지 대사에 필요
[비타민 B2]
① 체내 에너지 생성에 필요
[비타민 B12]
① 정상적인 엽산 대사에 필요
[판토텐산]
① 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
[비타민 B6]
① 단백질 및 아미노산 이용에 필요
② 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[비오틴]
① 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
[셀레늄]
유해산소로부터 세포를 보호하는데 필요
[망간]
① 뼈 형성에 필요
② 에너지 이용에 필요
③ 유해산소로부터 세포를 보호하는데 필요
[아연]
① 정상적인 면역기능에 필요
② 정상적인 세포분열에 필요"
주)팜크로스,닥터 프레그맘 스텝-2,200400151101020,20210723,제조일로부터 24개월,"①결합조직 형성과 기능유지에 필요②철의 흡수에 필요③항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요

①체내 산소운반과 혈액생성에 필요②에너지 생성에 필요

항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요

①체내 에너지 생성에 필요

①뼈 형성에 필요②에너지 이용에 필요③유해산소로부터 세포를 보호하는데 필요

①지방, 탄수화물, 단백질 대사와 에너지 생성에 필요

①유해산소로부터 세포를 보호하는데 필요

①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌

①지방, 탄수화물, 단백질 대사와 에너지 생성에 필요

①정상적인 면역기능에 필요②정상적인 세포분열에 필요

①정상적인 엽산 대사에 필요

①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

①탄수화물과 에너지 대사에 필요

①체내 에너지 생성에 필요"
주식회사 상상바이오,닥터 프레그맘 스텝-2,20200016052215,20240522,제조일로부터 24개월까지,"[비타민C] ① 결합조직 형성과 기능유지에 필요 ② 철의 흡수에 필요 ③ 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
[비타민D] ① 칼슘과 인이 흡수되고 이용되는데 필요 ② 뼈의 형성과 유지에 필요 ③ 골다공증발생 위험 감소에 도움을 줌
[비타민E] ① 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
[비타민B1] ① 탄수화물과 에너지 대사에 필요
[비타민B2] ① 체내 에너지 생성에 필요
[비타민B6] ① 단백질 및 아미노산 이용에 필요 ② 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[비타민B12] ① 정상적인 엽산 대사에 필요
[판토텐산] ① 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
[나이아신] ① 체내 에너지 생성에 필요
[비오틴] ① 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
[철] ① 체내 산소운반과 혈액생성에 필요 ② 에너지 생성에 필요
[아연] ① 정상적인 면역기능에 필요 ② 정상적인 세포분열에 필요
[셀렌] ① 유해산소로부터 세포를 보호하는데 필요
[망간] ① 뼈 형성에 필요 ② 에너지 이용에 필요 ③ 유해산소로부터 세포를 보호하는데 필요
[엽산] ① 세포와 혈액생성에 필요 ② 태아 신경관의 정상 발달에 필요 ③ 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요"
주)팜크로스,닥터. 멀티비타민미네랄밸런스,20040015110280,20150522,제조일로부터 24개월까지,"[비타민C]①결합조직 형성과 기능유지에 필요②철의 흡수에 필요③유해산소로부터 세포를 보호하는데 필요
[비타민E]①유해산소로부터 세포를 보호하는데 필요
[셀레늄(또는 셀렌)]①유해산소로부터 세포를 보호하는데 필요
[나이아신]①체내 에너지 생성에 필요
[판토텐산]①지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
[아연]①정상적인 면역기능에 필요②정상적인 세포분열에 필요
[비타민A]①어두운 곳에서 시각 적응을 위해 필요②피부와 점막을 형성하고 기능을 유지하는데 필요③상피세포의 성장과 발달에 필요
[비타민B6]①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[비타민B1]①탄수화물과 에너지 대사에 필요
[비타민B2]①체내 에너지 생성에 필요
[망간]①뼈 형성에 필요②에너지 이용에 필요③유해산소로부터 세포를 보호하는데 필요
[비타민B12]①정상적인 엽산 대사에 필요
[비타민D]①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요
[엽산]①세포와 혈액생성에 필요②태아 신경관의 정상 발달에 필요③혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[비타민K]①정상적인 혈액응고에 필요②뼈의 구성에 필요
[비오틴]①지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
"
주)팜크로스,닥터.비타민1100,20040015110737,20180516,제조일로부터 24개월,"①결합조직 형성과 기능유지에 필요②철의 흡수에 필요③유해산소로부터 세포를 보호하는데 필요

①유해산소로부터 세포를 보호하는데 필요

①유해산소로부터 세포를 보호하는데 필요

①체내 에너지 생성에 필요

①뼈 형성에 필요②에너지 이용에 필요③유해산소로부터 세포를 보호하는데 필요

①정상적인 면역기능에 필요②정상적인 세포분열에 필요

①지방, 탄수화물, 단백질 대사와 에너지 생성에 필요

①어두운 곳에서 시각 적응을 위해 필요②피부와 점막을 형성하고 기능을 유지하는데 필요③상피세포의 성장과 발달에 필요

①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

①탄수화물과 에너지 대사에 필요

①체내 에너지 생성에 필요

①정상적인 엽산 대사에 필요

①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌

①정상적인 혈액응고에 필요②뼈의 구성에 필요

①세포와 혈액생성에 필요②태아 신경관의 정상 발달에 필요③혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

①지방, 탄수화물, 단백질 대사와 에너지 생성에 필요"
주식회사 상상바이오,닥터H블루 멀티비타민&미네랄,2020001605283,20230210,제조일로부터 24 개월,"[비타민A] ①어두운 곳에서 시각 적응을 위해 필요 ②피부와 점막을 형성하고 기능을 유지하는데 필요 ③상피세포의 성장과 발달에 필요
[비타민 D] ①칼슘과 인이 흡수되고 이용되는데 필요 ②뼈의 형성과 유지에 필요 ③골다공증발생 위험 감소에 도움을 줌
[비타민 E] ① 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
[비타민 K] ① 정상적인 혈액응고에 필요 ②뼈의 구성에 필요
[비타민 B1] ①탄수화물과 에너지 대사에 필요
[비타민 B2] ①체내 에너지 생성에 필요
[나이아신] ①체내 에너지 생성에 필요
[판토텐산] ①지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
[비타민 B6] ①단백질 및 아미노산 이용에 필요 ②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[비오틴] ①지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
[엽산] ①세포와 혈액생성에 필요②태아 신경관의 정상 발달에 필요③혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[비타민 B12] ①정상적인 엽산 대사에 필요
[비타민 C] ①결합조직 형성과 기능유지에 필요 ②철의 흡수에 필요 ③항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
[아연] ①정상적인 면역기능에 필요 ②정상적인 세포분열에 필요
[구리] ①철의 운반과 이용에 필요 ②유해산소로부터 세포를 보호하는데 필요
[망간] ①뼈 형성에 필요 ②에너지 이용에 필요 ③유해산소로부터 세포를 보호하는데 필요
[몰리브덴] ①산화·환원 효소의 활성에 필요
[크롬] ①체내 탄수화물, 지방, 단백질 대사에 관여"
(주)서흥,닥터뉴트리C플러스,20040020006831,20150522,제조일로부터 24개월,"[밀크씨슬추출물] 간 건강에 도움을 줄 수 있음
[피크노제놀-프랑스해안송껍질추출물(2006-1)]1. 활성산소제거에 도움을 줄 수 있음(기타기능II)2. 혈소판 응집억제에 도움을 줄 수 있음(기타기능II)
[비타민C]①결합조직 형성과 기능유지에 필요②철의 흡수에 필요③유해산소로부터 세포를 보호하는데 필요
[셀레늄(또는 셀렌)]①유해산소로부터 세포를 보호하는데 필요
[비타민E]①유해산소로부터 세포를 보호하는데 필요
[나이아신]①체내 에너지 생성에 필요
[아연]①정상적인 면역기능에 필요②정상적인 세포분열에 필요
[비타민B6]①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[비타민B2]①체내 에너지 생성에 필요
[비타민B1]①탄수화물과 에너지 대사에 필요
[엽산]①세포와 혈액생성에 필요②태아 신경관의 정상 발달에 필요③혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[비오틴]①지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
 "
(주)서흥,닥터뉴트리Y ,20040020006848,20150522,제조일로부터 24개월,"[칼슘]①뼈와 치아 형성에 필요②신경과 근육 기능 유지에 필요③정상적인 혈액응고에 필요④골다공증발생 위험 감소에 도움을 줌
[마그네슘]①에너지 이용에 필요②신경과 근육 기능 유지에 필요
[대두이소플라본 제품]뼈 건강에 도움을 줄 수 있음.
[비타민C]①결합조직 형성과 기능유지에 필요②철의 흡수에 필요③유해산소로부터 세포를 보호하는데 필요
[셀레늄(또는 셀렌)]①유해산소로부터 세포를 보호하는데 필요
[아연]①정상적인 면역기능에 필요②정상적인 세포분열에 필요
[비타민A]①어두운 곳에서 시각 적응을 위해 필요②피부와 점막을 형성하고 기능을 유지하는데 필요③상피세포의 성장과 발달에 필요
[비타민D]①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌
[비타민B1]①탄수화물과 에너지 대사에 필요
[비타민B2]①체내 에너지 생성에 필요
[비타민B6]①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[비타민K]①정상적인 혈액응고에 필요②뼈의 구성에 필요
[비타민B12]①정상적인 엽산 대사에 필요
"
(주)서흥,닥터뉴트리Y비타민,20040020006918,20150522,제조일로부터 24개월,"[칼슘]①뼈와 치아 형성에 필요②신경과 근육 기능 유지에 필요③정상적인 혈액응고에 필요④골다공증발생 위험 감소에 도움을 줌
[마그네슘]①에너지 이용에 필요②신경과 근육 기능 유지에 필요
[대두이소플라본 제품]뼈 건강에 도움을 줄 수 있음.
[비타민C]①결합조직 형성과 기능유지에 필요②철의 흡수에 필요③유해산소로부터 세포를 보호하는데 필요
[셀레늄(또는 셀렌)]①유해산소로부터 세포를 보호하는데 필요
[아연]①정상적인 면역기능에 필요②정상적인 세포분열에 필요
[비타민A]①어두운 곳에서 시각 적응을 위해 필요②피부와 점막을 형성하고 기능을 유지하는데 필요③상피세포의 성장과 발달에 필요
[비타민B1]①탄수화물과 에너지 대사에 필요
[비타민B2]①체내 에너지 생성에 필요
[비타민B6]①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[비타민D]①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌
[비타민K]①정상적인 혈액응고에 필요②뼈의 구성에 필요
[비타민B12]①정상적인 엽산 대사에 필요
"
주)팜크로스,닥터닥터스 행복한 활성엽산,200400151101077,20220518,제조일로부터 24개월,"(1) 정상적인 엽산 대사에 필요

①정상적인 면역기능에 필요②정상적인 세포분열에 필요

①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

①세포와 혈액생성에 필요②태아 신경관의 정상 발달에 필요③혈액의 호모시스테인 수준을 정상으로 유지하는데 필요"
(주)신비바이오,닥터디엣 컨트롤 다이렉트,2023000229654,20241224,제조일로부터24개월,"[녹차 추출물] 항산화 ･ 체지방 감소 ･ 혈중 콜레스테롤 개선에 도움을 줄 수 있음
[나이아신, 비타민B2] 체내 에너지 생성에 필요 
[비타민B12] 정상적인 엽산 대사에 필요 
[비타민B6] 단백질 및 아미노산 이용에 필요. 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요 
[판토텐산] 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요 
[아연] 정상적인 면역기능에 필요. 정상적인 세포분열에 필요 
[비타민B1] 탄수화물과 에너지 대사에 필요"
(주)유유헬스케어,닥터로이 멀티비타민미네랄 플러스,200400151071059,20221208,제조일로부터 24개월까지,"①뼈와 치아 형성에 필요②신경과 근육 기능 유지에 필요③정상적인 혈액응고에 필요④골다공증발생 위험 감소에 도움을 줌

①에너지 이용에 필요②신경과 근육 기능 유지에 필요

①어두운 곳에서 시각 적응을 위해 필요②피부와 점막을 형성하고 기능을 유지하는데 필요③상피세포의 성장과 발달에 필요

(1) 탄수화물과 에너지 대사에 필요

(1) 체내 에너지 생성에 필요

①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

①체내 에너지 생성에 필요

(1) 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요

(1) 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요

①세포와 혈액생성에 필요②태아 신경관의 정상 발달에 필요③혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

(1) 정상적인 엽산 대사에 필요

①결합조직 형성과 기능유지에 필요②철의 흡수에 필요③항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요

①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌

항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요

①유해산소로부터 세포를 보호하는데 필요

①체내 산소운반과 혈액생성에 필요②에너지 생성에 필요

①정상적인 면역기능에 필요②정상적인 세포분열에 필요

(1) 체내 탄수화물, 지방, 단백질 대사에 관여

-산화·환원 효소의 활성에 필요

①뼈 형성에 필요②에너지 이용에 필요③유해산소로부터 세포를 보호하는데 필요

①철의 운반과 이용에 필요②유해산소로부터 세포를 보호하는데 필요

(1) 정상적인 혈액응고에 필요
(2) 뼈의 구성에 필요

①갑상선 호르몬의 합성에 필요②에너지 생성에 필요③신경발달에 필요"
코스맥스바이오(주),닥터리본 데일리 올케어 멀티팩,200400200023081,20211213,제조일로부터 2년,"1) 코엔자임Q10 : 항산화 · 높은 혈압 감소에 도움을 줄 수 있음.
2) 밀크씨슬추출물 : 간 건강에 도움을 줄 수 있음.
3) EPA 및 DHA 함유 유지 : 혈중 중성지질 개선 · 혈행 개선에 도움을 줄 수 있음.
4) 마리골드꽃추출물 : 노화로 인해 감소될 수 있는 황반색소밀도를 유지하여 눈 건강에 도움을 줄 수 있음.
5) 헤마토코쿠스추출물 : 눈의 피로도 개선에 도움을 줄 수 있음.
6) 비타민B1 : 탄수화물과 에너지 대사에 필요.
7) 비타민B2 : 체내 에너지 생성에 필요.
8) 비타민B6 : 단백질 및 아미노산 이용에 필요, 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요.
9) 비타민B12 : 정상적인 엽산 대사에 필요.
10) 판토텐산 : 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요.
11) 칼슘 : 뼈와 치아 형성에 필요, 신경과 근육 기능 유지에 필요, 정상적인 혈액응고에 필요, 골다공증발생 위험 감소에 도움을 줌."
에프엔바이오(주),닥터리본 마그네슘톡 블루이뮨 비타 발포정,20040020071474,20240105,24개월,"
[비타민C]①결합조직 형성과 기능유지에 필요②철의 흡수에 필요③항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
[마그네슘]①에너지 이용에 필요②신경과 근육 기능 유지에 필요
[셀레늄]①유해산소로부터 세포를 보호하는데 필요
[판토텐산]① 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
[아연]①정상적인 면역기능에 필요②정상적인 세포분열에 필요
[비타민D]①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌
[엽산]①세포와 혈액생성에 필요②태아 신경관의 정상 발달에 필요③혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[비오틴]①지방, 탄수화물, 단백질 대사와 에너지 생성에 필요"
코스맥스바이오(주),닥터리본 블루 이뮨 올인원 밸런스,200400200023156,20220408,제조일로부터 2년,"1) 비타민C : 결합조직 형성과 기능유지에 필요, 철의 흡수에 필요, 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요.
2) 비타민D : 칼슘과 인이 흡수되고 이용되는데 필요, 뼈의 형성과 유지에 필요, 골다공증발생 위험 감소에 도움을 줌.
3) 판토텐산 : 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요.
4) 엽산 : 세포와 혈액생성에 필요, 태아 신경관의 정상 발달에 필요, 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요.
5) 비오틴 : 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요.
6) 마그네슘 : 에너지 이용에 필요, 신경과 근육 기능 유지에 필요.
7) 아연 : 정상적인 면역기능에 필요, 정상적인 세포분열에 필요.
8) 셀렌 : 유해산소로부터 세포를 보호하는데 필요."
코스맥스바이오(주),닥터리본 블루 이뮨 플러스,200400200022899,20210518,제조일로부터 2년," 1) 엽산 : 세포와 혈액생성에 필요, 태아 신경관의 정상 발달에 필요, 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요.
 2) 마그네슘 : 에너지 이용에 필요, 신경과 근육 기능 유지에 필요.
 3) 아연 : 정상적인 면역기능에 필요, 정상적인 세포분열에 필요.
 4) 셀렌 : 유해산소로부터 세포를 보호하는데 필요."
(주)알피바이오,닥터리브 멀티비타민,20040017006984,20200828,제조일로부터 24개월,"[비타민C] ①결합조직 형성과 기능유지에 필요②철의 흡수에 필요③유해산소로부터 세포를 보호하는데 필요

[셀렌] ①유해산소로부터 세포를 보호하는데 필요

[망간] ①뼈 형성에 필요②에너지 이용에 필요③유해산소로부터 세포를 보호하는데 필요

[비타민E] ①유해산소로부터 세포를 보호하는데 필요

[나이아신] ①체내 에너지 생성에 필요

[아연] ①정상적인 면역기능에 필요②정상적인 세포분열에 필요

[비타민A]①어두운 곳에서 시각 적응을 위해 필요②피부와 점막을 형성하고 기능을 유지하는데 필요③상피세포의 성장과 발달에 필요

[판토텐산] ①지방, 탄수화물, 단백질 대사와 에너지 생성에 필요

[비타민B12] ①정상적인 엽산 대사에 필요

[비타민D] ①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌

[비타민B6] ①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

[비타민B1] ①탄수화물과 에너지 대사에 필요

[비타민B2] ①체내 에너지 생성에 필요

[엽산] ①세포와 혈액생성에 필요②태아 신경관의 정상 발달에 필요③혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

[비오틴] ①지방, 탄수화물, 단백질 대사와 에너지 생성에 필요"
코스맥스바이오(주),닥터리턴,200400200022962,20210802,제조일로부터 2년,"1) 히알루론산 : 피부보습에 도움을 줄 수 있음
2) 비타민B6 : 단백질 및 아미노산 이용에 필요, 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
3) 비타민B12 : 정상적인 엽산 대사에 필요
4) 비오틴 : 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요"
(주)서흥헬스케어,닥터린 멀티비타민 미네랄 이뮨샷,20130020024300,20230608,제조일로부터 18개월,"[마그네슘] (1)에너지 이용에 필요, (2)신경과 근육 기능 유지에 필요
[판토텐산] 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
[비타민C] (1)결합조직 형성과 기능유지에 필요, (2)철의 흡수에 필요, (3)항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
[비타민B2] 체내 에너지 생성에 필요
[철] (1)체내 산소운반과 혈액생성에 필요, (2)에너지 생성에 필요
[셀레늄] 유해산소로부터 세포를 보호하는데 필요
[크롬] 체내 탄수화물, 지방, 단백질 대사에 관여
[몰리브덴] 산화·환원 효소의 활성에 필요
[망간] (1)뼈 형성에 필요, (2)에너지 이용에 필요, (3)유해산소로부터 세포를 보호하는데 필요
[비타민A] (1)어두운 곳에서 시각 적응을 위해 필요, (2)피부와 점막을 형성하고 기능을 유지하는데 필요, (3)상피세포의 성장과 발달에 필요
[구리] (1)철의 운반과 이용에 필요, (2)유해산소로부터 세포를 보호하는데 필요
[비타민B12] 정상적인 엽산 대사에 필요
[비타민D] (1)칼슘과 인이 흡수되고 이용되는데 필요, (2)뼈의 형성과 유지에 필요, (3)골다공증발생 위험 감소에 도움을 줌
[비오틴] 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
[엽산] (1)세포와 혈액생성에 필요, (2)태아 신경관의 정상 발달에 필요, (3)혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[요오드] (1)갑상선 호르몬의 합성에 필요, (2)에너지 생성에 필요, (3)신경발달에 필요
[아연] (1)정상적인 면역기능에 필요, (2)정상적인 세포분열에 필요
[비타민E] 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
[비타민B6] (1)단백질 및 아미노산 이용에 필요, (2)혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[비타민B1] 탄수화물과 에너지 대사에 필요
[나이아신] 체내 에너지 생성에 필요
[비타민K] (1)정상적인 혈액응고에 필요, (2)뼈의 구성에 필요"
(주)한국씨엔에스팜,닥터린 유기농 밀크씨슬,200400200072564,20210222,제조일로부터 24개월까지,"[밀크씨슬추출물] 간 건강에 도움을 줄 수 있음
[비타민B12] 정상적인 엽산 대사에 필요
[셀렌] 유해산소로부터 세포를 보호하는데 필요"
(주)한국씨엔에스팜,닥터린 유기농 비오틴,200400200072531,20210116,제조일로부터 24개월까지,"[비타민B12] 정상적인 엽산 대사에 필요
[비오틴] 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
[셀렌] 유해산소로부터 세포를 보호하는데 필요"
주식회사 다움,닥터린 유기농 비오틴,20040016034166,20240313,제조일로부터 24개월,"(1) 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요

①유해산소로부터 세포를 보호하는데 필요

(1) 정상적인 엽산 대사에 필요"
(주)한국씨엔에스팜,닥터린 유기농 엽산620,200400200072494,20201207,제조일로부터 24개월까지,"[비타민B12] 정상적인 엽산 대사에 필요
[엽산] ①세포와 혈액생성에 필요 ②태아 신경관의 정상 발달에 필요 ③혈액의 호모시스테인 수준을 정상으로 유지하는데 필요"
(주)한국씨엔에스팜,닥터린 철분 플러스,200400200072546,20210127,제조일로부터 24개월까지,"[비타민B12] 정상적인 엽산 대사에 필요
[비타민B6] ①단백질 및 아미노산 이용에 필요 ②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[철] ①체내 산소운반과 혈액생성에 필요 ②에너지 생성에 필요"
엔피케이(주),닥터맨즈 면역파워,201000190041135,20211112,제조일부터 24 개월,"[홍삼]①면역력 증진 · 피로개선에 도움을 줄 수 있음
②혈소판 응집억제를 통한 혈액흐름 · 기억력 개선 · 항산화에 도움을 줄 수 있음
[비타민C]①결합조직 형성과 기능유지에 필요②철의 흡수에 필요③항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필
요
[비타민B1]①탄수화물과 에너지 대사에 필요
[나이아신]①체내 에너지 생성에 필요
[비타민B6]①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[비타민B2]①체내 에너지 생성에 필요
[판토텐산]①지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
[엽산]①세포와 혈액생성에 필요②태아 신경관의 정상 발달에 필요③혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[비오틴]①지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
[비타민B12]①정상적인 엽산 대사에 필요
[비타민E]①항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
[아연]①정상적인 면역기능에 필요②정상적인 세포분열에 필요
[망간]①뼈 형성에 필요②에너지 이용에 필요③유해산소로부터 세포를 보호하는데 필요
[셀레늄(또는 셀렌)]①유해산소로부터 세포를 보호하는데 필요"
엠에스바이오텍(주),닥터멀티비타리퀴드베이비,20040020020541,20170523,제조일로부터 18개월,"①어두운 곳에서 시각 적응을 위해 필요②피부와 점막을 형성하고 기능을 유지하는데 필요③상피세포의 성장과 발달에 필요

①탄수화물과 에너지 대사에 필요

①체내 에너지 생성에 필요

①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

①정상적인 엽산 대사에 필요

①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌

①유해산소로부터 세포를 보호하는데 필요

①정상적인 혈액응고에 필요②뼈의 구성에 필요

①결합조직 형성과 기능유지에 필요②철의 흡수에 필요③유해산소로부터 세포를 보호하는데 필요

①지방, 탄수화물, 단백질 대사와 에너지 생성에 필요

①세포와 혈액생성에 필요②태아 신경관의 정상 발달에 필요③혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

①지방, 탄수화물, 단백질 대사와 에너지 생성에 필요

①체내 에너지 생성에 필요"
