제조사,제품명,신고번호,등록일,유통기한,기능성
(주)서흥,더다른 이뮨타민 올인원,200400200061930,20240306,제조일로부터 24개월,"비타민C : (1) 결합조직 형성과 기능유지에 필요 (2) 철의 흡수에 필요 (3) 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요  
나이아신 : 체내 에너지 생성에 필요
셀레늄 : 유해산소로부터 세포를 보호하는데 필요
아연 : (1) 정상적인 면역기능에 필요 (2) 정상적인 세포분열에 필요
비타민E : 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
판토텐산 : 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
비타민B1 : 탄수화물과 에너지 대사에 필요
비타민B2 : 체내 에너지 생성에 필요
비타민B6 : (1) 단백질 및 아미노산 이용에 필요 (2) 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
비오틴 : 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
비타민A : (1) 어두운 곳에서 시각 적응을 위해 필요 (2) 피부와 점막을 형성하고 기능을 유지하는데 필요 (3) 상피세포의 성장과 발달에 필요
비타민D : (1) 칼슘과 인이 흡수되고 이용되는데 필요 (2) 뼈의 형성과 유지에 필요 (3) 골다공증발생 위험 감소에 도움을 줌
엽산 : (1) 세포와 혈액생성에 필요 (2) 태아 신경관의 정상 발달에 필요 (3) 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
비타민B12 : (1) 정상적인 엽산 대사에 필요"
(주)서흥,더다른 이뮨타민 올인원 알파,200400200061647,20210609,제조일로부터 24개월,"비타민C : (1) 결합조직 형성과 기능유지에 필요 (2) 철의 흡수에 필요 (3) 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요  
나이아신 : 체내 에너지 생성에 필요
셀렌 : 유해산소로부터 세포를 보호하는데 필요
아연 : (1) 정상적인 면역기능에 필요 (2) 정상적인 세포분열에 필요
비타민E : 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
판토텐산 : 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
비타민B1 : 탄수화물과 에너지 대사에 필요
비타민B2 : 체내 에너지 생성에 필요
비오틴 : 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
비타민B6 : (1) 단백질 및 아미노산 이용에 필요 (2) 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
비타민A : (1) 어두운 곳에서 시각 적응을 위해 필요 (2) 피부와 점막을 형성하고 기능을 유지하는데 필요 (3) 상피세포의 성장과 발달에 필요
비타민D : (1) 칼슘과 인이 흡수되고 이용되는데 필요 (2) 뼈의 형성과 유지에 필요 (3) 골다공증발생 위험 감소에 도움을 줌"
광동헬스바이오(주) 2공장,더다른 초임계 쏘팔메토 & 옥타루테인 이뮨,200400200141791,20240118,제조일로부터 24개월,"[쏘팔메토열매추출물]
① 전립선 건강의 유지에 도움을 줄 수 있음
[마리골드꽃추출물]
① 노화로 인해 감소될 수 있는 황반색소밀도를 유지하여 눈 건강에 도움을 줄 수 있음
[아연]
① 정상적인 면역기능에 필요 ② 정상적인 세포분열에 필요
[비타민E]
① 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
[옥타코사놀 함유 유지]
① 지구력 증진에 도움을 줄 수 있음
[셀렌]
① 유해산소로부터 세포를 보호하는데 필요
[비타민B1]
① 탄수화물과 에너지 대사에 필요
[비타민B2]
① 체내 에너지 생성에 필요
[비타민A]
① 어두운 곳에서 시각 적응을 위해 필요
② 피부와 점막을 형성하고 기능을 유지하는데 필요
③ 상피세포의 성장과 발달에 필요
[비타민D]
① 칼슘과 인이 흡수되고 이용되는데 필요
② 뼈의 형성과 유지에 필요
③ 골다공증발생 위험 감소에 도움을 줌"
(주)알피바이오,더다른 코큐텐,200400170061554,20221026,제조일로부터 36개월,"[코엔자임Q10] ①항산화·높은 혈압 감소에 도움을 줄 수 있음

[비타민C] ①결합조직 형성과 기능유지에 필요②철의 흡수에 필요③항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요

[비타민E] 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요

[아연] ①정상적인 면역기능에 필요②정상적인 세포분열에 필요

[셀렌] ①유해산소로부터 세포를 보호하는데 필요"
(주)알피바이오,더다른 프로바이오틱스,200400170061213,20210614,18개월,"[프로바이오틱스] 유산균 증식 및 유해균 억제·배변활동 원활에 도움을 줄 수 있음
[아연] ①정상적인 면역기능에 필요②정상적인 세포분열에 필요
[셀렌] ①유해산소로부터 세포를 보호하는데 필요"
(주)씨티씨바이오,더락토 면역+,20040017059240,20220907,제조일로부터 18개월까지,"[프로바이오틱스] 유산균 증식 및 유해균 억제･배변활동 원활･장 건강에 도움을 줄 수 있음

[아연] ①정상적인 면역기능에 필요②정상적인 세포분열에 필요"
코스맥스엔비티(주),더루테잔틴,200700170352441,20230623,제조일로부터 24개월,"[비타민A]
어두운 곳에서 시각 적응을 위해 필요
피부와 점막을 형성하고 기능을 유지하는데 필요
상피세포의 성장과 발달에 필요

[비타민E]
항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요

[비타민C]
결합조직 형성과 기능유지에 필요
철의 흡수에 필요
항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요

[아연]
정상적인 면역기능에 필요
정상적인 세포분열에 필요

[마리골드꽃추출물]
노화로 인해 감소될 수 있는 황반색소밀도를 유지하여 눈건강에 도움을 줄 수 있음

[헤마토코쿠스 추출물]
눈의 피로도 개선에 도움을 줄 수 있음"
주식회사 다움,더맘스,20040016034110,20171030,제조일로부터 24개월 ,"[비타민D]①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌

[비타민B2]①체내 에너지 생성에 필요

[비타민B1]①탄수화물과 에너지 대사에 필요

[나이아신]①체내 에너지 생성에 필요

[비타민B6]①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

[비오틴]①지방, 탄수화물, 단백질 대사와 에너지 생성에 필요

[판토텐산]①지방, 탄수화물, 단백질 대사와 에너지 생성에 필요

[엽산]①세포와 혈액생성에 필요②태아 신경관의 정상 발달에 필요③혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

[비타민C]①결합조직 형성과 기능유지에 필요②철의 흡수에 필요③항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요

[셀레늄]①유해산소로부터 세포를 보호하는데 필요

[아연]①정상적인 면역기능에 필요②정상적인 세포분열에 필요

[철]①체내 산소운반과 혈액생성에 필요②에너지 생성에 필요

[크롬] 체내 탄수화물, 지방, 단백질 대사에 관여"
코스맥스엔비티(주),더블 맥스 비오틴,200700170352131,20220608,제조일로부터 24개월까지,"[비오틴] 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
[셀렌] 유해산소로부터 세포를 보호하는데 필요
[아연] ①정상적인 면역기능에 필요 ②정상적인 세포분열에 필요
[판토텐산] 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요"
주식회사한미양행,더블맥스 쏘팔메토 옥타코사놀,200400150832018,20240111,제조일로부터 24개월까지,"[옥타코사놀 함유 유지]
지구력 증진에 도움을 줄 수 있음

[쏘팔메토 열매 추출물]
전립선 건강의 유지에 도움을 줄 수 있음

[비타민B1]
탄수화물과 에너지 대사에 필요

[비타민B2]
체내 에너지 생성에 필요

[비타민B6]
단백질 및 아미노산 이용에 필요
혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

[아연]
정상적인 면역기능에 필요
정상적인 세포분열에 필요

[망간]
뼈 형성에 필요
에너지 이용에 필요
유해산소로부터 세포를 보호하는데 필요"
(주)한풍네이처팜,더블바이옴 3500 플러스 포스트바이오틱스,20120019007391,20210503,제조일로부터 18개월까지,"- 프로바이오틱스 : 유산균 증식 및 유해균 억제 · 배변활동 원활 · 장건강에 도움을 줄 수 있음 
- 프락토올리고당 : 장내 유익균 증식 및 배변활동 원활에 도움을 줄 수 있음
- 비타민D : 칼슘과 인이 흡수되고 이용되는데 필요 / 뼈의 형성과 유지에 필요 / 골다공증발생 위험 감소에 도움을 줌 
- 아연 : 정상적인 면역기능에 필요 / 정상적인 세포분열에 필요 
- 셀레늄(셀렌) : 유해산소로부터 세포를 보호하는데 필요"
한국바이오팜(주)에이치피,더블슬림다이어트,20040020046467,20150522,24개월,"[비타민B1]①탄수화물과 에너지 대사에 필요
[비타민B2]①체내 에너지 생성에 필요
[나이아신]①체내 에너지 생성에 필요
[판토텐산]①지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
[비타민B6]①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[비타민C]①결합조직 형성과 기능유지에 필요②철의 흡수에 필요③유해산소로부터 세포를 보호하는데 필요
[아연]①정상적인 면역기능에 필요②정상적인 세포분열에 필요
[가르시니아캄보지아추출물]①탄수화물이 지방으로 합성되는 것을 억제하여 체지방 감소에 도움을 줌
"
엠에스바이오텍(주),더블아웃,20040020020873,20210326,제조일로부터 24개월,"* 마그네슘
① 에너지 이용에 필요
② 신경과 근육 기능 유지에 필요

* 비오틴
① 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요

* 비타민B1
① 탄수화물과 에너지 대사에 필요

* 비타민B2
① 체내 에너지 생성에 필요

* 비타민B6
① 단백질 및 아미노산 이용에 필요
② 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

* 비타민C
① 결합조직 형성과 기능유지에 필요
② 철의 흡수에 필요
③ 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요

* 비타민D
① 칼슘과 인이 흡수되고 이용되는데 필요
② 뼈의 형성과 유지에 필요
③ 골다공증발생 위험 감소에 도움을 줌

* 아연
① 정상적인 면역기능에 필요
② 정상적인 세포분열에 필요

* 키토산 / 키토올리고당
① 혈중 콜레스테롤 개선·체지방 감소에 도움을 줄 수 있음
	1) 혈중 콜레스테롤 개선에 도움을 줄 수 있음 ( : 키토산 또는 키토올리고당으로서 1.2~4.5 g)
	2) 체지방 감소에 도움을 줄 수 있음 ( : 키토산으로서 3.0~4.5 g, 키토올리고당으로서 3 g)

* 판토텐산 ① 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요"
(주)한국씨엔에스팜,더블아이 루테인베타카로틴 ,200400200072178,20190513,제조일로부터 24개월,"[마리골드꽃추출물] 노화로 인해 감소될 수 있는 황반색소밀도를 유지하여 눈 건강에 도움을 줌

[비타민A] ①어두운 곳에서 시각 적응을 위해 필요②피부와 점막을 형성하고 기능을 유지하는데 필요③상피세포의 성장과 발달에 필요

[비타민E] ①유해산소로부터 세포를 보호하는데 필요

[베타카로틴] ①어두운 곳에서 시각 적응을 위해 필요②피부와 점막을 형성하고 기능을 유지하는데 필요③상피세포의 성장과 발달에 필요

[아연] ①정상적인 면역기능에 필요②정상적인 세포분열에 필요"
맥널티바이오(주),더블액션 당케어 & 유산균,2018001246651,20240418,제조일로부터 18개월,"[프로바이오틱스]유산균 증식 및 유해균 억제･배변활동 원활･장 건강에 도움을 줄 수 있음

[바나바잎 추출물]①식후 혈당상승 억제에 도움을 줄 수 있음

[아연]①정상적인 면역기능에 필요②정상적인 세포분열에 필요"
(주)웰레스트,더블액션 당케어&유산균,2023002928451,20240523,18개월,"[프로바이오틱스]  유산균 증식 및 유해균 억제 · 배변활동 원활 · 장 건강에 도움을 줄 수 있음
[바나바잎추출물]  식후 혈당상승 억제에 도움을 줄 수 있음
[아연]   정상적인 면역기능에 필요, 정상적인 세포분열에 필요"
(주)웰레스트,더블액션 프리바이오틱스 플러스,2023002928469,20240801,18개월,"1)  프락토올리고당 : 장내 유익균 증식 및 배변활동 원활에 도움을 줄 수 있음
2)  프로바이오틱스 : 유산균 증식 및 유해균 억제·배변활동 원활·장 건강에 도움을 줄 수 있음
3)  아연 : 정상적인 면역기능에 필요, 정상적인 세포분열에 필요
4)  비타민 D : 칼슘과 인이 흡수되고 이용되는데 필요, 뼈의 형성과 유지에 필요, 골다공증발생 위험 감소에 도움을 줌"
동서바이오팜(주),더블에스S,20040017025534,20200213,제조일로부터 24개월,"[콜레우스포스콜리(제 2012-5호)] 체지방 감소에 도움을 줄 수 있음(생리활성기능 2등급)
[홍경천추출물] 스트레스로 인한 피로개선에 도움을 줄 수 있음.
[비타민C] ①결합조직 형성과 기능유지에 필요②철의 흡수에 필요③항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
[비타민D] ①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌
[비타민B6] ①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[비타민B2] ①체내 에너지 생성에 필요
[엽산] ①세포와 혈액생성에 필요②태아 신경관의 정상 발달에 필요③혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[비오틴] ①지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
[아연] ①정상적인 면역기능에 필요②정상적인 세포분열에 필요
[셀렌] ①유해산소로부터 세포를 보호하는데 필요"
엔피케이(주),더블엔 미네랄멀티비타민,201000190041213,20221025,제조일로부터 24 개월,"[비타민C]①결합조직 형성과 기능유지에 필요②철의 흡수에 필요③항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필
요
[비타민B1]①탄수화물과 에너지 대사에 필요
[비타민B6]①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[비타민B2]①체내 에너지 생성에 필요
[판토텐산]①지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
[엽산]①세포와 혈액생성에 필요②태아 신경관의 정상 발달에 필요③혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[비타민B12]①정상적인 엽산 대사에 필요
[비타민D]①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험감소에 도움을 줌
[아연]①정상적인 면역기능에 필요②정상적인 세포분열에 필요
[마그네슘]①에너지 이용에 필요②신경과 근육 기능 유지에 필요"
엔피케이(주),더블엔 활성형 엽산 800,201000190041330,20231110,제조일로부터 24개월,"[비타민B6]①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[엽산]①세포와 혈액생성에 필요②태아 신경관의 정상 발달에 필요③혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[비타민B12]①정상적인 엽산 대사에 필요
[비타민D]①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌
[아연]①정상적인 면역기능에 필요②정상적인 세포분열에 필요
[셀렌]①유해산소로부터 세포를 보호하는데 필요"
엠에스바이오텍(주),더블유 인케어 프로바이오틱스,20040020020885,20210416,제조일로부터 18개월,"* 셀레늄(or 셀렌)
① 유해산소로부터 세포를 보호하는데 필요

* 아연
① 정상적인 면역기능에 필요
② 정상적인 세포분열에 필요

* 프로바이오틱스
① 유산균 증식 및 유해균 억제에 도움을 줄 수 있음
② 배변활동 원활에 도움을 줄 수 있음
③ 장건강에 도움을 줄 수 있음"
엠에스바이오텍(주),더블유 포뮬라 프로바이오틱스,20040020020959,20211126,제조일로부터 18개월,"프로바이오틱스
유산균 증식 및 유해균 억제･배변활동 원활･장 건강에 도움을 줄 수 있음

아연
(1) 정상적인 면역기능에 필요
(2) 정상적인 세포분열에 필요

셀레늄
유해산소로부터 세포를 보호하는데 필요"
