제품명,기능성,processed_text
관통애,① 관절 및 연골건강에 도움을 줄 수 있음,관절 연골 줄 수
관통원,[n-아세틸글루코사민]: 관절 및 연골 건강에 도움을 줄 수 있음,틸글루 코 민 관절 연골 줄 수
광동 MSM 울트라,① 관절 및 연골건강에 도움을 줄 수 있음,관절 연골 줄 수
광동 관절통치 락樂,"[N-아세틸글루코사민] 관절 및 연골건강에 도움을 줄 수 있음
[비타민B6] ①단백질 및 아미노산 이용에 필요 ②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[비타민D] ①칼슘과 인이 흡수되고 이용되는데 필요 ②뼈의 형성과 유지에 필요 ③골다공증발생 위험 감소에 도움을 줌
[아연] ①정상적인 면역기능에 필요 ②정상적인 세포분열에 필요
[칼슘] ①뼈와 치아 형성에 필요 ②신경과 근육 기능 유지에 필요 ③정상적인 혈액응고에 필요 ④골다공증발생 위험 감소에 도움을 줌
[판토텐산] 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요",틸글루 코 민 관절 연골 줄 수 비타민 단백질 아미노산 혈액 시스테인 비타민 칼슘 인 뼈 골다공증 감소 아연 면역 칼슘 뼈 치아 신경 근육 혈액 골다공증 감소 판토텐산 지방 단백질 에너지 생
광동 관절통치 호 好,"근력 개선에 도움을 줄 수 있음 

관절 및 연골건강에 도움을 줄 수 있음",근력 줄 수 관절 연골 줄 수
광동 관절통치락 樂,"엠에스엠(MSM, Methyl sulfonylmethane, 디메틸설폰) : ① 관절 및 연골건강에 도움을 줄 수 있음
칼슘 : ①뼈와 치아 형성에 필요②신경과 근육 기능 유지에 필요③정상적인 혈액응고에 필요④골다공증발생 위험 감소에 도움을 줌
아연 : ①정상적인 면역기능에 필요②정상적인 세포분열에 필요
비타민D : ①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌
비타민B6 : ①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
비타민B1 : ①탄수화물과 에너지 대사에 필요
비타민B2 : ①체내 에너지 생성에 필요",엠에스 엠 디메틸 설폰 관절 연골 줄 수 칼슘 뼈 치아 신경 근육 혈액 골다공증 감소 아연 면역 비타민 칼슘 인 뼈 골다공증 감소 비타민 단백질 아미노산 혈액 시스테인 비타민 에너지 비타민 에너지 생
광동 관절팩트 (JOINT FACT) ,"(국문) 관절 건강에 도움을 줄 수 있음
(영문) May help to maintain healthy joint",관절 줄 수
광동 맑은365 관절건강엔 MSM 1500,"① 관절 및 연골건강에 도움을 줄 수 있음

①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌

①정상적인 면역기능에 필요②정상적인 세포분열에 필요",관절 연골 줄 수 칼슘 인 뼈 골다공증 감소 면역
광동 조인트글루코사민엑스-X,"(1) 탄수화물과 에너지 대사에 필요

①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌

①결합조직 형성과 기능유지에 필요②철의 흡수에 필요③항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요

①관절 및 연골 건강에 도움을 줄 수 있음

①정상적인 면역기능에 필요②정상적인 세포분열에 필요",에너지 단백질 아미노산 혈액 시스테인 칼슘 인 뼈 골다공증 감소 철 항산화 산소 관절 연골 줄 수 면역
광동 헬스가드 MSM 관절튼튼,"[엠에스엠] ① 관절 및 연골건강에 도움을 줄 수 있음

[비타민D] ①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌",엠에스 엠 관절 연골 줄 수 비타민 칼슘 인 뼈 골다공증 감소
구스 데커신플러스+,"1) 참당귀추출분말(Nutragen) : 노화로 저하된 인지기능 개선에 도움을 줄 수 있음, 관절건강에 도움을 줄 수 있음. 
 2) 아연 : 정상적인 면역기능에 필요, 정상적인 세포분열에 필요.  ",참당귀 분말 노화 저하 인지 줄 수 관절 줄 수 아연 면역
구스 엠에스엠,① 관절 및 연골건강에 도움을 줄 수 있음,관절 연골 줄 수
굿관절분말,①관절 및 연골 건강에 도움을 줄 수 있음,관절 연골 줄 수
굿관절정제,①관절 및 연골 건강에 도움을 줄 수 있음,관절 연골 줄 수
굿라이프 엠에스엠,"[엠에스엠] ① 관절 및 연골건강에 도움을 줄 수 있음

[비타민D] ①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌",엠에스 엠 관절 연골 줄 수 비타민 칼슘 인 뼈 골다공증 감소
굿모닝 조인트 MSM,"[엠에스엠(MSM)] ① 관절 및 연골건강에 도움을 줄 수 있음

[N-아세틸글루코사민] ①관절 및 연골건강에 도움을 줄 수 있음

[비타민D] ①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌",엠에스 엠 관절 연골 줄 수 틸글루 코 민 관절 연골 줄 수 비타민 칼슘 인 뼈 골다공증 감소
굿센조인파워,"[엠에스엠]관절 및 연골건강에 도움을 줄 수 있음

[비타민D]①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌",엠에스 엠 관절 연골 줄 수 비타민 칼슘 인 뼈 골다공증 감소
그래잇엠에스엠(MSM)1000,① 관절 및 연골건강에 도움을 줄 수 있음,관절 연골 줄 수
그린뉴엠에스조인트케어,"[MSM] 관절 및 연골건강에 도움을 줄 수 있음
[비타민D] 칼슘과 인이 흡수되고 이용되는데 필요 / 뼈의 형성과 유지에 필요 / 골다공증발생 위험 감소에 도움을 줌 ",관절 연골 줄 수 비타민 칼슘 인 뼈 골다공증 감소
그린뉴엠에스케어,"[디메틸설폰(Methyl sulfonylmethane, MSM) 제품]① 관절 및 연골건강에 도움을 줄 수 있음
",디메틸 설폰 관절 연골 줄 수
그린몬스터 관절튼튼MSM,"① 관절 및 연골건강에 도움을 줄 수 있음

①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌

①정상적인 면역기능에 필요②정상적인 세포분열에 필요",관절 연골 줄 수 칼슘 인 뼈 골다공증 감소 면역
그린엔에이지-에스,①관절 및 연골 건강·피부보습에 도움을 줄 수 있음,관절 연골 피부 보습 줄 수
그린웨이브글루코사민,"[글루코사민 제품]①관절 및 연골 건강에 도움
",글루코사민 관절 연골
그린체 활윤보,"[N-아세틸글루코사민 제품]①관절 및 연골 건강에 도움②피부보습에 도움을 줄 수 있음
[전칠삼추출물 등 복합물]관절건강에 도움을 줄 수 있음 (기타기능II)
",틸글루 코 민 관절 연골 피부 보습 줄 수 물 복합 물 관절 줄 수
그린필헬스케어,"①관절 및 연골 건강·피부보습에 도움을 줄 수 있음

①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌",관절 연골 피부 보습 줄 수 칼슘 인 뼈 골다공증 감소
근력 관절 근:강한 커큐민&NAG,"[강황추출물(제2023-5호)(국문)] 근력개선에 도움을 줄 수 있음
[강황추출물(제2023-5호)(영문)] May help to improve muscle strength
[비타민B2] 체내 에너지 생성에 필요
[나이아신] 체내 에너지 생성에 필요
[판토텐산] 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
[엽산] ①세포와 혈액생성에 필요②태아 신경관의 정상 발달에 필요③혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[마그네슘] ①에너지 이용에 필요②신경과 근육 기능 유지에 필요
[N-아세틸글루코사민(NAG)] 관절 및 연골 건강에 도움을 줄 수 있음	",강황 물 호 근력 줄 수 강황 물 호 비타민 에너지 생 나이아신 에너지 생 판토텐산 지방 단백질 에너지 생 엽산 혈액 생 태아 경관 혈액 시스테인 마그네슘 에너지 신경 근육 틸글루 코 민 관절 연골 줄 수
근력 관절 근:강한 커큐민&NAG 플러스,"[강황추출물(제2023-5호)(국문)] 근력개선에 도움을 줄 수 있음
[강황추출물(제2023-5호)(영문)] May help to improve muscle strength
[비타민B6] ① 단백질 및 아미노산 이용에 필요 ② 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[비타민B1] ① 탄수화물과 에너지 대사에 필요
[비타민B2] 체내 에너지 생성에 필요
[나이아신] 체내 에너지 생성에 필요
[판토텐산] 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
[엽산] ①세포와 혈액생성에 필요②태아 신경관의 정상 발달에 필요③혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[마그네슘] ①에너지 이용에 필요②신경과 근육 기능 유지에 필요
[NAG] 관절 및 연골건강에 도움을 줄 수 있음",강황 물 호 근력 줄 수 강황 물 호 비타민 단백질 아미노산 혈액 시스테인 비타민 에너지 비타민 에너지 생 나이아신 에너지 생 판토텐산 지방 단백질 에너지 생 엽산 혈액 생 태아 경관 혈액 시스테인 마그네슘 에너지 신경 근육 관절 연골 줄 수
근력큐민 난각막 관절부스터,"난각막가수분해물(NEM®)(제2024-9호) : (국문) 관절 및 연골 건강에 도움을 줄 수 있음 (영문) May help to maintain joint and cartilage health
강황추출물(제2023-5호) : (국문) 근력개선에 도움을 줄 수 있음 (영문) May help to improve muscle strength",난 각막 가수분해 물 호 관절 연골 줄 수 강황 물 호 근력 줄 수
근본,"① 관절 및 연골건강에 도움을 줄 수 있음

(국문) 근력 개선에 도움을 줄 수 있음 (영문) Help to improve muscle strength,오미자추출물 : 근력 개선에 도움을 줄 수 있음
엠에스엠 : 관절 및 연골 건강에 도움을 줄 수 있음",관절 연골 줄 수 근력 줄 수 오미자 물 근력 줄 수 엠에스 엠 관절 연골 줄 수
글루코사민,[N-아세틸글루코사민] 관절 및 연골건강에 도움을 줄 수 있음,틸글루 코 민 관절 연골 줄 수
글루코사민 골드 2000,"①관절 및 연골 건강에 도움을 줄 수 있음

①체내 에너지 생성에 필요

①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

①결합조직 형성과 기능유지에 필요②철의 흡수에 필요③유해산소로부터 세포를 보호하는데 필요

①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌

①뼈 형성에 필요②에너지 이용에 필요③유해산소로부터 세포를 보호하는데 필요",관절 연골 줄 수 에너지 생 단백질 아미노산 혈액 시스테인 철 산소 칼슘 인 뼈 골다공증 감소 뼈 에너지 산소
글루코사민 파워,①관절 및 연골 건강에 도움을 줄 수 있음,관절 연골 줄 수
글루코사민 플러스 오메가3,"[글루코사민] 관절 및 연골 건강에 도움을 줄 수 있음

[EPA 및 옴 DHA 함유 유지] 혈중 중성지질 개선·혈행 개선에 도움을 줄 수 있음",글루코사민 관절 연골 줄 수 옴 중성 지질 혈행 줄 수
글루코사민 플러스 오메가3,"①관절 및 연골 건강에 도움을 줄 수 있음

①혈중 중성지질 개선에 도움을 줄 수 있음 ②혈행개선에 도움을 줄 수 있음",관절 연골 줄 수 중성 지질 줄 수 혈행 줄 수
글루코사민(Glucosamine Sulfate),"[글루코사민 제품]①관절 및 연골 건강에 도움을 줄 수 있음
[구리]①철의 운반과 이용에 필요②유해산소로부터 세포를 보호하는데 필요
",글루코사민 관절 연골 줄 수 구리 철 운반 산소
글루코사민+오메가-3 900mg,"EPA 및 DHA 함유유지 : 혈중 중성지질 개선·혈행 개선·기억력 개선·건조한 눈을 개선하여 눈 건강에 도움을 줄 수 있음

NAG(엔에이지, N-아세틸글루코사민, N-Acetylglucosamine) : ①관절 및 연골 건강에 도움을 줄 수 있음",중성 지질 혈행 기억 눈 눈 줄 수 에이지 틸글루 코 민 관절 연골 줄 수
글루코사민100,"
①관절 및 연골 건강에 도움 ",관절 연골
글루코사민100,"
①관절 및 연골 건강에 도움",관절 연골
글루코사민100,"
①관절 및 연골 건강에 도움",관절 연골
글루코사민1500,"[글루코사민 제품]①관절 및 연골 건강에 도움
 ",글루코사민 관절 연골
글루코사민2000,"글루코사민 : 관절 및 연골 건강에 도움
비타민C : ① 결합조직 형성과 기능유지에 필요
           ② 철의 흡수에 필요
           ③ 유해산소로부터 세포를 보호하는데 필요   ",글루코사민 관절 연골 비타민 철 산소
글루코사민550,"
①관절 및 연골 건강에 도움  ",관절 연골
글루코사민골드,[글루코사민 제품]①관절 및 연골 건강에 도움,글루코사민 관절 연골
글루코사민맥스2000,①관절 및 연골 건강에 도움,관절 연골
글루코사민분말-비에이,관절 및 연골 건강에 도움을 줄 수 있음,관절 연골 줄 수
글루코사민스텝바이스텝,①관절 및 연골 건강에 도움,관절 연골
글루코사민조인트포뮬러,"[글루코사민 제품]①관절 및 연골 건강에 도움
[판토텐산]①지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
[나이아신]①체내 에너지 생성에 필요
",글루코사민 관절 연골 판토텐산 지방 단백질 에너지 생 나이아신 에너지 생
글루코사민프리미엄,[글루코사민 제품]①관절 및 연골 건강에 도움,글루코사민 관절 연골
글루코사민플러스,관절 및 연골 건강에 도움을 줄 수 있음,관절 연골 줄 수
글루코사민플러스,"[글루코사민 제품]①관절 및 연골 건강에 도움
",글루코사민 관절 연골
글루코사민플러스,[글루코사민 제품]①관절 및 연골 건강에 도움,글루코사민 관절 연골
글루코사민플러스,- 글루코사민 : 관절 및 연골 건강에 도움을 줄 수 있음,글루코사민 관절 연골 줄 수
글루코사민황산염,①관절 및 연골 건강에 도움을 줄 수 있음,관절 연골 줄 수
기운찬관절,"[엠에스엠(MSM)] ① 관절 및 연골건강에 도움을 줄 수 있음

[N-아세틸글루코사민] ①관절 및 연골건강에 도움을 줄 수 있음

[비타민D] ①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌",엠에스 엠 관절 연골 줄 수 틸글루 코 민 관절 연골 줄 수 비타민 칼슘 인 뼈 골다공증 감소
길스초이스 관절에 옵티MSM1500 ,[엠에스엠(MSM)]①관절 및 연골건강에 도움을 줄 수 있음,엠에스 엠 관절 연골 줄 수
김소형원방 관절보환,①관절 및 연골 건강에 도움을 줄 수 있음,관절 연골 줄 수
김오곤 관절보 365 프리미엄,"① 관절 및 연골건강에 도움을 줄 수 있음

①뼈와 치아 형성에 필요②신경과 근육 기능 유지에 필요③정상적인 혈액응고에 필요④골다공증발생 위험 감소에 도움을 줌",관절 연골 줄 수 뼈 치아 신경 근육 혈액 골다공증 감소
김오곤 관절보 MSM,① 관절 및 연골건강에 도움을 줄 수 있음,관절 연골 줄 수
김오곤원장의 관절튼튼 환,①관절 및 연골 건강·피부보습에 도움을 줄 수 있음,관절 연골 피부 보습 줄 수
김오곤원장의 관절환,①관절 및 연골 건강·피부보습에 도움을 줄 수 있음,관절 연골 피부 보습 줄 수
김오곤원장의 미라클 관절의신,[엠에스엠(MSM)] ① 관절 및 연골건강에 도움을 줄 수 있음,엠에스 엠 관절 연골 줄 수
까마귀쪽나무열매주정추출물,관절건강에 도움을 줄 수 있음,관절 줄 수
까마귀쪽나무열매주정추출물 케이,관절건강에 도움을 줄 수 있음,관절 줄 수
깜놀 MSM,[엠에스엠(MSM)] ① 관절 및 연골건강에 도움을 줄 수 있음,엠에스 엠 관절 연골 줄 수
나를 위한 관절MSM&NAG,"- 엠에스엠(MSM, Methyl sulfonylmethane, 디메틸설폰) : 관절 및 연골건강에 도움을 줄 수 있음
- NAG(엔에이지, N-아세틸글루코사민) : 관절 및 연골 건강･피부보습에 도움을 줄 수 있음
- 비타민D : 칼슘과 인이 흡수되고 이용되는데 필요, 뼈의 형성과 유지에 필요, 골다공증발생 위험 감소에 도움을 줌
- 아연 : 정상적인 면역기능에 필요, 정상적인 세포분열에 필요",엠에스 엠 디메틸 설폰 관절 연골 줄 수 에이지 틸글루 코 민 관절 연골 피부 보습 줄 수 비타민 칼슘 인 뼈 골다공증 감소 아연 면역
나이스관절,"①관절 및 연골 건강에 도움을 줄 수 있음 
①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌",관절 연골 줄 수 칼슘 인 뼈 골다공증 감소
난각막,"[난각막분말(기능성원료인정제2023-35호)] (국문) 피부 보습에 도움을 줄 수 있음, 자외선에 의한 피부 손상으로부터 피부 건강을 유지하는데 도움을 줄 수 있음, 관절 건강에 도움을 줄 수 있음, (영문) May help to moisturize (dry) skin, May help to maintain good skin health by protecting against damage from UV exposure, May help to maintain healthy joint
[셀렌] 유해산소로부터 세포를 보호하는데 필요
[비타민K] 정상적인 혈액응고에 필요, 뼈의 구성에 필요
[비타민D] 칼슘과 인이 흡수되고 이용되는데 필요, 뼈의 형성과 유지에 필요, 골다공증발생 위험 감소에 도움을 줌",난 각막 분말 원료 정제 호 피부 보습 줄 수 자외선 피부 손상 피부 줄 수 관절 줄 수 셀렌 산소 비타민 혈액 뼈 구성 비타민 칼슘 인 뼈 골다공증 감소
난각막 프리미엄,"[난각막분말(기능성원료인정제2023-35호)] (국문) 피부보습에 도움을 줄 수 있음, 자외선에 의한 피부 손상으로부터 피부 건강을 유지하는데 도움을 줄 수 있음, 관절 건강에 도움을 줄 수 있음, (영문) May help to moisturize (dry) skin, May help to maintain good skin healthy by protecting against damage from UV exposure, May help to maintain healthy joint",난 각막 분말 원료 정제 호 피부 보습 줄 수 자외선 피부 손상 피부 줄 수 관절 줄 수
날마다관절마디케어,"① 관절 및 연골건강에 도움을 줄 수 있음

①뼈와 치아 형성에 필요②신경과 근육 기능 유지에 필요③정상적인 혈액응고에 필요④골다공증발생 위험 감소에 도움을 줌",관절 연골 줄 수 뼈 치아 신경 근육 혈액 골다공증 감소
남재현원장의 관절쾌청20·90 프리미엄골드,"① 관절 및 연골건강에 도움을 줄 수 있음

①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌

-기억력 개선·혈행 개선에 도움을 줄 수 있음

①어두운 곳에서 시각 적응을 위해 필요②피부와 점막을 형성하고 기능을 유지하는데 필요③상피세포의 성장과 발달에 필요",관절 연골 줄 수 칼슘 인 뼈 골다공증 감소 기억 혈행 줄 수 곳 피부 점막 상피세포
내몸애 관절액션엠에스엠(MSM),① 관절 및 연골건강에 도움을 줄 수 있음,관절 연골 줄 수
내몸애愛트리엠,"[엠에스엠(MSM, Methyl sulfonylmethane, 디메틸설폰)] 관절 및 연골건강에 도움을 줄 수 있음
[비타민B6] 단백질 및 아미노산 이용에 필요, 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요 
[엽산] 세포와 혈액생성에 필요, 태아 신경관의 정상 발달에 필요, 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
",엠에스 엠 디메틸 설폰 관절 연골 줄 수 비타민 단백질 아미노산 혈액 시스테인 엽산 혈액 생 태아 경관 혈액 시스테인
내몸에 밸런스 레시피 루트칸 다이어트 젤리스틱,"[가르시니아 캄보지아 추출물]
탄수화물이 지방으로 합성되는 것을 억제하여 체지방 감소에 도움을 줄 수 있음

[N-아세틸글루코사민]
(가) 관절 및 연골건강에 도움을 줄 수 있음
(나) 피부보습에 도움을 줄 수 있음

[난소화성말토덱스트린]
식후 혈당상승 억제에 도움을 줄 수 있음
배변활동 원활에 도움을 줄 수 있음",캄보지 물 지방 체지방 감소 줄 수 틸글루 코 민 관절 연골 줄 수 피부 보습 줄 수 난소 화성 말토 덱스트린 식후 혈당 상승 줄 수 배변 줄 수
내몸엔 관절플러스,"① 관절 및 연골건강에 도움을 줄 수 있음

①뼈와 치아 형성에 필요②신경과 근육 기능 유지에 필요③정상적인 혈액응고에 필요④골다공증발생 위험 감소에 도움을 줌",관절 연골 줄 수 뼈 치아 신경 근육 혈액 골다공증 감소
내몸트리엠,"① 관절 및 연골건강에 도움을 줄 수 있음

①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

①세포와 혈액생성에 필요②태아 신경관의 정상 발달에 필요③혈액의 호모시스테인 수준을 정상으로 유지하는데 필요",관절 연골 줄 수 단백질 아미노산 혈액 시스테인 혈액 생 태아 경관 혈액 시스테인
내추럴멀티플러스엠에스엠(MSM),"[엠에스엠(MSM)] ① 관절 및 연골건강에 도움을 줄 수 있음

[비타민B6] ①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

[엽산] ①세포와 혈액생성에 필요②태아 신경관의 정상 발달에 필요③혈액의 호모시스테인 수준을 정상으로 유지하는데 필요",엠에스 엠 관절 연골 줄 수 비타민 단백질 아미노산 혈액 시스테인 엽산 혈액 생 태아 경관 혈액 시스테인
네오플렉스(NEOFLEX),"
관절건강에 도움이 될 수 있음(기타기능II)
관절건강에 도움이 될 수 있음(기타기능II) ",관절 수 관절 수
네이처그랜드 관절엔 콘드로이친 뮤코다당단백 1200 M,"관절 및 연골건강에 도움을 줄 수 있음

①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌",관절 연골 줄 수 칼슘 인 뼈 골다공증 감소
네이처드림 관절엔 글루코사민 MSM 비타민D,"[MSM]① 관절 및 연골건강에 도움을 줄 수 있음

[N-아세틸글루코사민] ①관절 및 연골 건강에 도움을 줄 수 있음

[비타민D] ①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌",관절 연골 줄 수 틸글루 코 민 관절 연골 줄 수 비타민 칼슘 인 뼈 골다공증 감소
네츄라비스,"[N-아세틸글루코사민 제품]①관절 및 연골 건강에 도움②피부보습에 도움을 줄 수 있음
",틸글루 코 민 관절 연골 피부 보습 줄 수
노노타임,"[석류추출물] 갱년기 여성의 건강에 도움을 줄 수 있음

[MSM] 관절 및 연골건강에 도움을 줄 수 있음",석류 물 갱년기 여성 줄 수 관절 연골 줄 수
노마디,"[N-아세틸글루코사민 제품]①관절 및 연골 건강에 도움
",틸글루 코 민 관절 연골
녹각보감 관절MSM,"[칼슘] 뼈와 치아 형성에 필요 / 신경과 근육 기능 유지에 필요 / 정상적인 혈액응고에 필요 / 골다공증발생 위험 감소에 도움을 줌
[엠에스엠(MSM)] 관절 및 연골건강에 도움을 줄 수 있음",칼슘 뼈 치아 신경 근육 혈액 골다공증 감소 엠에스 엠 관절 연골 줄 수
녹십초 뉴 칼루민 6000,"
①관절 및 연골 건강에 도움을 줄 수 있음.",관절 연골 줄 수
농협건강맛선관절,① 관절 및 연골건강에 도움을 줄 수 있음,관절 연골 줄 수
뉴 조인트락골드 액,"[엠에스엠] 관절 및 연골건강에 도움을 줄 수 있음
[N-아세틸글루코사민] 관절 및 연골건강에 도움을 줄 수 있음
[칼슘] 뼈와 치아 형성에 필요, 신경과 근육 기능 유지에 필요, 정상적인 혈액응고에 필요, 골다공증발생 위험 감소에 도움을 줌",엠에스 엠 관절 연골 줄 수 틸글루 코 민 관절 연골 줄 수 칼슘 뼈 치아 신경 근육 혈액 골다공증 감소
뉴:트립 맥스 조인트 엠에스엠,관절 및 연골건강에 도움을 줄 수 있음.,관절 연골 줄 수
뉴고은파워조인트,[글루코사민] ①관절 및 연골 건강에 도움을 줄 수 있음,글루코사민 관절 연골 줄 수
뉴골드 엠에스엠(MSM),[엠에스엠(MSM)] ① 관절 및 연골건강에 도움을 줄 수 있음,엠에스 엠 관절 연골 줄 수
뉴메이트 관절연골엔 소연골 뮤코다당단백(콘드로이친) 1200 플러스,"[뮤코다당 단백] ①관절 및 연골건강에 도움을 줄 수 있음

[비타민D] ①칼슘과 인이 흡수되고 이용되는데 필요 ②뼈의 형성과 유지에 필요 ③골다공증발생 위험 감소에 도움을 줌

[비타민K] ①정상적인 혈액응고에 필요  ②뼈의 구성에 필요",뮤 코다 단백 관절 연골 줄 수 비타민 칼슘 인 뼈 골다공증 감소 비타민 혈액 뼈 구성
뉴오리진 초록입홍합,관절건강에 도움을 줄 수 있음,관절 줄 수
뉴질랜드 리프리놀 초록입홍합,"1) 리프리놀-초록입홍합추출오일 : 관절 건강에 도움을 줄 수 있음. 
2) 비타민E : 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
3) 아연 : 정상적인 면역기능에 필요, 정상적인 세포분열에 필요. 
4) 셀렌 : 유해산소로부터 세포를 보호하는데 필요. 
5）망간 : 뼈 형성에 필요, 에너지 이용에 필요, 유해산소로부터 세포를 보호하는데 필요.",리프 리놀 초록 입 홍합 오일 관절 줄 수 비타민 항산화 산소 아연 면역 셀렌 산소 망간 뼈 에너지 산소
뉴케어 관절플랜 곡물맛,"①관절 및 연골 건강에 도움을 줄 수 있음

①근육, 결합조직 등 신체조직의 구성성분②효소, 호르몬, 항체의 구성에 필요③체내 필수 영양성분이나 활성물질의 운반과 저장에 필요④체액, 산-염기의 균형 유지에 필요⑤에너지, 포도당, 지질의 합성에 필요

①뼈와 치아 형성에 필요②신경과 근육 기능 유지에 필요③정상적인 혈액응고에 필요④골다공증발생 위험 감소에 도움을 줌

①에너지 이용에 필요②신경과 근육 기능 유지에 필요

①정상적인 면역기능에 필요②정상적인 세포분열에 필요

항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요",관절 연골 줄 수 근육 신체 조직 구성 성분 효소 호르몬 항체 구성 필수 영양성분 활 물질 운반 저장 체액 산 염기 균형 에너지 포도당 지질 뼈 치아 신경 근육 혈액 골다공증 감소 에너지 신경 근육 면역 항산화 산소
뉴케어 관절플랜 밀크맛,"①관절 및 연골 건강에 도움을 줄 수 있음

①근육, 결합조직 등 신체조직의 구성성분②효소, 호르몬, 항체의 구성에 필요③체내 필수 영양성분이나 활성물질의 운반과 저장에 필요④체액, 산-염기의 균형 유지에 필요⑤에너지, 포도당, 지질의 합성에 필요

①뼈와 치아 형성에 필요②신경과 근육 기능 유지에 필요③정상적인 혈액응고에 필요④골다공증발생 위험 감소에 도움을 줌

①에너지 이용에 필요②신경과 근육 기능 유지에 필요

①정상적인 면역기능에 필요②정상적인 세포분열에 필요

항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요",관절 연골 줄 수 근육 신체 조직 구성 성분 효소 호르몬 항체 구성 필수 영양성분 활 물질 운반 저장 체액 산 염기 균형 에너지 포도당 지질 뼈 치아 신경 근육 혈액 골다공증 감소 에너지 신경 근육 면역 항산화 산소
뉴케어 액티브 골든프레임 곡물맛,"①관절 및 연골 건강에 도움을 줄 수 있음

①근육, 결합조직 등 신체조직의 구성성분②효소, 호르몬, 항체의 구성에 필요③체내 필수 영양성분이나 활성물질의 운반과 저장에 필요④체액, 산-염기의 균형 유지에 필요⑤에너지, 포도당, 지질의 합성에 필요

①뼈와 치아 형성에 필요②신경과 근육 기능 유지에 필요③정상적인 혈액응고에 필요④골다공증발생 위험 감소에 도움을 줌

①에너지 이용에 필요②신경과 근육 기능 유지에 필요

①정상적인 면역기능에 필요②정상적인 세포분열에 필요

항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요",관절 연골 줄 수 근육 신체 조직 구성 성분 효소 호르몬 항체 구성 필수 영양성분 활 물질 운반 저장 체액 산 염기 균형 에너지 포도당 지질 뼈 치아 신경 근육 혈액 골다공증 감소 에너지 신경 근육 면역 항산화 산소
