제품명,기능성,processed_text
가르시니아 황윤 다이어트 옥수수수염차맛,"[가르시니아캄보지아추출물]①탄수화물이 지방으로 합성되는 것을 억제하여 체지방 감소에 도움을 줌
",아캄 보지 물 지방 체지방 감소
가르시니아-맥스레몬맛트위스트," [난소화성말토덱스트린] 식후혈당상승 억제·혈중 중성지질 개선·배변활동 원활에 도움을 줄 수 있음
[가르시니아캄보지아추출물]탄수화물이 지방으로 합성되는 것을 억제하여 체지방 감소에 도움을 줄 수 있음
",난소 화성 말토 덱스트린 식후 혈당 상승 중성 지질 배변 줄 수 아캄 보지 물 지방 체지방 감소 줄 수
가르시니아-맥스석류맛,"[가르시니아캄보지아추출물]①탄수화물이 지방으로 합성되는 것을 억제하여 체지방 감소에 도움을 줄 수 있음
[난소화성말토덱스트린 제품] 식후 혈당상승 억제·혈중 중성지질 개선·배변활동 원활에 도움을 줄 수 있음",아캄 보지 물 지방 체지방 감소 줄 수 난소 화성 말토 덱스트린 식후 혈당 상승 중성 지질 배변 줄 수
가르시니아-맥스커피맛,"[난소화성말토덱스트린] 식후 혈당상승 억제·혈중 중성지질 개선·배변활동 원활에 도움을 줄 수 있음
[가르시니아캄보지아추출물]탄수화물이 지방으로 합성되는 것을 억제하여 체지방 감소에 도움을 줄 수 있음
 ",난소 화성 말토 덱스트린 식후 혈당 상승 중성 지질 배변 줄 수 아캄 보지 물 지방 체지방 감소 줄 수
가르시니아1000,탄수화물이 지방으로 합성되는 것을 억제하여 체지방 감소에 도움을 줄 수 있음,지방 체지방 감소 줄 수
가르시니아2030젤리,"[가르시니아캄보지아추출물]①탄수화물이 지방으로 합성되는 것을 억제하여 체지방 감소에 도움을 줌
[N-아세틸글루코사민 제품]①관절 및 연골 건강에 도움을 줄 수 있음 ②피부보습에 도움을 줄 수 있음
",아캄 보지 물 지방 체지방 감소 틸글루 코 민 관절 연골 줄 수 피부 보습 줄 수
가르시니아2800mg 빼다방직빵,"[가르시니아캄보지아추출물]①탄수화물이 지방으로 합성되는 것을 억제하여 체지방 감소에 도움을 줌
",아캄 보지 물 지방 체지방 감소
가르시니아A,[가르시니아 캄보지아 추출물]탄수화물에서 지방으로 합성되는것을 억제하여 체지방 감소에 도움을 줌,캄보지 물 지방 체지방 감소
가르시니아B,"[가르시니아 캄보지아 추출물]탄수화물에서 지방으로 합성되는 것을 억제하여 체지방 감소에 도움을 줌
 ",캄보지 물 지방 체지방 감소
가르시니아E,"[가르시니아 캄보지아 추출물]탄수화물에서 지방으로 합성되는 것을 억제하여 체지방 감소에 도움을 줌
 ",캄보지 물 지방 체지방 감소
가르시니아X2,탄수화물이 지방으로 합성되는 것을 억제하여 체지방 감소에 도움을 줌,지방 체지방 감소
가르시니아×차전자피 다이어트,"배변활동 원활에 도움을 줄 수 있음
탄수화물이 지방으로 합성되는 것을 억제하여 체지방 감소에 도움을 줄 수 있음",배변 줄 수 지방 체지방 감소 줄 수
가르시니아골드,[가르시니아캄보지아추출물]①탄수화물이 지방으로 합성되는 것을 억제하여 체지방 감소에 도움을 줌,아캄 보지 물 지방 체지방 감소
가르시니아골드,"①탄수화물이 지방으로 합성되는 것을 억제하여 체지방 감소에 도움을 줄 수 있음

①유해산소로부터 세포를 보호하는데 필요,1) 가르시니아캄보지아추출물 : 탄수화물이 지방으로 합성되는 것을 억제하여 체지방 감소에 도움을 줌.
2) 셀렌 : 유해산소로부터 세포를 보호하는데 필요.",지방 체지방 감소 줄 수 산소 아캄 보지 물 지방 체지방 감소 셀렌 산소
가르시니아다이어트,"[가르시니아캄보지아추출물]①탄수화물이 지방으로 합성되는 것을 억제하여 체지방 감소에 도움을 줌
[가르시니아캄보지아추출물]①탄수화물이 지방으로 합성되는 것을 억제하여 체지방 감소에 도움을 줌
",아캄 보지 물 지방 체지방 감소 아캄 보지 물 지방 체지방 감소
가르시니아다이어트,탄수화물이 지방으로 합성되는 것을 억제하여 체지방 감소에 도움을 줄 수 있음,지방 체지방 감소 줄 수
가르시니아다이어트 에이치씨에이 HCA,①탄수화물이 지방으로 합성되는 것을 억제하여 체지방 감소에 도움을 줄 수 있음,지방 체지방 감소 줄 수
가르시니아다이어트HCA,①탄수화물이 지방으로 합성되는 것을 억제하여 체지방 감소에 도움을 줌,지방 체지방 감소
가르시니아다이어트부스트업,[가르시니아캄보지아추출물] 탄수화물이 지방으로 합성되는 것을 억제하여 체지방 감소에 도움을 줄 수 있음,아캄 보지 물 지방 체지방 감소 줄 수
가르시니아다이어트캔디,"[가르시니아캄보지아추출물]①탄수화물이 지방으로 합성되는 것을 억제하여 체지방 감소에 도움을 줌
",아캄 보지 물 지방 체지방 감소
가르시니아다크블렌드스틱,"탄수화물이 지방으로 합성되는 것을 억제하여 체지방 감소에 도움을 줄 수 있음

①식후 혈당상승 억제·혈중 중성지질 개선·배변활동 원활에 도움을 줄 수 있음",지방 체지방 감소 줄 수 식후 혈당 상승 중성 지질 배변 줄 수
가르시니아로 만든 다이어트 워터젤리 석류맛,①탄수화물이 지방으로 합성되는 것을 억제하여 체지방 감소에 도움을 줌,지방 체지방 감소
가르시니아로 만든 다이어트 워터젤리 풋사과맛,①탄수화물이 지방으로 합성되는 것을 억제하여 체지방 감소에 도움을 줌,지방 체지방 감소
가르시니아에 빠져,"[가르시니아캄보지아추출물] 
탄수화물이 지방으로 합성되는 것을 억제하여 체지방 감소에 도움을 줄 수 있음",아캄 보지 물 지방 체지방 감소 줄 수
가르시니아엔 탑 식전 다이어트,"[가르니시아캄보지아 추출물] 탄수화물이 지방으로 합성되는 것을 억제하여 체지방 감소에 도움을 줄 수 있음
[나이아신] 체내 에너지 생성에 필요
[판토텐산] 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
[비오틴] 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
[비타민B12] 정상적인 엽산 대사에 필요
[비타민B6] 단백질 및 아미노산 이용에 필요 / 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[비타민B1] 탄수화물과 에너지 대사에 필요
[비타민B2] 체내 에너지 생성에 필요
[엽산] 세포와 혈액생성에 필요 / 태아 신경관의 정상 발달에 필요 / 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요",아캄 보지 물 지방 체지방 감소 줄 수 나이아신 에너지 생 판토텐산 지방 단백질 에너지 생 비오틴 지방 단백질 에너지 생 비타민 엽산 비타민 단백질 아미노산 혈액 시스테인 비타민 에너지 비타민 에너지 생 엽산 혈액 생 태아 경관 혈액 시스테인
가르시니아캄보지아,[가르시니아캄보지아 추출물] 탄수화물이 지방으로 합성되는 것을 억제하여 체지방 감소에 도움을 줄 수 있음,아캄 보지 물 지방 체지방 감소 줄 수
가르시니아캄보지아바,탄수화물이 지방으로 합성되는 것을 억제하여 체지방 감소에 도움을 줄 수 있음,지방 체지방 감소 줄 수
가르시니아팻슬림워터젤리,①탄수화물이 지방으로 합성되는 것을 억제하여 체지방 감소에 도움을 줌,지방 체지방 감소
가르시니아팻프리HCA,①탄수화물이 지방으로 합성되는 것을 억제하여 체지방 감소에 도움을 줌,지방 체지방 감소
가르시니아포르테," 1) 가르시니아캄보지아추출물 : 탄수화물이 지방으로 합성되는 것을 억제하여 체지방 감소에 도움을 줄 수 있음. 
 2) 셀렌 : 유해산소로부터 세포를 보호하는데 필요. ",아캄 보지 물 지방 체지방 감소 줄 수 셀렌 산소
가르시니아포텐,"[가르시니아캄보지아추출물]①탄수화물이 지방으로 합성되는 것을 억제하여 체지방 감소에 도움을 줌
[비타민B1]①탄수화물과 에너지 대사에 필요
",아캄 보지 물 지방 체지방 감소 비타민 에너지
가르시니아프리미엄,"①탄수화물이 지방으로 합성되는 것을 억제하여 체지방 감소에 도움을 줌
①체내 에너지 생성에 필요 ",지방 체지방 감소 에너지 생
가르시니아플러스업,①탄수화물이 지방으로 합성되는 것을 억제하여 체지방 감소에 도움을 줌,지방 체지방 감소
가르카보프리미엄,"[비타민 B1] 탄수화물과 에너지 대사에 필요

[가르시니아캄보지아 추출물] 탄수화물이 지방으로 합성되는 것을 억제하여 체지방 감소에 도움을 줄 수 있음",비타민 에너지 아캄 보지 물 지방 체지방 감소 줄 수
가벼운 오후,①탄수화물이 지방으로 합성되는 것을 억제하여 체지방 감소에 도움을 줌,지방 체지방 감소
가벼울소다 샤인머스캣맛,"가르시니아캄보지아추출물 : 탄수화물이 지방으로 합성되는 것을 억제하여 체지방 감소에 도움을 줄 수 있음
아연 : ①정상적인 면역기능에 필요②정상적인 세포분열에 필요
비타민B6 : ①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
비타민B1 : 탄수화물과 에너지 대사에 필요
비타민B2 : 체내 에너지 생성에 필요
바나바잎추출물 : ①식후 혈당상승 억제에 도움을 줄 수 있음",아캄 보지 물 지방 체지방 감소 줄 수 아연 면역 비타민 단백질 아미노산 혈액 시스테인 비타민 에너지 비타민 에너지 생 바나바 잎 물 식후 혈당 상승 줄 수
가벼울소다 풋사과맛,"가르시니아캄보지아추출물 : 탄수화물이 지방으로 합성되는 것을 억제하여 체지방 감소에 도움을 줄 수 있음
아연 : ①정상적인 면역기능에 필요②정상적인 세포분열에 필요
비타민B6 : ①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
비타민B1 : 탄수화물과 에너지 대사에 필요
비타민B2 : 체내 에너지 생성에 필요
바나바잎추출물 : ①식후 혈당상승 억제에 도움을 줄 수 있음",아캄 보지 물 지방 체지방 감소 줄 수 아연 면역 비타민 단백질 아미노산 혈액 시스테인 비타민 에너지 비타민 에너지 생 바나바 잎 물 식후 혈당 상승 줄 수
가벼워지는시서스다이어트,"1) 시서스추출물 : 체지방 감소에 도움을 줄 수 있음.
2) 비타민A : 어두운 곳에서 시각 적응을 위해 필요, 피부와 점막을 형성하고 기능을 유지하는데 필요, 상피세포의 성장과 발달에 필요. 
3) 비타민E : 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요.
4) 판토텐산 : 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요.
5) 비오틴 : 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요. ",스 물 체지방 감소 줄 수 비타민 곳 피부 점막 상피세포 비타민 항산화 산소 판토텐산 지방 단백질 에너지 생 비오틴 지방 단백질 에너지 생
가볍게 해줄게,"①과체중인 성인의 체지방 감소에 도움을 줄 수 있음

①어두운 곳에서 시각 적응을 위해 필요②피부와 점막을 형성하고 기능을 유지하는데 필요③상피세포의 성장과 발달에 필요

①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌

①유해산소로부터 세포를 보호하는데 필요",과체중 성인 체지방 감소 줄 수 곳 피부 점막 상피세포 칼슘 인 뼈 골다공증 감소 산소
가볍다욧,"탄수화물이 지방으로 합성되는 것을 억제하여 체지방 감소에 도움을 줄 수 있음

①결합조직 형성과 기능유지에 필요②철의 흡수에 필요③항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요",지방 체지방 감소 줄 수 철 항산화 산소
가볍다욧 자두맛,"탄수화물이 지방으로 합성되는 것을 억제하여 체지방 감소에 도움을 줄 수 있음

①결합조직 형성과 기능유지에 필요②철의 흡수에 필요③항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요",지방 체지방 감소 줄 수 철 항산화 산소
가비로움,"-혈중 콜레스테롤 개선·배변활동 원활에 도움을 줄 수 있음

-탄수화물이 지방으로 합성되는 것을 억제하여 체지방 감소에 도움을 줄 수 있음",콜레스테롤 배변 줄 수 지방 체지방 감소 줄 수
가인핏,"- 난소화성말토덱스트린 : 식후 혈당상승 억제･배변활동 원활에 도움을 줄 수 있음
- 녹차추출물 : 항산화･체지방 감소･혈중 콜레스테롤 개선에 도움을 줄 수 있음",난소 화성 말토 덱스트린 식후 혈당 상승 배변 줄 수 녹차 물 항산화 체지방 감소 콜레스테롤 줄 수
간편하니,"①체내 에너지 생성에 필요

①정상적인 면역기능에 필요②정상적인 세포분열에 필요

(1) 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요

①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

(1) 탄수화물과 에너지 대사에 필요

(1) 체내 에너지 생성에 필요

(국문) ① 비알콜성 간 손상으로부터 간 건강에 도움을 줄 수 있음
         ② 체지방 감소에 도움을 줄 수 있음
(영문) ① May help to liver health by non-alcoholic liver injury
         ② May help to reduce body fat
",에너지 생 면역 지방 단백질 에너지 생 단백질 아미노산 혈액 시스테인 에너지 에너지 생 비 알콜 간 손상 간 줄 수 체지방 감소 줄 수
감량공주44에스,"[가르시니아캄보지아추출물]①탄수화물이 지방으로 합성되는 것을 억제하여 체지방 감소에 도움을 줌
[비타민B1]①탄수화물과 에너지 대사에 필요
[비타민B2]①체내 에너지 생성에 필요
[판토텐산]①지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
[엽산]①세포와 혈액생성에 필요②태아 신경관의 정상 발달에 필요③혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
",아캄 보지 물 지방 체지방 감소 비타민 에너지 비타민 에너지 생 판토텐산 지방 단백질 에너지 생 엽산 혈액 생 태아 경관 혈액 시스테인
감량본 다이어트 ,"①식후 혈당상승 억제에 도움을 줄 수 있음

①항산화·체지방 감소·혈중 콜레스테롤 개선에 도움을 줄 수 있음",식후 혈당 상승 줄 수 항산화 체지방 감소 콜레스테롤 줄 수
감비다원,"[녹차추출물 제품]①항산화 작용②체지방 감소에 도움을 줄 수 있음
[이눌린 제품]①콜레스테롤 개선②식후혈당상승억제③배변활동 원활
",녹차 물 항산화 체지방 감소 줄 수 눌린 콜레스테롤 식후 혈당 상승 배변
감비책 다이어트,"[가르시니아캄보지아추출물]탄수화물이 지방으로 합성되는 것을 억제하여 체지방 감소에 도움을 줄 수 있음
[난소화성말토덱스트린]식후 혈당상승 억제·혈중 중성지질 개선·배변활동 원활에 도움을 줄 수 있음",아캄 보지 물 지방 체지방 감소 줄 수 난소 화성 말토 덱스트린 식후 혈당 상승 중성 지질 배변 줄 수
감비책환,[가르시니아캄보지아 추출물] 탄수화물이 지방으로 합성되는 것을 억제하여 체지방 감소에 도움을 줄 수 있음,아캄 보지 물 지방 체지방 감소 줄 수
감사애 온 다이어트,탄수화물이 지방으로 합성되는 것을 억제하여 체지방 감소에 도움을 줄 수 있음,지방 체지방 감소 줄 수
감쪽같이 쏙,"탄수화물이 지방으로 합성되는 것을 억제하여 체지방 감소에 도움을 줄 수 있음

①혈중 콜레스테롤 개선·배변활동 원활에 도움을 줄 수 있음",지방 체지방 감소 줄 수 콜레스테롤 배변 줄 수
개구쟁이팻길들이기,"[가르시니아캄보지아추출물]①탄수화물이 지방으로 합성되는 것을 억제하여 체지방 감소에 도움을 줌
[녹차추출물 제품]1. 항산화에 도움을 줄 수 있음 2.체지방 감소에 도움을 줄 수 있음3. 혈중 콜레스테롤 개손에 도움을 줄 수 있음
[나이아신]①체내 에너지 생성에 필요
[아연]①정상적인 면역기능에 필요②정상적인 세포분열에 필요
[옥타코사놀함유유지 제품]①지구력 증진에 도움을 줄 수 있음
[판토텐산]①지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
[비타민B6]①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[비타민B1]①탄수화물과 에너지 대사에 필요
[비타민B2]①체내 에너지 생성에 필요
",아캄 보지 물 지방 체지방 감소 녹차 물 항산화 줄 수 체지방 감소 줄 수 콜레스테롤 개손 줄 수 나이아신 에너지 생 아연 면역 옥 타코 놀 지구력 줄 수 판토텐산 지방 단백질 에너지 생 비타민 단백질 아미노산 혈액 시스테인 비타민 에너지 비타민 에너지 생
갱년기 여성 & 다이어트 바이탈퀸,"회화나무열매추출물 : 갱년기 여성의 건강에 도움을 줄 수 있음
녹차추출물 : 항산화·체지방 감소·혈중 콜레스테롤 개선에 도움을 줄 수 있음
비타민 E : 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
비타민 B1 : 탄수화물과 에너지 대사에 필요
비타민 B2 : 체내 에너지 생성에 필요.
나이아신 : 체내 에너지 생성에 필요.
판토텐산 : 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요.
비타민 B6 : ① 단백질 및 아미노산 이용에 필요. ② 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요.
비오틴 : 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요.
비타민 C : ① 결합조직 형성과 기능유지에 필요. ② 철의 흡수에 필요. ③ 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요.
아연 : ①정상적인 면역기능에 필요 ② 정상적인 세포분열에 필요.
철 : ① 체내 산소운반과 혈액생성에 필요 ② 에너지 생성에 필요
비타민 D : 칼슘과 인이 흡수되고 이용되는데 필요, 뼈의 형성과 유지에 필요, 골다공증발생 위험 감소에 도움을 줌",회화나무 물 갱년기 여성 줄 수 녹차 물 항산화 체지방 감소 콜레스테롤 줄 수 비타민 항산화 산소 비타민 에너지 비타민 에너지 생 나이아신 에너지 생 판토텐산 지방 단백질 에너지 생 비타민 단백질 아미노산 혈액 시스테인 비오틴 지방 단백질 에너지 생 비타민 철 항산화 산소 아연 면역 철 산소 운반 혈액 생 에너지 생 비타민 칼슘 인 뼈 골다공증 감소
갱스타슬림,"갱년기 여성의 건강에 도움을 줄 수 있음
(생리활성기능 2등급)

탄수화물이 지방으로 합성되는 것을 억제하여 체지방 감소에 도움을 줄 수 있음",갱년기 여성 줄 수 생리 활 지방 체지방 감소 줄 수
갸르시니아,"①탄수화물이 지방으로 합성되는 것을 억제하여 체지방 감소에 도움을 줄 수 있음

①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌",지방 체지방 감소 줄 수 칼슘 인 뼈 골다공증 감소
건강엔 다이어트,"[돌외잎주정추출분말(액티포닌®)]  (인정번호 : 제2013-8호)
(국문) 체지방 감소에 도움을 줄 수 있음 (생리활성기능 2등급)
(영문) May help reduce body fat mass(Other function claim 2 grade)

[나이아신] 체내 에너지 생성에 필요

[비타민B1] 탄수화물과 에너지 대사에 필요

[비타민B2] 체내 에너지 생성에 필요

[비타민C] ①결합조직 형성과 기능유지에 필요②철의 흡수에 필요③항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요

[비타민D] ①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌

[판토텐산] 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요

[철] ①체내 산소운반과 혈액생성에 필요②에너지 생성에 필요",돌외잎 주정 분말 액티포닌 인정 번호 호 체지방 감소 줄 수 생리 활 나이아신 에너지 생 비타민 에너지 비타민 에너지 생 비타민 철 항산화 산소 비타민 칼슘 인 뼈 골다공증 감소 판토텐산 지방 단백질 에너지 생 철 산소 운반 혈액 생 에너지 생
건강채움슬림핏다이어트,"탄수화물이 지방으로 합성되는 것을 억제하여 체지방 감소에 도움을 줄 수 있음

(1) 탄수화물과 에너지 대사에 필요

(1) 체내 에너지 생성에 필요

①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

①체내 에너지 생성에 필요

(1) 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요

①정상적인 면역기능에 필요②정상적인 세포분열에 필요",지방 체지방 감소 줄 수 에너지 에너지 생 단백질 아미노산 혈액 시스테인 에너지 생 지방 단백질 에너지 생 면역
건강프로젝트 5,"장내 유익균 증식 및 배변활동 원활에 도움을 줄 수 있음

①지구력 증진에 도움을 줄 수 있음

①혈중 콜레스테롤 개선에 도움을 줄 수 있음

탄수화물이 지방으로 합성되는 것을 억제하여 체지방 감소에 도움을 줄 수 있음",장내 유익 균 배변 줄 수 지구력 줄 수 콜레스테롤 줄 수 지방 체지방 감소 줄 수
건강한가 가르시니아 다이어트,"[가르시니아캄보지아 추출물] 탄수화물이 지방으로 합성되는 것을 억제하여 체지방 감소에 도움을 줄 수 있음
[셀렌] 유해산소로부터 세포를 보호하는데 필요
[나이아신] 체내 에너지 생성에 필요
[비오틴] 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
[판토텐산] 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요",아캄 보지 물 지방 체지방 감소 줄 수 셀렌 산소 나이아신 에너지 생 비오틴 지방 단백질 에너지 생 판토텐산 지방 단백질 에너지 생
건미수 매일비움 플러스,"혈중 콜레스테롤 개선･배변활동 원활에 도움을 줄 수 있음

탄수화물이 지방으로 합성되는 것을 억제하여 체지방 감소에 도움을 줄 수 있음",콜레스테롤 배변 줄 수 지방 체지방 감소 줄 수
검은콩펩타이드,"[서목태(쥐눈이콩)펩타이드]○ 혈당 조절에 도움을 줄 수 있음 (생리활성기능 2등급)○ 혈압이 높은 사람에게 도움을 줄 수 있음 (생리활성기능 2등급) ○ 체지방 감소에 도움을 줄 수 있음 (생리활성기능 2등급)
",목태 쥐눈 콩 펩타이드 혈당 조절 줄 수 생리 활 혈압 사람 줄 수 생리 활 체지방 감소 줄 수 생리 활
게슬림,[키토산] 혈중 콜레스테롤 개선·체지방 감소에 도움을 줄 수 있음,키토산 콜레스테롤 체지방 감소 줄 수
겟라이트234,"탄수화물이 지방으로 합성되는 것을 억제하여 체지방 감소에 도움을 줄 수 있음

장내 유익균 증식 및 배변활동 원활에 도움을 줄 수 있음",지방 체지방 감소 줄 수 장내 유익 균 배변 줄 수
겟라이트234 젤리,"탄수화물이 지방으로 합성되는 것을 억제하여 체지방 감소에 도움을 줄 수 있음

장내 유익균 증식 및 배변활동 원활에 도움을 줄 수 있음",지방 체지방 감소 줄 수 장내 유익 균 배변 줄 수
경방 24/7클렌즈,"식후 혈당상승 억제·혈중 중성지질 개선·배변활동 원활에 도움을 줄 수 있음
탄수화물이 지방으로 합성되는 것을 억제하여 체지방 감소에 도움을 줄 수 있음",식후 혈당 상승 중성 지질 배변 줄 수 지방 체지방 감소 줄 수
경성 다이어트,탄수화물이 지방으로 합성되는 것을 억제하여 체지방 감소에 도움을 줄 수 있음,지방 체지방 감소 줄 수
경희본슬림다이어트,"[가르시니아캄보지아추출물]①탄수화물이 지방으로 합성되는 것을 억제하여 체지방 감소에 도움을 줌
",아캄 보지 물 지방 체지방 감소
고기대장을 위한 다이어트,"[녹차추출물] 항산화·체지방 감소·혈중 콜레스테롤 개선에 도움을 줄 수 있음.
[비타민B1] 탄수화물과 에너지 대사에 필요.
[비타민B2] 체내 에너지 생성에 필요.
[판토텐산] 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요.
[셀레늄] 유해산소로부터 세포를 보호하는데 필요.",녹차 물 항산화 체지방 감소 콜레스테롤 줄 수 비타민 에너지 비타민 에너지 생 판토텐산 지방 단백질 에너지 생 셀레늄 산소
고기먹는 나에겐 키토산,"①혈중 콜레스테롤 개선·체지방 감소에 도움을 줄 수 있음

①결합조직 형성과 기능유지에 필요②철의 흡수에 필요③유해산소로부터 세포를 보호하는데 필요",콜레스테롤 체지방 감소 줄 수 철 산소
고백 부스터,"체지방 감소에 도움을 줄 수 있음 (생리활성기능 2등급)

①체내 에너지 생성에 필요

①정상적인 면역기능에 필요②정상적인 세포분열에 필요",체지방 감소 줄 수 생리 활 에너지 생 면역
고백 스톤,"(국문) 체지방 감소에 도움을 줄 수 있음 (생리활성기능 2등급)
(영문) May help reduce body fat mass(Other function claim 2 grade)

①지방, 탄수화물, 단백질 대사와 에너지 생성에 필요

①체내 에너지 생성에 필요

①체내 에너지 생성에 필요

①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌",체지방 감소 줄 수 생리 활 지방 단백질 에너지 생 에너지 생 에너지 생 칼슘 인 뼈 골다공증 감소
고백 카페,"
(국문) 체지방 감소에 도움을 줄 수 있음
(영문) May help to reduce body fat


①결합조직 형성과 기능유지에 필요②철의 흡수에 필요③항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요

(1) 탄수화물과 에너지 대사에 필요

(1) 체내 에너지 생성에 필요

①체내 에너지 생성에 필요

①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요",체지방 감소 줄 수 철 항산화 산소 에너지 에너지 생 에너지 생 단백질 아미노산 혈액 시스테인
고백 하이퍼,"①항산화·체지방 감소·혈중 콜레스테롤 개선에 도움을 줄 수 있음

①지방, 탄수화물, 단백질 대사와 에너지 생성에 필요

①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

①탄수화물과 에너지 대사에 필요",항산화 체지방 감소 콜레스테롤 줄 수 지방 단백질 에너지 생 단백질 아미노산 혈액 시스테인 에너지
고백데이,①탄수화물이 지방으로 합성되는 것을 억제하여 체지방 감소에 도움을 줌,지방 체지방 감소
고백버닝,[공액리놀레산] 과체중인 성인의 체지방 감소에 도움을 줄 수 있음,공액 리놀레산 과체중 성인 체지방 감소 줄 수
고슬림 참쉬운다이어트,"①탄수화물이 지방으로 합성되는 것을 억제하여 체지방 감소에 도움을 줌

①탄수화물과 에너지 대사에 필요

①체내 에너지 생성에 필요

①체내 에너지 생성에 필요

①지방, 탄수화물, 단백질 대사와 에너지 생성에 필요

①지방, 탄수화물, 단백질 대사와 에너지 생성에 필요",지방 체지방 감소 에너지 에너지 생 에너지 생 지방 단백질 에너지 생 지방 단백질 에너지 생
고슬림다이어트팩-칼로컷,"1. 가르시니아캄보지아 추출물 : 탄수화물이 지방으로 합성되는 것을 억제하여 체지방 감소에 도움을 줄 수 있음
2. 녹차추출물 : 항산화․체지방 감소·혈중 콜레스테롤 개선에 도움을 줄 수 있음
3. 판토텐산 : 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
4. 비타민B1 : 탄수화물과 에너지 대사에 필요
5. 비타민B6 : 단백질 및 아미노산 이용에 필요, 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요",아캄 보지 물 지방 체지방 감소 줄 수 녹차 물 항산화 체지방 감소 콜레스테롤 줄 수 판토텐산 지방 단백질 에너지 생 비타민 에너지 비타민 단백질 아미노산 혈액 시스테인
고은다이어트슬림식이섬유,"[차전자피식이섬유]①배변활동 원활에 도움을 줄 수 있음
[가르시니아캄보지아추출물]①탄수화물이 지방으로 합성되는 것을 억제하여 체지방 감소에 도움을 줄수 있음",피 식이섬유 배변 줄 수 아캄 보지 물 지방 체지방 감소
고투슬림,"[가르시니아캄보지아추출물] 탄수화물이 지방으로 합성되는 것을 억제하여 체지방 감소에 도움을 줄 수 있음

[은행잎 추출물]①기억력 개선에 도움을 줄 수 있음 ②혈행 개선에 도움을 줄 수 있음",아캄 보지 물 지방 체지방 감소 줄 수 은행 잎 물 기억 줄 수 혈행 줄 수
고투클린 플러스,"[프락토올리고당] 장내 유익균 증식 및 배변활동 원활에 도움을 줄 수 있음
[녹차추출물] 항산화･체지방 감소･혈중 콜레스테롤 개선에 도움을 줄 수 있음",프락 토 올리고당 장내 유익 균 배변 줄 수 녹차 물 항산화 체지방 감소 콜레스테롤 줄 수
