제품명,기능성,processed_text
강한남자,"①면역력 증진에 도움을 줄 수 있음②피로개선에 도움을 줄 수 있음③혈소판 응집 억제를 통한 혈액흐름에 도움을 줄 수 있음④기억력 개선에 도움을 줄 수 있음⑤항산화에 도움을 줄 수 있음

혈중 중성지질 개선·혈행 개선에 도움을 줄 수 있음",면역 줄 수 피로 줄 수 혈액 줄 수 기억 줄 수 항산화 줄 수 중성 지질 혈행 줄 수
강한남자,"①면역력 증진에 도움을 줄 수 있음②피로개선에 도움을 줄 수 있음③혈소판 응집 억제를 통한 혈액흐름에 도움을 줄 수 있음④기억력 개선에 도움을 줄 수 있음⑤항산화에 도움을 줄 수 있음

①지구력 증진에 도움을 줄 수 있음

혈중 중성지질 개선·혈행 개선에 도움을 줄 수 있음",면역 줄 수 피로 줄 수 혈액 줄 수 기억 줄 수 항산화 줄 수 지구력 줄 수 중성 지질 혈행 줄 수
갱년기 여성건강에 도움을 줄 수 있는 프로그램,"[회화나무열매추출물]“갱년기 여성의 건강에 도움을 줄 수 있음(기타Ⅱ)”
[감마리놀렌산함유유지 제품]①혈중 콜레스테롤 개선에 도움을 줄 수 있음 ②혈행개선에 도움을 줄 수 있음
[홍삼제품]①면역력 증진에 도움을 줄 수 있음②피로개선에 도움을 줄 수 있음③혈소판 응집 억제를 통한 혈액흐름에 도움을 줄 수 있음④기억력 개선에 도움을 줄 수 있음⑤항산화에 도움을 줄 수 있음
[비타민D]①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌
 ",회화나무 물 갱년기 여성 줄 수 감마 리놀렌산 콜레스테롤 줄 수 혈행 줄 수 홍삼 면역 줄 수 피로 줄 수 혈액 줄 수 기억 줄 수 항산화 줄 수 비타민 칼슘 인 뼈 골다공증 감소
갱년기 케어 회화플라본,"[감마리놀렌산 함유 유지] 혈중 콜레스테롤 개선·혈행개선·월경전 변화에 의한 불편한 상태 개선·면역과민반응에 의한 피부상태 개선에 도움을 줄 수 있음

[회화나무열매추출물] 갱년기 여성의 건강에 도움을 줄 수 있음

[대두이소플라본]  ①뼈 건강에 도움을 줄 수 있음

[비타민D] ①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌",감마 리놀렌산 콜레스테롤 혈행 경전 변화 상태 면역 과민반응 피부 상태 줄 수 회화나무 물 갱년기 여성 줄 수 소 뼈 줄 수 비타민 칼슘 인 뼈 골다공증 감소
갱년기&우먼비바,"갱년기 여성의 건강에 도움을 줄 수 있음

혈중 콜레스테롤 개선·혈행개선·월경전 변화에 의한 불편한 상태 개선·면역과민반응에 의한 피부상태 개선에 도움을 줄 수 있음

①어두운 곳에서 시각 적응을 위해 필요②피부와 점막을 형성하고 기능을 유지하는데 필요③상피세포의 성장과 발달에 필요

①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

①유해산소로부터 세포를 보호하는데 필요

①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌

①유해산소로부터 세포를 보호하는데 필요",갱년기 여성 줄 수 콜레스테롤 혈행 경전 변화 상태 면역 과민반응 피부 상태 줄 수 곳 피부 점막 상피세포 단백질 아미노산 혈액 시스테인 산소 칼슘 인 뼈 골다공증 감소 산소
갱년기N우먼비바,"갱년기 여성의 건강에 도움을 줄 수 있음
-혈중 콜레스테롤 개선·혈행개선·월경전 변화에 의한 불편한 상태 개선·면역과민반응에 의한 피부상태 개선에 도움을 줄 수 있음
①어두운 곳에서 시각 적응을 위해 필요②피부와 점막을 형성하고 기능을 유지하는데 필요③상피세포의 성장과 발달에 필요
항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌
①유해산소로부터 세포를 보호하는데 필요",갱년기 여성 줄 수 콜레스테롤 혈행 경전 변화 상태 면역 과민반응 피부 상태 줄 수 곳 피부 점막 상피세포 항산화 산소 단백질 아미노산 혈액 시스테인 칼슘 인 뼈 골다공증 감소 산소
갱년기여성 N 미작 플러스,",[석류추출물(제 2015-28호)] 갱년기 여성의 건강에 도움을 줄 수 있음 
[은행잎 추출물] 기억력 개선·혈행 개선에 도움을 줄 수 있음 
[비타민D] 칼슘과 인이 흡수되고 이용되는데 필요, 뼈의 형성과 유지에 필요, 골다공증발생 위험 감소에 도움을 줌",석류 물 호 갱년기 여성 줄 수 은행 잎 물 기억 혈행 줄 수 비타민 칼슘 인 뼈 골다공증 감소
갱년기올케어 석류,"(국문) 갱년기 여성의 건강에 도움을 줄 수 있음
(영문) May help to menopausal womens health

-기억력 개선·혈행 개선에 도움을 줄 수 있음

①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌",갱년기 여성 줄 수 기억 혈행 줄 수 칼슘 인 뼈 골다공증 감소
갱년케어1000,"갱년기 여성의 건강에 도움을 줄 수 있음

혈중 콜레스테롤 개선․혈행개선·월경전 변화에 의한 불편한 상태 개선· 면역과민반응에 의한 피부상태 개선에 도움을 줄 수 있음

①어두운 곳에서 시각 적응을 위해 필요②피부와 점막을 형성하고 기능을 유지하는데 필요③상피세포의 성장과 발달에 필요

①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

①유해산소로부터 세포를 보호하는데 필요

①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌

①유해산소로부터 세포를 보호하는데 필요",갱년기 여성 줄 수 콜레스테롤 혈행 경전 변화 상태 면역 과민반응 피부 상태 줄 수 곳 피부 점막 상피세포 단백질 아미노산 혈액 시스테인 산소 칼슘 인 뼈 골다공증 감소 산소
건강더함 알티지 오메가3,"[EPA 및 DHA 함유 유지]혈중 중성지질 개선·혈행 개선·건조한 눈을 개선하여 눈 건강에 도움을 줄 수 있음

[비타민A] ①어두운 곳에서 시각 적응을 위해 필요②피부와 점막을 형성하고 기능을 유지하는데 필요③상피세포의 성장과 발달에 필요

[비타민D] ①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌

[비타민E] ①유해산소로부터 세포를 보호하는데 필요",중성 지질 혈행 눈 눈 줄 수 비타민 곳 피부 점막 상피세포 비타민 칼슘 인 뼈 골다공증 감소 비타민 산소
건강더함 오메가3,"[EPA 및 DHA 함유유지] 혈중 중성지질 개선·혈행 개선에 도움을 줄 수 있음. 건조한 눈을 개선하여 눈 건강에 도움을 줄 수 있음.
[비타민A] 어두운 곳에서 시각 적응을 위해 필요. 피부와 점막을 형성하고 기능을 유지하는데 필요. 상피세포의 성장과 발달에 필요.
[비타민D] 칼슘과 인이 흡수되고 이용되는데 필요. 뼈의 형성과 유지에 필요. 골다공증발생 위험 감소에 도움을 줌.
[비타민E] 유해산소로부터 세포를 보호하는데 필요.",중성 지질 혈행 줄 수 눈 눈 줄 수 비타민 곳 피부 점막 상피세포 비타민 칼슘 인 뼈 골다공증 감소 비타민 산소
건강애(愛),"①혈중 중성지질 개선·혈행 개선·건조한 눈을 개선하여 눈 건강에 도움을 줄 수 있음

①탄수화물과 에너지 대사에 필요

①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

①정상적인 면역기능에 필요②정상적인 세포분열에 필요

①뼈 형성에 필요②에너지 이용에 필요③유해산소로부터 세포를 보호하는데 필요

①어두운 곳에서 시각 적응을 위해 필요②피부와 점막을 형성하고 기능을 유지하는데 필요③상피세포의 성장과 발달에 필요

노화로 인해 감소될 수 있는 황반색소밀도를 유지하여 눈 건강에 도움을 줌",중성 지질 혈행 눈 눈 줄 수 에너지 단백질 아미노산 혈액 시스테인 면역 뼈 에너지 산소 곳 피부 점막 상피세포 노화 감소 수 황반 색소 밀도 눈
건강엔 rTG오메가3플러스 ,[EPA 및 DHA 함유 유지] 혈중 중성지질 개선·혈행 개선·건조한 눈을 개선하여 눈 건강에 도움을 줄 수 있음,중성 지질 혈행 눈 눈 줄 수
건강을 모아담다,"[EPA 및 DHA 함유 유지] 혈중 중성지질 개선·혈행 개선·건조한 눈을 개선하여 눈 건강에 도움을 줄 수 있음

[밀크씨슬추출물] 간 건강에 도움을 줄 수 있음

[비타민 B1] 탄수화물과 에너지 대사에 필요

[비타민 B2] 체내 에너지 생성에 필요

[비타민 B6] ①단백질 및 아미노산 이용에 필요 ②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

[비타민 B12] 정상적인 엽산 대사에 필요

[비타민 D] ①칼슘과 인이 흡수되고 이용되는데 필요 ②뼈의 형성과 유지에 필요 ③골다공증발생 위험 감소에 도움을 줌

[비타민 C] ①결합조직 형성과 기능유지에 필요 ②철의 흡수에 필요 ③항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요

[비타민 E] 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요

[나이아신] 체내 에너지 생성에 필요

[비오틴] 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요

[엽산] ①세포와 혈액생성에 필요 ②태아 신경관의 정상 발달에 필요 ③혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

[판토텐산] 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요

[셀렌] 유해산소로부터 세포를 보호하는데 필요

[아연] ①정상적인 면역기능에 필요 ②정상적인 세포분열에 필요

[망간] ①뼈 형성에 필요 ②에너지 이용에 필요 ③유해산소로부터 세포를 보호하는데 필요

[구리] ①철의 운반과 이용에 필요 ②유해산소로부터 세포를 보호하는데 필요

[요오드] ①갑상선 호르몬의 합성에 필요 ②에너지 생성에 필요 ③신경발달에 필요",중성 지질 혈행 눈 눈 줄 수 밀크 슬 물 간 줄 수 비타민 에너지 비타민 에너지 생 비타민 단백질 아미노산 혈액 시스테인 비타민 엽산 비타민 칼슘 인 뼈 골다공증 감소 비타민 철 항산화 산소 비타민 항산화 산소 나이아신 에너지 생 비오틴 지방 단백질 에너지 생 엽산 혈액 생 태아 경관 혈액 시스테인 판토텐산 지방 단백질 에너지 생 셀렌 산소 아연 면역 망간 뼈 에너지 산소 구리 철 운반 산소 요오드 갑상선 호르몬 에너지 생
건강을 모아담다 모듬팩,"(1) 탄수화물과 에너지 대사에 필요

(1) 체내 에너지 생성에 필요

①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

(1) 정상적인 엽산 대사에 필요

①결합조직 형성과 기능유지에 필요②철의 흡수에 필요③항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요

①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌

①체내 에너지 생성에 필요

항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요

①세포와 혈액생성에 필요②태아 신경관의 정상 발달에 필요③혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

(1) 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요

(1) 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요

①뼈 형성에 필요②에너지 이용에 필요③유해산소로부터 세포를 보호하는데 필요

①철의 운반과 이용에 필요②유해산소로부터 세포를 보호하는데 필요

①유해산소로부터 세포를 보호하는데 필요

① 간 건강에 도움을 줄 수 있음

혈중 중성지질 개선·혈행·건조한 눈을 개선하여 눈 건강에 도움을 줄 수 있음

①정상적인 면역기능에 필요②정상적인 세포분열에 필요

①갑상선 호르몬의 합성에 필요②에너지 생성에 필요③신경발달에 필요",에너지 에너지 생 단백질 아미노산 혈액 시스테인 엽산 철 항산화 산소 칼슘 인 뼈 골다공증 감소 에너지 생 항산화 산소 혈액 생 태아 경관 혈액 시스테인 지방 단백질 에너지 생 지방 단백질 에너지 생 뼈 에너지 산소 철 운반 산소 산소 간 줄 수 중성 지질 혈행 눈 눈 줄 수 면역 갑상선 호르몬 에너지 생
건강한 감마리놀렌산,[감마리놀렌산 함유 유지] ①혈중 콜레스테롤 개선·혈행개선·월경전 변화에 의한 불편한 상태 개선·면역과민반응에 의한 피부상태 개선에 도움을 줄 수 있음,감마 리놀렌산 콜레스테롤 혈행 경전 변화 상태 면역 과민반응 피부 상태 줄 수
건강한 감마리놀렌산100,"[감마리놀렌산함유유지 제품]①콜레스테롤 개선②혈행개선
",감마 리놀렌산 콜레스테롤 혈행
건강한 알티지(rTG) 오메가3,[EPA  및 DHA 함유 유지] ①혈중 중성지질 개선·혈행 개선·기억력 개선·건조한 눈을 개선하여 눈 건강에 도움을 줄 수 있음,중성 지질 혈행 기억 눈 눈 줄 수
건강한 징코플러스 ,"①기억력 개선에 도움을 줄 수 있음 ②혈행 개선에 도움을 줄 수 있음

①탄수화물과 에너지 대사에 필요

①체내 에너지 생성에 필요

①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

①체내 에너지 생성에 필요

①지방, 탄수화물, 단백질 대사와 에너지 생성에 필요

①체내 산소운반과 혈액생성에 필요②에너지 생성에 필요

①정상적인 면역기능에 필요②정상적인 세포분열에 필요

①철의 운반과 이용에 필요②유해산소로부터 세포를 보호하는데 필요

①유해산소로부터 세포를 보호하는데 필요

①뼈 형성에 필요②에너지 이용에 필요③유해산소로부터 세포를 보호하는데 필요",기억 줄 수 혈행 줄 수 에너지 에너지 생 단백질 아미노산 혈액 시스테인 에너지 생 지방 단백질 에너지 생 산소 운반 혈액 생 에너지 생 면역 철 운반 산소 산소 뼈 에너지 산소
건강한가 rTG 오메가3,"EPA 및 DHA 함유 유지 : 혈중 중성지질 개선·혈행 개선·건조한 눈을 개선하여 눈 건강에 도움을 줄 수 있음 
비타민D : 칼슘과 인이 흡수되고 이용되는데 필요 / 뼈의 형성과 유지에 필요 / 골다공증발생 위험 감소에 도움을 줌
비타민E : 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요 ",중성 지질 혈행 눈 눈 줄 수 비타민 칼슘 인 뼈 골다공증 감소 비타민 항산화 산소
건강한스푼 여성사랑 감마리놀렌산,-혈중 콜레스테롤 개선·혈행개선·월경전 변화에 의한 불편한 상태 개선·면역과민반응에 의한 피부상태 개선에 도움을 줄 수 있음,콜레스테롤 혈행 경전 변화 상태 면역 과민반응 피부 상태 줄 수
건강한판 올인원케어 멀티비타민·밀크씨슬·루테인·초임계알티지오메가3,"[EPA 및 DHA 함유 유지] 혈중 중성지질 개선, 혈행 개선, 건조한 눈을 개선하여 눈 건강에 도움을 줄 수 있음
[마리골드꽃추출물] 노화로 인해 감소될 수 있는 황반색소밀도를 유지하여 눈 건강에 도움을 줄 수 있음
[비타민E] 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
[비타민D] 칼슘과 인이 흡수되고 이용되는데 필요 / 뼈의 형성과 유지에 필요 / 골다공증발생 위험 감소에 도움을 줌
[마그네슘] 에너지 이용에 필요 / 신경과 근육 기능 유지에 필요
[비타민C] 결합조직 형성과 기능유지에 필요 / 철의 흡수에 필요 / 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
[철] 체내 산소운반과 혈액생성에 필요 / 에너지 생성에 필요
[크롬] 체내 탄수화물, 지방, 단백질 대사에 관여
[몰리브덴] 산화, 환원 효소의 활성에 필요
[망간] 뼈 형성에 필요 / 에너지 이용에 필요 /유해산소로부터 세포를 보호하는데 필요
[비타민A] 어두운 곳에서 시각 적응을 위해 필요 / 피부와 점막을 형성하고 기능을 유지하는데 필요 / 상피세포의 성장과 발달에 필요
[셀렌] 유해산소로부터 세포를 보호하는데 필요
[나이아신] 체내 에너지 생성에 필요
[비오틴] 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
[구리] 철의 운반과 이용에 필요 / 유해산소로부터 세포를 보호하는데 필요
[비타민K] 정상적인 혈액응고에 필요 / 뼈의 구성에 필요
[요오드] 갑상선 호르몬의 합성에 필요 / 에너지 생성에 필요 / 신경발달에 필요
[밀크씨슬 추출물] 간 건강에 도움을 줄 수 있음
[비타민B12] 정상적인 엽산 대사에 필요
[비타민B6] 단백질 및 아미노산 이용에 필요 / 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[비타민B2] 체내 에너지 생성에 필요
[비타민B1] 탄수화물과 에너지 대사에 필요
[아연] 정상적인 면역기능에 필요 / 정상적인 세포분열에 필요
[판토텐산] 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
[엽산] 세포와 혈액생성에 필요 / 태아 신경관의 정상 발달에 필요 / 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요",중성 지질 혈행 눈 눈 줄 수 마리 골드 꽃 물 노화 감소 수 황반 색소 밀도 눈 줄 수 비타민 항산화 산소 비타민 칼슘 인 뼈 골다공증 감소 마그네슘 에너지 신경 근육 비타민 철 항산화 산소 철 산소 운반 혈액 생 에너지 생 크롬 지방 단백질 관여 몰리브덴 산화 환원 효소 활 망간 뼈 에너지 산소 비타민 곳 피부 점막 상피세포 셀렌 산소 나이아신 에너지 생 비오틴 지방 단백질 에너지 생 구리 철 운반 산소 비타민 혈액 뼈 구성 요오드 갑상선 호르몬 에너지 생 밀크 슬 물 간 줄 수 비타민 엽산 비타민 단백질 아미노산 혈액 시스테인 비타민 에너지 생 비타민 에너지 아연 면역 판토텐산 지방 단백질 에너지 생 엽산 혈액 생 태아 경관 혈액 시스테인
건강한혈행,혈행 개선에 도움을 줄 수 있음,혈행 줄 수
건조한 눈엔 루테인오메가3,"노화로 인해 감소될 수 있는 황반색소밀도를 유지하여 눈 건강에 도움을 줌

①유해산소로부터 세포를 보호하는데 필요

①어두운 곳에서 시각 적응을 위해 필요②피부와 점막을 형성하고 기능을 유지하는데 필요③상피세포의 성장과 발달에 필요

혈중 중성지질 개선·혈행 개선·건조한 눈을 개선하여 눈 건강에 도움을 줄 수 있음",노화 감소 수 황반 색소 밀도 눈 산소 곳 피부 점막 상피세포 중성 지질 혈행 눈 눈 줄 수
건조한 눈엔 아이솔루션,"[비타민A]
①어두운 곳에서 시각 적응을 위해 필요②피부와 점막을 형성하고 기능을 유지하는데 필요③상피세포의 성장과 발달에 필요
[루테인]
노화로 인해 감소될 수 있는 황반색소밀도를 유지하여 눈 건강에 도움을 줌
[EPA 및 DHA 함유 유지]
건조한 눈을 개선하여 눈 건강에 도움을 줄 수 있음(생리활성기능 2등급)
혈중 중성지질 개선․혈행 개선에 도움을 줄 수 있음

",비타민 곳 피부 점막 상피세포 루테 노화 감소 수 황반 색소 밀도 눈 눈 눈 줄 수 생리 활 중성 지질 혈행 줄 수
게보렉스,"[감마리놀렌산 함유 유지] 혈중 콜레스테롤 개선·혈행개선·월경전 변화에 의한 불편한 상태 개선·면역과민반응에 의한 피부상태 개선에 도움을 줄 수 있음

[테아닌] 스트레스로 인한 긴장완화에 도움을 줄 수 있음

[비타민 E] 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요,
",감마 리놀렌산 콜레스테롤 혈행 경전 변화 상태 면역 과민반응 피부 상태 줄 수 테아닌 스트레스 긴장 완화 줄 수 비타민 항산화 산소
겟스마트나인투식스,"1) 홍경천추출물 : 스트레스로 인한 피로 개선에 도움을 줄 수 있음. 
2) 은행잎추출물 : 기억력개선 · 혈행 개선에 도움을 줄 수 있음. 
3) 마리골드꽃추출물 : 노화로 인해 감소될 수 있는 황반색소밀도를 유지시켜 주어 눈 건강에 도움을 줌.
4) 비타민B1 : 탄수화물과 에너지 대사에 필요.
5) 비타민B2 : 체내 에너지 생성에 필요.
6) 비타민B12 : 정상적인 엽산 대사에 필요.",홍 물 스트레스 피로 줄 수 은행 잎 물 기억 혈행 줄 수 마리 골드 꽃 물 노화 감소 수 황반 색소 밀도 유지시 켜 주어 눈 비타민 에너지 비타민 에너지 생 비타민 엽산
경남 징코진골드,"-기억력 개선·혈행 개선에 도움을 줄 수 있음

①정상적인 면역기능에 필요②정상적인 세포분열에 필요",기억 혈행 줄 수 면역
경남제약 당파워-III,"-기억력 개선·혈행 개선에 도움을 줄 수 있음

①혈중 콜레스테롤 개선에 도움을 줄 수 있음

①항산화·높은 혈압 감소에 도움을 줄 수 있음

①식후 혈당상승 억제에 도움을 줄 수 있음",기억 혈행 줄 수 콜레스테롤 줄 수 항산화 혈압 감소 줄 수 식후 혈당 상승 줄 수
경남혈당닥터,"[은행잎추출물] ①기억력 개선에 도움을 줄 수 있음 ②혈행 개선에 도움을 줄 수 있음

[바나바잎 추출물] ①식후 혈당상승 억제에 도움을 줄 수 있음

[셀레늄(또는 셀렌)] ①유해산소로부터 세포를 보호하는데 필요

[아연] ①정상적인 면역기능에 필요②정상적인 세포분열에 필요

[비타민B6] ①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

[엽산] ①세포와 혈액생성에 필요②태아 신경관의 정상 발달에 필요③혈액의 호모시스테인 수준을 정상으로 유지하는데 필요",은행 잎 물 기억 줄 수 혈행 줄 수 바나바 잎 물 식후 혈당 상승 줄 수 셀레늄 셀렌 산소 아연 면역 비타민 단백질 아미노산 혈액 시스테인 엽산 혈액 생 태아 경관 혈액 시스테인
고려삼플러스,"[홍삼(원료성)]①면역력 증진에 도움을 줄 수 있음②피로개선에 도움을 줄 수 있음③혈소판 응집 억제를 통한 혈액흐름에 도움을 줄 수 있음④기억력 개선에 도움을 줄 수 있음⑤항산화에 도움을 줄 수 있음
[오메가-3지방산함유유지 제품]①혈중 중성지질 개선에 도움을 줄 수 있음 ②혈행개선에 도움을 줄 수 있음
",홍삼 원료 면역 줄 수 피로 줄 수 혈액 줄 수 기억 줄 수 항산화 줄 수 오메가 지방산 중성 지질 줄 수 혈행 줄 수
고려영지정골드캅셀,"[영지버섯자실체추출물 제품]①혈행개선 혈행개선혈행개선
",영지버섯 실체 물 혈행 혈행 선혈 행
고려영지정골드캅셀,①혈행개선에 도움을 줄 수 있음,혈행 줄 수
고려영지정골드캡슐,①혈행개선에 도움을 줄 수 있음,혈행 줄 수
고려원 식물성캡슐 오메가3 프리미엄,"[EPA 및 DHA 함유유지]혈중 중성지질 개선·혈행 개선·기억력 개선·건조한 눈을 개선하여 눈 건강에 도움을 줄 수 있음

[비타민E]항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요",중성 지질 혈행 기억 눈 눈 줄 수 비타민 항산화 산소
고려원영지정골드캅셀,"[영지버섯자실체추출물 제품]①혈행개선
 ",영지버섯 실체 물 혈행
고려은단 식물성 오메가3,[EPA 및 DHA 함유 유지] 혈중 중성지질 개선·혈행 개선·건조한 눈을 개선하여 눈 건강에 도움을 줄 수 있음,중성 지질 혈행 눈 눈 줄 수
고려은단 오메가3,"[오메가-3지방산함유유지 제품]①혈중 중성지질 개선에 도움을 줄 수 있음 ②혈행개선에 도움을 줄 수 있음
[비타민E]①유해산소로부터 세포를 보호하는데 필요
",오메가 지방산 중성 지질 줄 수 혈행 줄 수 비타민 산소
고려은단 올비타,"[마리골드꽃추출물]노화로 인해 감소될 수 있는 황반색소밀도를 유지하여 눈 건강에 도움을 줌
[EPA 및 DHA 함유유지]①혈중 중성지질 개선·혈행 개선·건조한 눈을 개선하여 눈 건강에 도움을 줄 수 있음
[비타민C]①결합조직 형성과 기능유지에 필요②철의 흡수에 필요③유해산소로부터 세포를 보호하는데 필요
[비타민E]①유해산소로부터 세포를 보호하는데 필요
[비타민D]①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌",마리 골드 꽃 물 노화 감소 수 황반 색소 밀도 눈 중성 지질 혈행 눈 눈 줄 수 비타민 철 산소 비타민 산소 비타민 칼슘 인 뼈 골다공증 감소
고력,"[호로파종자추출물 제2019-15호] ① 갱년기 남성 건강에 도움을 줄 수 있음
[은행잎추출물] ①기억력 개선에 도움을 줄 수 있음 ②혈행 개선에 도움을 줄 수 있음",호로 파종 물 호 갱년기 남성 줄 수 은행 잎 물 기억 줄 수 혈행 줄 수
고앤당 바비진 이뮨샷 ,"정제1 : 
[테아닌] ① 스트레스로 인한 긴장완화에 도움을 줄 수 있음
[나이아신] ① 체내 에너지 생성에 필요
[판토텐산] ① 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
[비오틴] ① 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
[비타민 B1] ① 탄수화물과 에너지 대사에 필요
[비타민 B2] ① 체내 에너지 생성에 필요
[비타민 B6] ① 단백질 및 아미노산 이용에 필요 ② 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[엽산] ① 세포와 혈액생성에 필요 ② 태아 신경관의 정상 발달에 필요 ③ 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[비타민 B12] ① 정상적인 엽산 대사에 필요
[비타민 C] ① 결합조직 형성과 기능유지에 필요 ② 철의 흡수에 필요 ③ 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요

정제2 : 
[은행잎추출물] ① 기억력 개선 ･ 혈행 개선에 도움을 줄 수 있음
[바나바잎추출물] ① 식후 혈당상승 억제에 도움을 줄 수 있음
[코엔자임Q10] ① 항산화 ･ 높은 혈압 감소에 도움을 줄 수 있음

액상3 : 
[아연] ① 정상적인 면역기능에 필요 ② 정상적인 세포분열에 필요
[요오드] ① 갑상선 호르몬의 합성에 필요 ② 에너지 생성에 필요 ③ 신경발달에 필요
[망간] ① 뼈 형성에 필요 ② 에너지 이용에 필요 ③ 유해산소로부터 세포를 보호하는데 필요",정제 테아닌 스트레스 긴장 완화 줄 수 나이아신 에너지 생 판토텐산 지방 단백질 에너지 생 비오틴 지방 단백질 에너지 생 비타민 에너지 비타민 에너지 생 비타민 단백질 아미노산 혈액 시스테인 엽산 혈액 생 태아 경관 혈액 시스테인 비타민 엽산 비타민 철 항산화 산소 정제 은행 잎 물 기억 혈행 줄 수 바나바 잎 물 식후 혈당 상승 줄 수 코엔자임 항산화 혈압 감소 줄 수 액 아연 면역 요오드 갑상선 호르몬 에너지 생 망간 뼈 에너지 산소
고투슬림,"[가르시니아캄보지아추출물] 탄수화물이 지방으로 합성되는 것을 억제하여 체지방 감소에 도움을 줄 수 있음

[은행잎 추출물]①기억력 개선에 도움을 줄 수 있음 ②혈행 개선에 도움을 줄 수 있음",아캄 보지 물 지방 체지방 감소 줄 수 은행 잎 물 기억 줄 수 혈행 줄 수
골드퀸,"[감마리놀렌산함유유지 제품]1. 혈중 콜레스테롤 개선에 도움을 줄 수 있음 2. 혈행개선에 도움을 줄 수 있음 3. 월경전 변화에의한불편한 상태 개선에 도움을 줄수 있음 4. 면역과민반응에 의한 피부상태 개선에 도움을 줄 수 있음
[피브로인추출물BF-7]“기억력 개선에 도움을 줄 수 있습니다.”(기타Ⅱ등급) ",감마 리놀렌산 콜레스테롤 줄 수 혈행 줄 수 경전 변화 불편 상태 면역 과민반응 피부 상태 줄 수 피 브로 물 기억 줄 수 등급
골드퀸,"[감마리놀렌산함유유지 제품]
1. 혈중 콜레스테롤 개선에 도움을 줄 수 있음 
2. 혈행개선에 도움을 줄 수 있음 
3. 월경전 변화에의한불편한 상태 개선에 도움을 줄수 있음 
4. 면역과민반응에 의한 피부상태 개선에 도움을 줄 수 있음

[피브로인추출물BF-7]
“기억력 개선에 도움을 줄 수 있습니다.”(기타Ⅱ등급)",감마 리놀렌산 콜레스테롤 줄 수 혈행 줄 수 경전 변화 불편 상태 면역 과민반응 피부 상태 줄 수 피 브로 물 기억 줄 수 등급
