제품명,기능성,processed_text
황제 홍삼진 스틱,①면역력 증진·피로개선·혈소판 응집억제를 통한 혈액흐름·기억력 개선·항산화에 도움을 줄 수 있음,면역 피로 혈액 기억 항산화 줄 수
황제면역단 RG,①면역력 증진·피로개선·혈소판 응집억제를 통한 혈액흐름·기억력 개선·항산화에 도움울 줄 수 있음,면역 피로 혈액 기억 항산화 울 줄 수
황제면역단 프리미엄,①면역력 증진에 도움을 줄 수 있음②피로개선에 도움을 줄 수 있음③혈소판 응집 억제를 통한 혈액흐름에 도움을 줄 수 있음④기억력 개선에 도움을 줄 수 있음⑤항산화에 도움을 줄 수 있음,면역 줄 수 피로 줄 수 혈액 줄 수 기억 줄 수 항산화 줄 수
황제면역환,①면역력 증진·피로개선·혈소판 응집억제를 통한 혈액흐름·기억력 개선·항산화에 도움을 줄 수 있음,면역 피로 혈액 기억 항산화 줄 수
황제보골드,"[홍삼]①면역력 증진에 도움②피로개선에 도움③혈소판 응집 억제를 통한 혈액흐름에 도움④기억력 개선에 도움⑤항산화에 도움을 줄 수 있음
  ",홍삼 면역 피로 혈액 기억 항산화 줄 수
황제보단,홍삼 : 면역력 증진·피로개선·혈소판 응집억제를 통한 혈액흐름·기억력 개선·항산화에 도움을 줄 수 있음,홍삼 면역 피로 혈액 기억 항산화 줄 수
황제비책 고려홍삼 로얄앰플,①면역력 증진·피로개선·혈소판 응집억제를 통한 혈액흐름·기억력 개선·항산화에 도움을 줄 수 있음,면역 피로 혈액 기억 항산화 줄 수
황제씨케이(C-K),[홍삼] ① 면역력 증진·피로개선·혈소판 응집억제를 통한 혈액흐름·기억력 개선·항산화에 도움을 줄 수 있음,홍삼 면역 피로 혈액 기억 항산화 줄 수
황제씨케이골드,[홍삼] ①면역력 증진·피로개선·혈소판 응집억제를 통한 혈액흐름·기억력 개선·항산화에 도움을 줄 수 있음,홍삼 면역 피로 혈액 기억 항산화 줄 수
황제의고백,"1) 홍삼 : 면역력 증진  피로개선 · 혈소판 응집억제를 통한 혈액흐름 · 기억력 개선 · 항산화에 도움을 줄 수 있음.
2) 옥타코사놀함유유지 : 지구력 증진에 도움을 줄 수 있음
3) 비타민A : 어두운 곳에서 시각 적응을 위해 필요, 피부와 점막을 형성하고 기능을 유지하는데 필요, 상피세포의 성장과 발달에 필요 
4) 비타민B1 : 탄수화물과 에너지 대사에 필요. 
5) 비타민B2 : 체내 에너지 생성에 필요. 
6) 비타민E :항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요. 
7) 엽산 : 세포와 혈액생성에 필요, 태아 신경관의 정상 발달에 필요, 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요. 
8) 철 : 체내 산소운반과 혈액생성에 필요, 에너지 생성에 필요. 
9) 아연 : 정상적인 면역기능에 필요, 정상적인 세포분열에 필요. 
10) 셀렌 : 유해산소로부터 세포를 보호하는데 필요. 
11) 크롬 : 체내 탄수화물, 지방, 단백질 대사에 관여,1) 홍삼 : 면역력 증진  피로개선 · 혈소판 응집억제를 통한 혈액흐름 · 기억력 개선 · 항산화에 도움을 줄 수 있음.
2) 옥타코사놀함유유지 : 지구력 증진에 도움을 줄 수 있음
3) 비타민A : 어두운 곳에서 시각 적응을 위해 필요, 피부와 점막을 형성하고 기능을 유지하는데 필요, 상피세포의 성장과 발달에 필요 
4) 비타민B1 : 탄수화물과 에너지 대사에 필요. 
5) 비타민B2 : 체내 에너지 생성에 필요. 
6) 비타민E :　유해산소로부터 세포를 보호하는데 필요. 
7) 엽산 : 세포와 혈액생성에 필요, 태아 신경관의 정상 발달에 필요, 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요. 
8) 철 : 체내 산소운반과 혈액생성에 필요, 에너지 생성에 필요. 
9) 아연 : 정상적인 면역기능에 필요, 정상적인 세포분열에 필요. 
10) 셀렌 : 유해산소로부터 세포를 보호하는데 필요. 
11) 크롬 ",홍삼 면역 피로 혈액 기억 항산화 줄 수 옥 타코 놀 지구력 줄 수 비타민 곳 피부 점막 상피세포 비타민 에너지 비타민 에너지 생 비타민 항산화 산소 엽산 혈액 생 태아 경관 혈액 시스테인 철 산소 운반 혈액 생 에너지 생 아연 면역 셀렌 산소 크롬 지방 단백질 관여 홍삼 면역 피로 혈액 기억 항산화 줄 수 옥 타코 놀 지구력 줄 수 비타민 곳 피부 점막 상피세포 비타민 에너지 비타민 에너지 생 비타민 산소 엽산 혈액 생 태아 경관 혈액 시스테인 철 산소 운반 혈액 생 에너지 생 아연 면역 셀렌 산소 크롬
황제의비밀,"①면역력 증진·피로개선·혈소판 응집억제를 통한 혈액흐름·기억력 개선·항산화에 도움을 줄 수 있음

①에너지 이용에 필요②신경과 근육 기능 유지에 필요",면역 피로 혈액 기억 항산화 줄 수 에너지 신경 근육
황제의선택 하루홍삼스틱,(1)기능성 내용 : 면역력 증진･피로개선･혈소판 응집억제를 통한 혈액흐름･기억력 개선･항산화에 도움을 줄 수 있음,내용 면역 피로 혈액 기억 항산화 줄 수
황제정스틱 프리미엄,①면역력 증진·피로개선·혈소판 응집억제를 통한 혈액흐름·기억력 개선·항산화에 도움을 줄 수 있음,면역 피로 혈액 기억 항산화 줄 수
황제지천력,"면역력 증진‧피로개선‧혈소판 응집 억제를 통한 혈액흐름‧기억력개선‧항산화에 도움을 줄 수 있음
",면역 피로 혈액 기억 항산화 줄 수
황제진보환,"①면역력 증진·피로개선에 도움을 줄 수 있음
②혈소판 응집억제를 통한 혈액흐름·기억력 개선·항산화에 도움을 줄 수 있음",면역 피로 줄 수 혈액 기억 항산화 줄 수
황제진센 지케이[G-K],[홍삼] 면역력 증진 · 피로개선 · 혈소판 응집억제를 통한 혈액흐름 · 기억력 개선 · 항산화에 도움을 줄 수 있음,홍삼 면역 피로 혈액 기억 항산화 줄 수
황제천 홍삼정스틱,① 면역력 증진에 도움을 줄 수 있음 ② 피로개선에 도움을 줄 수 있음 ③ 혈소판 응집 억제를 통한 혈액흐름에 도움을 줄 수 있음 ④ 기억력 개선에 도움을 줄 수 있음 ⑤ 항산화에 도움을 줄 수 있음,면역 줄 수 피로 줄 수 혈액 줄 수 기억 줄 수 항산화 줄 수
황제홍삼 에이스,"①면역력 증진·피로개선·혈소판 응집억제를 통한 혈액흐름·기억력 개선·항산화에 도움을 줄 수 있음

①정상적인 면역기능에 필요②정상적인 세포분열에 필요",면역 피로 혈액 기억 항산화 줄 수 면역
황제홍삼농축액,"[홍삼제품]①면역력 증진에 도움을 줄 수 있음②피로개선에 도움을 줄 수 있음③혈소판 응집 억제를 통한 혈액흐름에 도움을 줄 수 있음④기억력 개선에 도움을 줄 수 있음⑤항산화에 도움을 줄 수 있음
[홍삼(원료성)]①면역력 증진에 도움을 줄 수 있음②피로개선에 도움을 줄 수 있음③혈소판 응집 억제를 통한 혈액흐름에 도움을 줄 수 있음④기억력 개선에 도움을 줄 수 있음⑤항산화에 도움을 줄 수 있음
",홍삼 면역 줄 수 피로 줄 수 혈액 줄 수 기억 줄 수 항산화 줄 수 홍삼 원료 면역 줄 수 피로 줄 수 혈액 줄 수 기억 줄 수 항산화 줄 수
황제흑삼,면역력 증진·피로개선·혈소판 응집억제를 통한 혈액흐름·기억력 개선·항산화에 도움을 줄 수 있음,면역 피로 혈액 기억 항산화 줄 수
황진단(皇眞丹),[홍삼제품]①면역력 증진②피로개선③혈소판 응집 억제를 통한 혈액흐름④기억력 개선⑤항산화에 도움을 줄 수 있음,홍삼 면역 피로 혈액 기억 항산화 줄 수
황진단(皇眞丹) 천,①면역력 증진에 도움을 줄 수 있음②피로개선에 도움을 줄 수 있음③혈소판 응집 억제를 통한 혈액흐름에 도움을 줄 수 있음④기억력 개선에 도움을 줄 수 있음⑤항산화에 도움을 줄 수 있음,면역 줄 수 피로 줄 수 혈액 줄 수 기억 줄 수 항산화 줄 수
황진단(皇眞丹) 천 노블라인,①면역력 증진·피로개선·혈소판 응집억제를 통한 혈액흐름·기억력 개선·항산화에 도움을 줄 수 있음,면역 피로 혈액 기억 항산화 줄 수
황진단액(皇眞丹液),"[홍삼제품]①면역력 증진에 도움을 줄 수 있음②피로개선에 도움을 줄 수 있음③혈소판 응집 억제를 통한 혈액흐름에 도움을 줄 수 있음④기억력 개선에 도움을 줄 수 있음⑤항산화에 도움을 줄 수 있음
",홍삼 면역 줄 수 피로 줄 수 혈액 줄 수 기억 줄 수 항산화 줄 수
황진이,"[홍삼] 면역력 증진·피로개선·혈소판 응집억제를 통한 혈액흐름·기억력 개선·항산화에 도움을 줄 수 있음
[아연] ① 정상적인 면역기능에 필요 ② 정상적인 세포분열에 필요
[비타민B1] 탄수화물과 에너지 대사에 필요
[비타민B2] 체내 에너지 생성에 필요",홍삼 면역 피로 혈액 기억 항산화 줄 수 아연 면역 비타민 에너지 비타민 에너지 생
황천마(皇天馬),①면역력 증진·피로개선에 도움을 줄 수 있음,면역 피로 줄 수
황천마(皇天馬),①면역력 증진에 도움을 줄 수 있음 ②피로개선에 도움을 줄 수 있음,면역 줄 수 피로 줄 수
황풍정 면역단 로얄,①면역력 증진·피로개선·혈소판 응집억제를 통한 혈액흐름·기억력 개선·항산화에 도움을 줄 수 있음,면역 피로 혈액 기억 항산화 줄 수
황풍정 천,①면역력 증진·피로개선·혈소판 응집억제를 통한 혈액흐름·기억력 개선·항산화·갱년기 여성의 건강에 도움을 줄 수 있음,면역 피로 혈액 기억 항산화 갱년기 여성 줄 수
황후 진품 홍삼 프리미엄,"면역력 증진, 피로개선, 혈소판 응집억제를 통한 혈액흐름에 도움, 기억력 개선, 항산화에 도움, 갱년기 여성의 건강에 도움을 줄 수 있음
",면역 피로 혈액 기억 항산화 갱년기 여성 줄 수
황후단,①면역력 증진에 도움을 줄 수 있음②피로개선에 도움을 줄 수 있음③혈소판 응집 억제를 통한 혈액흐름에 도움을 줄 수 있음④기억력 개선에 도움을 줄 수 있음⑤항산화에 도움을 줄 수 있음,면역 줄 수 피로 줄 수 혈액 줄 수 기억 줄 수 항산화 줄 수
황후보골드,면역력 증진·피로개선·혈소판 응집억제를 통한 혈액흐름·기억력 개선·항산화·갱년기 여성의 건강에 도움을 줄 수 있음,면역 피로 혈액 기억 항산화 갱년기 여성 줄 수
황후애,①면역력 증진에 도움을 줄 수 있음②피로개선에 도움을 줄 수 있음③혈소판 응집 억제를 통한 혈액흐름에 도움을 줄 수 있음④기억력 개선에 도움을 줄 수 있음⑤항산화에 도움을 줄 수 있음,면역 줄 수 피로 줄 수 혈액 줄 수 기억 줄 수 항산화 줄 수
황후애 진,1.면역력 증진 2.피로개선 3.혈소판 응집억제를 통한 혈액흐름 4.기억력 개선 5. 항산화 6.갱년기 여성의 건강에 도움을 줄 수 있음,면역 피로 혈액 기억 항산화 갱년기 여성 줄 수
황후애궁,①면역력 증진·피로개선·혈소판 응집억제를 통한 혈액흐름·기억력 개선·항산화·갱년기 여성의 건강에 도움을 줄 수 있음,면역 피로 혈액 기억 항산화 갱년기 여성 줄 수
황후애궁스틱,①면역력 증진·피로개선·혈소판 응집억제를 통한 혈액흐름·기억력 개선·항산화·갱년기 여성의 건강에 도움을 줄 수 있음,면역 피로 혈액 기억 항산화 갱년기 여성 줄 수
황후의 비책,(1)기능성 내용 : 면역력 증진･피로개선･혈소판 응집억제를 통한 혈액흐름･기억력 개선･항산화･갱년기 여성의 건강에 도움을 줄 수 있음,내용 면역 피로 혈액 기억 항산화 갱년기 여성 줄 수
효(孝)삼정,"[홍삼제품]①면역력 증진에 도움을 줄 수 있음②피로개선에 도움을 줄 수 있음③혈소판 응집 억제를 통한 혈액흐름에 도움을 줄 수 있음④기억력 개선에 도움을 줄 수 있음⑤항산화에 도움을 줄 수 있음 
  ",홍삼 면역 줄 수 피로 줄 수 혈액 줄 수 기억 줄 수 항산화 줄 수
효도할 때 효삼(孝蔘),①면역력 증진·피로개선·혈소판 응집억제를 통한 혈액흐름·기억력 개선·항산화에 도움을 줄 수 있음,면역 피로 혈액 기억 항산화 줄 수
효소홍삼 건,"[홍삼제품]①면역력 증진에 도움을 줄 수 있음②피로개선에 도움을 줄 수 있음③혈소판 응집 억제를 통한 혈액흐름에 도움을 줄 수 있음④기억력 개선에 도움을 줄 수 있음⑤항산화에 도움을 줄 수 있음
",홍삼 면역 줄 수 피로 줄 수 혈액 줄 수 기억 줄 수 항산화 줄 수
효소홍삼 기,"[홍삼제품]①면역력 증진에 도움을 줄 수 있음②피로개선에 도움을 줄 수 있음③혈소판 응집 억제를 통한 혈액흐름에 도움을 줄 수 있음④기억력 개선에 도움을 줄 수 있음⑤항산화에 도움을 줄 수 있음
",홍삼 면역 줄 수 피로 줄 수 혈액 줄 수 기억 줄 수 항산화 줄 수
효소홍삼 본,"[홍삼제품]①면역력 증진에 도움을 줄 수 있음②피로개선에 도움을 줄 수 있음③혈소판 응집 억제를 통한 혈액흐름에 도움을 줄 수 있음④기억력 개선에 도움을 줄 수 있음⑤항산화에 도움을 줄 수 있음
",홍삼 면역 줄 수 피로 줄 수 혈액 줄 수 기억 줄 수 항산화 줄 수
효소홍삼 에이,"[홍삼제품]①면역력 증진에 도움을 줄 수 있음②피로개선에 도움을 줄 수 있음③혈소판 응집 억제를 통한 혈액흐름에 도움을 줄 수 있음④기억력 개선에 도움을 줄 수 있음⑤항산화에 도움을 줄 수 있음
[비타민A]①어두운 곳에서 시각 적응을 위해 필요②피부와 점막을 형성하고 기능을 유지하는데 필요③상피세포의 성장과 발달에 필요
",홍삼 면역 줄 수 피로 줄 수 혈액 줄 수 기억 줄 수 항산화 줄 수 비타민 곳 피부 점막 상피세포
효소홍삼 친구랑,"[홍삼제품]①면역력 증진에 도움을 줄 수 있음②피로개선에 도움을 줄 수 있음③혈소판 응집 억제를 통한 혈액흐름에 도움을 줄 수 있음④기억력 개선에 도움을 줄 수 있음⑤항산화에 도움을 줄 수 있음
",홍삼 면역 줄 수 피로 줄 수 혈액 줄 수 기억 줄 수 항산화 줄 수
효소홍삼농축액,"[홍삼제품(원료성)]①면역력 증진에 도움을 줄 수 있음②피로개선에 도움을 줄 수 있음③혈소판 응집 억제를 통한 혈액흐름에 도움을 줄 수 있음④기억력 개선에 도움을 줄 수 있음⑤항산화에 도움을 줄 수 있음
  ",홍삼 원료 면역 줄 수 피로 줄 수 혈액 줄 수 기억 줄 수 항산화 줄 수
효소홍삼농축액-1,"[홍삼제품(원료성)]①면역력 증진에 도움을 줄 수 있음②피로개선에 도움을 줄 수 있음③혈소판 응집 억제를 통한 혈액흐름에 도움을 줄 수 있음④기억력 개선에 도움을 줄 수 있음⑤항산화에 도움을 줄 수 있음
  ",홍삼 원료 면역 줄 수 피로 줄 수 혈액 줄 수 기억 줄 수 항산화 줄 수
효소홍삼원,"[홍삼제품]①면역력 증진에 도움을 줄 수 있음②피로개선에 도움을 줄 수 있음③혈소판 응집 억제를 통한 혈액흐름에 도움을 줄 수 있음④기억력 개선에 도움을 줄 수 있음⑤항산화에 도움을 줄 수 있음
   ",홍삼 면역 줄 수 피로 줄 수 혈액 줄 수 기억 줄 수 항산화 줄 수
효소홍삼정,"[홍삼제품]①면역력 증진에 도움을 줄 수 있음②피로개선에 도움을 줄 수 있음③혈소판 응집 억제를 통한 혈액흐름에 도움을 줄 수 있음④기억력 개선에 도움을 줄 수 있음⑤항산화에 도움을 줄 수 있음
  ",홍삼 면역 줄 수 피로 줄 수 혈액 줄 수 기억 줄 수 항산화 줄 수
효소홍삼지,"[홍삼제품]①면역력 증진에 도움을 줄 수 있음②피로개선에 도움을 줄 수 있음③혈소판 응집 억제를 통한 혈액흐름에 도움을 줄 수 있음④기억력 개선에 도움을 줄 수 있음⑤항산화에 도움을 줄 수 있음

 ",홍삼 면역 줄 수 피로 줄 수 혈액 줄 수 기억 줄 수 항산화 줄 수
효정 애협 인삼농축액 스틱,①면역력 증진·피로개선에 도움을 줄 수 있음,면역 피로 줄 수
효홍삼정골드,①면역력 증진·피로개선·혈소판 응집억제를 통한 혈액흐름·기억력 개선·항산화에 도움을 줄 수 있음,면역 피로 혈액 기억 항산화 줄 수
후,"[홍삼제품]①면역력 증진에 도움을 줄 수 있음②피로개선에 도움을 줄 수 있음③혈소판 응집 억제를 통한 혈액흐름에 도움을 줄 수 있음④기억력 개선에 도움을 줄 수 있음⑤항산화에 도움을 줄 수 있음
",홍삼 면역 줄 수 피로 줄 수 혈액 줄 수 기억 줄 수 항산화 줄 수
휴럼 홍삼정,"
①면역력 증진②피로회복③혈소판 응집 억제를 통한 혈액흐름에 도움 ④기억력 개선에 도움을 줄 수 있음⑤항산화에 도움을 줄 수 있음
",면역 피로 회복 혈액 기억 줄 수 항산화 줄 수
휴럼 활력충전홍삼정 스틱,①면역력 증진·피로개선·혈소판 응집억제를 통한 혈액흐름·기억력 개선·항산화에 도움을 줄 수 있음,면역 피로 혈액 기억 항산화 줄 수
휴럼간편홍삼정,"[홍삼]면역력 증진･피로개선･혈소판 응집억제를 통한 혈액흐름･기억력 개선･항산화에 도움을 줄 수 있음

 ",홍삼 면역 피로 혈액 기억 항산화 줄 수
휴럼고려홍삼정,"(가)면역력 증진·피로개선에 도움을 줄 수 있음
(나)혈소판 응집억제를 통한 혈액흐름·기억력 개선·항산화에 도움을 줄 수 있음",면역 피로 줄 수 혈액 기억 항산화 줄 수
휴럼데이스틱홍삼,①면역력 증진에 도움을 줄 수 있음②피로개선에 도움을 줄 수 있음③혈소판 응집 억제를 통한 혈액흐름에 도움을 줄 수 있음④기억력 개선에 도움을 줄 수 있음⑤항산화에 도움을 줄 수 있음,면역 줄 수 피로 줄 수 혈액 줄 수 기억 줄 수 항산화 줄 수
휴럼홍삼정로얄,"1)면역력 증진에 도움을 줄 수 있음 
2)피로개선에 도움을 줄 수 있음 
3)혈소판 응집억제를 통한 혈액흐름에 도움을 줄 수 있음 
4)기억력 개선에 도움을 줄 수 있음 
5)항산화에 도움을 줄 수 있음",면역 줄 수 피로 줄 수 혈액 줄 수 기억 줄 수 항산화 줄 수
휴먼네이처 루테인 아스타잔틴 rTG오메가3 비타민D3 코엔자임Q10,"[EPA 및 DHA 함유 유지] 혈중 중성지질 개선·혈행 개선·기억력 개선·건조한 눈을 개선하여 눈 건강에 도움을 줄 수 있음

[코엔자임Q10] 항산화·높은 혈압 감소에 도움을 줄 수 있음

[마리골드꽃추출물] 노화로 인해 감소될 수 있는 황반색소밀도를 유지하여 눈 건강에 도움을 줄 수 있음

[헤마토코쿠스추출물] 눈의 피로도 개선에 도움을 줄 수 있음

[비타민D] ①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌",중성 지질 혈행 기억 눈 눈 줄 수 코엔자임 항산화 혈압 감소 줄 수 마리 골드 꽃 물 노화 감소 수 황반 색소 밀도 눈 줄 수 헤 마토 코 쿠스 물 눈 피로 줄 수 비타민 칼슘 인 뼈 골다공증 감소
휴먼스트레스케어,"① 스트레스로 인한 긴장완화에 도움을 줄 수 있음

스트레스로 인한 피로개선에 도움을 줄 수 있음.",스트레스 긴장 완화 줄 수 스트레스 피로 줄 수
흑백면역,①면역력 증진·피로개선·혈소판 응집억제를 통한 혈액흐름·기억력 개선·항산화에 도움을 줄 수 있음,면역 피로 혈액 기억 항산화 줄 수
흑삼 블랙케어 프리미엄,①면역력 증진에 도움을 줄 수 있음②피로개선에 도움을 줄 수 있음③혈소판 응집 억제를 통한 혈액흐름에 도움을 줄 수 있음④기억력 개선에 도움을 줄 수 있음⑤항산화에 도움을 줄 수 있음,면역 줄 수 피로 줄 수 혈액 줄 수 기억 줄 수 항산화 줄 수
흑삼 젠스틱,"홍삼 : (1) 면역력 증진, 피로개선에 도움을 줄 수 있음, (2) 혈소판 응집억제를 통한 혈액흐름, 기억력 개선, 항산화에 도움을 줄 수 있음
",홍삼 면역 피로 줄 수 혈액 기억 항산화 줄 수
흑삼 홍삼 에너지 ,"홍삼 : (1) 면역력 증진, 피로개선에 도움을 줄 수 있음, (2) 혈소판 응집억제를 통한 혈액흐름,기억력 개선, 항산화에 도움을 줄 수 있음
나이아신 : 체내 에너지 생성에 필요",홍삼 면역 피로 줄 수 혈액 기억 항산화 줄 수 나이아신 에너지 생
흑삼 홍삼 에너지 밸런스,"홍삼 : (1) 면역력 증진, 피로개선에 도움을 줄 수 있음, (2) 혈소판 응집억제를 통한 혈액흐름,기억력 개선, 항산화에 도움을 줄 수 있음
나이아신 : 체내 에너지 생성에 필요",홍삼 면역 피로 줄 수 혈액 기억 항산화 줄 수 나이아신 에너지 생
흑삼농축액,①면역력 증진·피로개선·혈소판 응집억제를 통한 혈액흐름·기억력 개선·항산화에 도움을 줄 수 있음,면역 피로 혈액 기억 항산화 줄 수
흑삼농축액,면역력 증진·피로개선·혈소판 응집 억제를 통한 혈액흐름·기억력 개선·항산화·갱년기 여성의 건강에 도움을 줄 수 있음,면역 피로 혈액 기억 항산화 갱년기 여성 줄 수
흑삼농축액,(가)면역력 증진·피로개선에 도움을 줄 수 있음(나)혈소판 응집 억제를 통한 혈액흐름·기억력 개선·항산화에 도움을 줄 수 있음,면역 피로 줄 수 혈액 기억 항산화 줄 수
흑삼농축액,①면역력 증진에 도움을 줄 수 있음②피로개선에 도움을 줄 수 있음③혈소판 응집 억제를 통한 혈액흐름에 도움을 줄 수 있음④기억력 개선에 도움을 줄 수 있음⑤항산화에 도움을 줄 수 있음,면역 줄 수 피로 줄 수 혈액 줄 수 기억 줄 수 항산화 줄 수
흑삼농축액,①면역력 증진·피로개선·혈소판 응집억제를 통한 혈액흐름·기억력 개선·항산화에 도움을 줄 수 있음,면역 피로 혈액 기억 항산화 줄 수
흑삼농축액,①면역력 증진·피로개선·혈소판 응집억제를 통한 혈액흐름·기억력 개선·항산화·,면역 피로 혈액 기억 항산화
흑삼농축액,①면역력 증진·피로개선·혈소판 응집억제를 통한 혈액흐름·기억력 개선·항산화에 도움을 줄 수 있음,면역 피로 혈액 기억 항산화 줄 수
흑삼농축액,면역력 증진·피로개선·혈소판 응집억제를 통한 혈액흐름·기억력 개선·항산화에 도움을 줄 수 있음,면역 피로 혈액 기억 항산화 줄 수
흑삼농축액,① 면역력 증진에 도움을 줄 수 있음 ② 피로개선에 도움을 줄 수 있음 ③ 혈소판 응집 억제를 통한 혈액흐름에 도움을 줄 수 있음 ④ 기억력 개선에 도움을 줄 수 있음 ⑤ 항산화에 도움을 줄 수 있음,면역 줄 수 피로 줄 수 혈액 줄 수 기억 줄 수 항산화 줄 수
흑삼농축액,①면역력 증진·피로개선·혈소판 응집억제를 통한 혈액흐름·기억력 개선·항산화·갱년기 여성의 건강에 도움을 줄 수 있음,면역 피로 혈액 기억 항산화 갱년기 여성 줄 수
흑삼농축액,①면역력 증진·피로개선·혈소판 응집억제를 통한 혈액흐름·기억력 개선·항산화에 도움을 줄 수 있음,면역 피로 혈액 기억 항산화 줄 수
흑삼농축액,"[홍삼제품]1.면역력 증진에 도움을 줄 수 있음 2.피로개선에 도움을 줄 수 있음 3.혈소판 응집억제를 통한 혈액흐름에 도움을 줄 수 있음 4.기억력에 개선에 도움을 줄 수 있음 5.항산화에 도움을 줄 수 있음
",홍삼 면역 줄 수 피로 줄 수 혈액 줄 수 기억 줄 수 항산화 줄 수
흑삼농축액,면역력 증진 ･ 피로개선 ･ 혈소판 응집억제를 통한 혈액흐름 ･ 기억력 개선 ･ 항산화에 도움을 줄 수 있음,면역 피로 혈액 기억 항산화 줄 수
흑삼농축액,"[홍삼] ①면역력 증진에 도움을 줄 수 있음 ②피로개선에 도움을 줄 수 있음 ③혈소판 응집 억제를 통한 혈액흐름에 도움을 줄 수 있음 ④기억력 개선에 도움을 줄 수 있음 ⑤항산화에 도움을 줄 수 있음
 ",홍삼 면역 줄 수 피로 줄 수 혈액 줄 수 기억 줄 수 항산화 줄 수
흑삼농축액,①면역력 증진·피로개선·혈소판 응집억제를 통한 혈액흐름·기억력 개선·항산화에 도움을 줄 수 있음,면역 피로 혈액 기억 항산화 줄 수
흑삼농축액,"최종제품(면역력 증진·피로개선·혈소판 응집억제를 통한 혈액흐름·기억력 개선·항산화에 도움을 줄 수 있음)
원료성(면역력 증진·피로개선·혈소판 응집억제를 통한 혈액흐름·기억력 개선·항산화·갱년기 여성의 건강에 도움을 줄 수 있음)",최종 면역 피로 혈액 기억 항산화 줄 수 원료 면역 피로 혈액 기억 항산화 갱년기 여성 줄 수
흑삼농축액,①면역력 증진·피로개선·혈소판 응집억제를 통한 혈액흐름·기억력 개선·항산화에 도움을 줄 수 있음,면역 피로 혈액 기억 항산화 줄 수
흑삼농축액,①면역력 증진·피로개선·혈소판 응집억제를 통한 혈액흐름·기억력 개선·항산화·갱년기 여성의 건강에 도움을 줄 수 있음,면역 피로 혈액 기억 항산화 갱년기 여성 줄 수
흑삼농축액 10,"면역력 증진 · 피로개선 · 혈소판 응집억제를 통한 혈액흐름 · 기억력 개선 · 항산화에 
도움을 줄 수 있음",면역 피로 혈액 기억 항산화 줄 수
흑삼농축액 3,① 면역력 증진에 도움을 줄 수 있음 ② 피로개선에 도움을 줄 수 있음 ③ 혈소판 응집 억제를 통한 혈액흐름에 도움을 줄 수 있음 ④ 기억력 개선에 도움을 줄 수 있음 ⑤ 항산화에 도움을 줄 수 있음,면역 줄 수 피로 줄 수 혈액 줄 수 기억 줄 수 항산화 줄 수
흑삼농축액 7,"면역력 증진 · 피로개선 · 혈소판 응집억제를 통한 혈액흐름 · 기억력 개선 · 항산화에 
도움을 줄 수 있음",면역 피로 혈액 기억 항산화 줄 수
흑삼농축액 Rg3,"(가) 면역력 증진 ･ 피로개선에 도움을 줄 수 있음
(나) 혈소판 응집억제를 통한 혈액흐름 ･ 기억력개선 ･ 항산화에 도움을 줄 수 있음 
(다) 갱년기 여성의 건강에 도움을 줄 수 있음",면역 피로 줄 수 혈액 기억 항산화 줄 수 갱년기 여성 줄 수
흑삼농축액(정),①면역력 증진·피로개선·혈소판 응집억제를 통한 혈액흐름·기억력 개선·항산화에 도움을 줄 수 있음,면역 피로 혈액 기억 항산화 줄 수
흑삼농축액10,①면역력 증진에 도움을 줄 수 있음②피로개선에 도움을 줄 수 있음③혈소판 응집 억제를 통한 혈액흐름에 도움을 줄 수 있음④기억력 개선에 도움을 줄 수 있음⑤항산화에 도움을 줄 수 있음,면역 줄 수 피로 줄 수 혈액 줄 수 기억 줄 수 항산화 줄 수
흑삼농축액12,①면역력 증진에 도움을 줄 수 있음②피로개선에 도움을 줄 수 있음③혈소판 응집 억제를 통한 혈액흐름에 도움을 줄 수 있음④기억력 개선에 도움을 줄 수 있음⑤항산화에 도움을 줄 수 있음,면역 줄 수 피로 줄 수 혈액 줄 수 기억 줄 수 항산화 줄 수
흑삼농축액15,①면역력 증진에 도움을 줄 수 있음②피로개선에 도움을 줄 수 있음③혈소판 응집 억제를 통한 혈액흐름에 도움을 줄 수 있음④기억력 개선에 도움을 줄 수 있음⑤항산화에 도움을 줄 수 있음,면역 줄 수 피로 줄 수 혈액 줄 수 기억 줄 수 항산화 줄 수
흑삼농축액15,"면역력 증진․피로개선․혈소판 응집억제를 통한 혈액흐름․기억력 개선․항산화·갱년기 여성의 건강에 도움을 줄 수 있음
",면역 피로 혈액 기억 항산화 갱년기 여성 줄 수
흑삼농축액5,①면역력 증진·피로개선·혈소판 응집억제를 통한 혈액흐름·기억력 개선·항산화에 도움을 줄 수 있음,면역 피로 혈액 기억 항산화 줄 수
흑삼농축액5,①면역력 증진·피로개선·혈소판 응집억제를 통한 혈액흐름·기억력 개선·항산화에 도움을 줄 수 있음,면역 피로 혈액 기억 항산화 줄 수
