제품명,기능성,processed_text
혈당 다이어트 바나바 카테킨,"[녹차추출물]
항산화･체지방 감소･혈중 콜레스테롤 개선에 도움을 줄 수 있음

[바나바잎 추출물]
식후 혈당상승 억제에 도움을 줄 수 있음

[비타민B1]
탄수화물과 에너지 대사에 필요

[비타민B2]
체내 에너지 생성에 필요

[비오틴]
지방, 탄수화물, 단백질 대사와 에너지 생성에 필요",녹차 물 항산화 체지방 감소 콜레스테롤 줄 수 바나바 잎 물 식후 혈당 상승 줄 수 비타민 에너지 비타민 에너지 생 비오틴 지방 단백질 에너지 생
혈당 컷 체지방 다이어트,"[바나바잎추출물]
①식후 혈당상승 억제에 도움을 줄 수 있음
[녹차추출물]
①항산화·체지방 감소·혈중 콜레스테롤 개선에 도움을 줄 수 있음
[판토텐산]
(1) 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요",바나바 잎 물 식후 혈당 상승 줄 수 녹차 물 항산화 체지방 감소 콜레스테롤 줄 수 판토텐산 지방 단백질 에너지 생
혈당 케어 나나슬림,"﻿정제1 
[철]
① 체내 산소운반과 혈액생성에 필요 ② 에너지 생성에 필요
[셀레늄]
유해산소로부트 세포를 보호하는데 필요
[구리]
① 철의 운반과 이용에 필요
② 유해산소로부터 세포를 보호하는데 필요
[망간]
① 뼈 형성에 필요
② 에너지 이용에 필요
③ 유해산소로부터 세포를 보호하는데 필요
[크롬]
체내 탄수화물, 지방, 단백질 대사에 관여
[요오드]
① 갑상성 호르몬의 합성에 필요
② 에너지 생성에 필요
③ 신경발달에 필요
[마그네슘]
① 에너지 이용에 필요
② 신경과 근육 기능 유지에 필요
정제2
[바나바잎 추출물]
식후 혈당상승 억제에 도움을 줄 수 있음
[녹차추출물]
항산화·체지방 감소·혈중 콜레스테롤 개선에 도움
정제3
[비타민B1]
탄수화물과 에너지 대사에 필요
[비타민B2]
체내 에너지 생성에 필요
[나이아신]
체내 에너지 생성에 필요
[판토텐산]
지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
[비타민B6]
① 단백질 및 아미노산 이용에 필요
② 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[비오틴]
지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
[엽산]
① 세포와 혈액생성에 필요
② 태아 신경관의 정상 발달에 필요
③ 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[비타민B12]
정상적인 엽산 대사에 필요
[비타민C]
① 결합조직 형성과 기능유지에 필요
② 철의 흡수에 필요
③ 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요 
연질캡슐4
[EPA및 DHA함유유지]
혈중 중성지질 개선·혈행 개선·기억력 개선·건조한 눈을 개선하여 눈 건강에 도움을 줄 수 있음
[비타민D]
① 칼슘과 인이 흡수되어 이용되는데 필요
② 뼈의 형성과 유지에 필요
③ 골다공증발생 위험 감소에 도움을 줌
[비타민E]
항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
",정제 철 산소 운반 혈액 생 에너지 생 셀레늄 산소 부트 구리 철 운반 산소 망간 뼈 에너지 산소 크롬 지방 단백질 관여 요오드 갑 성 호르몬 에너지 생 마그네슘 에너지 신경 근육 정제 바나바 잎 물 식후 혈당 상승 줄 수 녹차 물 항산화 체지방 감소 콜레스테롤 정제 비타민 에너지 비타민 에너지 생 나이아신 에너지 생 판토텐산 지방 단백질 에너지 생 비타민 단백질 아미노산 혈액 시스테인 비오틴 지방 단백질 에너지 생 엽산 혈액 생 태아 경관 혈액 시스테인 비타민 엽산 비타민 철 항산화 산소 연질 캡슐 중성 지질 혈행 기억 눈 눈 줄 수 비타민 칼슘 인 뼈 골다공증 감소 비타민 항산화 산소
혈당 콜레스테롤 건강 바나바+홍국,"①식후 혈당상승 억제에 도움을 줄 수 있음

①혈중 콜레스테롤 개선에 도움을 줄 수 있음",식후 혈당 상승 줄 수 콜레스테롤 줄 수
혈당 혈압 콜레스테롤 기억력엔 바나바잎 코큐텐 홍국 은행잎추출물,"[홍국]
1) 혈중 콜레스테롤 개선에 도움을 줄 수 있음

[은행잎 추출물]
1) 기억력 개선･혈행 개선에 도움을 줄 수 있음

[바나바잎 추출물]
1) 식후 혈당상승 억제에 도움을 줄 수 있음

[코엔자임Q10]
1) 항산화･높은 혈압 감소에 도움을 줄 수 있음",홍국 콜레스테롤 줄 수 은행 잎 물 기억 혈행 줄 수 바나바 잎 물 식후 혈당 상승 줄 수 코엔자임 항산화 혈압 감소 줄 수
혈당 혈압 콜레스테롤 안심케어,"[바나바잎 추출물]식후 혈당상승 억제에 도움을 줄 수 있음. 
[코엔자임Q10]항산화 ⋅높은 혈압 감소에 도움을 줄 수 있음.
[홍국]혈중 콜레스테롤 개선에 도움을 줄 수 있음. 
[아연]정상적인 면역기능에 필요. 정상적인 세포분열에 필요.
[셀레늄]유해산소로부터 세포를 보호하는데 필요.",바나바 잎 물 식후 혈당 상승 줄 수 코엔자임 항산화 혈압 감소 줄 수 홍국 콜레스테롤 줄 수 아연 면역 셀레늄 산소
혈당 혈압 혈행 콜레스테롤 블러드케어 올인원,"[은행잎추출물] ①기억력 개선 ･ 혈행 개선에 도움을 줄 수 있음
[코엔자임Q10] ①항산화 ･ 높은 혈압 감소에 도움을 줄 수 있음
[바나바잎 추출물] ①식후 혈당상승 억제에 도움을 줄 수 있음
[홍국]  ①혈중 콜레스테롤 개선에 도움을 줄 수 있음",은행 잎 물 기억 혈행 줄 수 코엔자임 항산화 혈압 감소 줄 수 바나바 잎 물 식후 혈당 상승 줄 수 홍국 콜레스테롤 줄 수
혈당&체지방 더블컷,"[녹차추출물] 항산화·체지방 감소·혈중 콜레스테롤 개선에 도움을 줄 수 있음
[바나바잎추출물] 식후 혈당상승 억제에 도움을 줄 수 있음",녹차 물 항산화 체지방 감소 콜레스테롤 줄 수 바나바 잎 물 식후 혈당 상승 줄 수
혈당&콜레스테롤 케어,"[코엔자임Q10]
항산화·높은 혈압 감소에 도움을 줄 수 있음

[바나바잎 추출물]
식후 혈당상승 억제에 도움을 줄 수 있음

[홍국]
혈중 콜레스테롤 개선에 도움을 줄 수 있음

[아연]
정상적인 면역기능에 필요
정상적인 세포분열에 필요

[셀레늄]
유해산소로부터 세포를 보호하는데 필요",코엔자임 항산화 혈압 감소 줄 수 바나바 잎 물 식후 혈당 상승 줄 수 홍국 콜레스테롤 줄 수 아연 면역 셀레늄 산소
혈당&혈행건강 퍼펙트 솔루션,"[홍국]
1) 혈중 콜레스테롤 개선에 도움을 줄 수 있음

[은행잎 추출물]
1) 기억력 개선·혈행 개선에 도움을 줄 수 있음

[바나바잎 추출물]
1) 식후 혈당상승 억제에 도움을 줄 수 있음

[코엔자임Q10]
1) 항산화·높은 혈압 감소에 도움을 줄 수 있음",홍국 콜레스테롤 줄 수 은행 잎 물 기억 혈행 줄 수 바나바 잎 물 식후 혈당 상승 줄 수 코엔자임 항산화 혈압 감소 줄 수
혈당·다이어트 건강 바나바+카테킨,"녹차추출물
항산화·체지방 감소·혈중 콜레스테롤 개선에 도움을 줄 수 있음

바나바잎 추출물
식후 혈당상승 억제에 도움을 줄 수 있음

비오틴
지방, 탄수화물, 단백질 대사와 에너지 생성에 필요

비타민 B1
탄수화물과 에너지 대사에 필요

비타민 B2
체내 에너지 생성에 필요",녹차 물 항산화 체지방 감소 콜레스테롤 줄 수 바나바 잎 물 식후 혈당 상승 줄 수 비오틴 지방 단백질 에너지 생 비타민 에너지 비타민 에너지 생
혈당·혈행·간 토탈케어,"[코엔자임Q10]
항산화･높은 혈압 감소에 도움을 줄 수 있음
[바나바잎추출물]
식후 혈당상승 억제에 도움을 줄 수 있음
[은행잎추출물]
기억력 개선･혈행 개선에 도움을 줄 수 있음
[밀크씨슬(카르두스 마리아누스)추출물]
간 건강에 도움을 줄 수 있음
[홍국]
혈중 콜레스테롤 개선에 도움을 줄 수 있음",코엔자임 항산화 혈압 감소 줄 수 바나바 잎 물 식후 혈당 상승 줄 수 은행 잎 물 기억 혈행 줄 수 밀크 슬 카르 스 마리 아누 스 물 간 줄 수 홍국 콜레스테롤 줄 수
혈당∙혈행 토탈케어,"[은행잎 추출물]기억력 개선·혈행 개선에 도움을 줄 수 있음

[코엔자임Q10]항산화·높은 혈압 감소에 도움을 줄 수 있음

[홍국]혈중 콜레스테롤 개선에 도움을 줄 수 있음

[바나바잎 추출물]식후 혈당상승 억제에 도움을 줄 수 있음",은행 잎 물 기억 혈행 줄 수 코엔자임 항산화 혈압 감소 줄 수 홍국 콜레스테롤 줄 수 바나바 잎 물 식후 혈당 상승 줄 수
혈당관리 다이어트 하루 컷,"①항산화·체지방 감소·혈중 콜레스테롤 개선에 도움을 줄 수 있음

①식후 혈당상승 억제에 도움을 줄 수 있음

(1) 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요",항산화 체지방 감소 콜레스테롤 줄 수 식후 혈당 상승 줄 수 지방 단백질 에너지 생
혈당바이오케어,"[바나바잎 추출물] ①식후 혈당상승 억제에 도움을 줄 수 있음

[은행잎추출물] ①기억력 개선에 도움을 줄 수 있음 ②혈행 개선에 도움을 줄 수 있음

[코엔자임Q10] ①항산화·높은 혈압 감소에 도움을 줄 수 있음

[홍국] ①혈중 콜레스테롤 개선에 도움을 줄 수 있음",바나바 잎 물 식후 혈당 상승 줄 수 은행 잎 물 기억 줄 수 혈행 줄 수 코엔자임 항산화 혈압 감소 줄 수 홍국 콜레스테롤 줄 수
혈당박사 울트라,"[달맞이꽃종자추출물] ①식후 혈당상승 억제에 도움을 줄 수 있음
[귀리식이섬유] ①혈중 콜레스테롤 개선·식후 혈당상승 억제에 도움을 줄 수 있음
[구아바잎 추출물] ①식후 혈당상승 억제에 도움을 줄 수 있음
[바나바잎 추출물] ①식후 혈당상승 억제에 도움을 줄 수 있음",달맞이꽃 종자 물 식후 혈당 상승 줄 수 귀리 식이섬유 콜레스테롤 식후 혈당 상승 줄 수 구아바 잎 물 식후 혈당 상승 줄 수 바나바 잎 물 식후 혈당 상승 줄 수
혈당슬림 더블케어,"[녹차추출물] 항산화·체지방 감소·혈중 콜레스테롤 개선에 도움을 줄 수 있음
[나이아신] 체내 에너지 생성에 필요
[판토텐산] 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
[비타민B1] 탄수화물과 에너지 대사에 필요
[바나바잎추출물] 식후 혈당상승 억제에 도움을 줄 수 있음
[비타민B2] 체내 에너지 생성에 필요
[비오틴] 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요",녹차 물 항산화 체지방 감소 콜레스테롤 줄 수 나이아신 에너지 생 판토텐산 지방 단백질 에너지 생 비타민 에너지 바나바 잎 물 식후 혈당 상승 줄 수 비타민 에너지 생 비오틴 지방 단백질 에너지 생
혈당아웃,①혈중 콜레스테롤 개선·식후 혈당상승 억제에 도움을 줄 수 있음,콜레스테롤 식후 혈당 상승 줄 수
혈당앤슬림 바나바+,"[녹차추출물] 항산화･체지방 감소･혈중 콜레스테롤 개선에 도움을 줄 수 있음 
[바나바잎추출물] 식후 혈당상승 억제에 도움을 줄 수 있음
[비타민B1] 탄수화물과 에너지 대사에 필요
[비타민B2] 체내 에너지 생성에 필요
[나이아신] 체내 에너지 생성에 필요
[비오틴] 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
[판토텐산] 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요",녹차 물 항산화 체지방 감소 콜레스테롤 줄 수 바나바 잎 물 식후 혈당 상승 줄 수 비타민 에너지 비타민 에너지 생 나이아신 에너지 생 비오틴 지방 단백질 에너지 생 판토텐산 지방 단백질 에너지 생
혈당엔 바나바,"[녹차추출물]
1) 항산화·체지방 감소·혈중 콜레스테롤 개선에 도움을 줄 수 있음

[바나바잎 추출물]
1) 식후 혈당상승 억제에 도움을 줄 수 있음",녹차 물 항산화 체지방 감소 콜레스테롤 줄 수 바나바 잎 물 식후 혈당 상승 줄 수
혈당엔 인디바나잎,"[홍국] 혈중 콜레스테롤 개선에 도움을 줄 수 있음
[바나바잎 추출물] 식후 혈당상승 억제에 도움을 줄 수 있음",홍국 콜레스테롤 줄 수 바나바 잎 물 식후 혈당 상승 줄 수
혈당엣지,"녹차추출물 : 항산화·체지방 감소·혈중 콜레스테롤 개선에 도움을 줄 수 있음
바나바잎 추출물 : 식후 혈당상승 억제에 도움을 줄 수 있음",녹차 물 항산화 체지방 감소 콜레스테롤 줄 수 바나바 잎 물 식후 혈당 상승 줄 수
혈당조절 바나바잎추출물,"①혈중 콜레스테롤 개선에 도움을 줄 수 있음

①항산화·높은 혈압 감소에 도움을 줄 수 있음

①식후 혈당상승 억제에 도움을 줄 수 있음",콜레스테롤 줄 수 항산화 혈압 감소 줄 수 식후 혈당 상승 줄 수
혈당컨트롤,"①혈중 콜레스테롤 개선, 식후 혈당상승 억제·배변활동 원활에 도움을 줄 수 있음",콜레스테롤 식후 혈당 상승 배변 줄 수
혈당컷 녹차다이어트,"[녹차추출물]①항산화･체지방 감소･혈중 콜레스테롤 개선에 도움을 줄 수 있음
[바나바잎 추출물]①식후 혈당상승 억제에 도움을 줄 수 있음",녹차 물 항산화 체지방 감소 콜레스테롤 줄 수 바나바 잎 물 식후 혈당 상승 줄 수
혈당컷 다이어트,"[녹차추출물]
1) 항산화 · 체지방 감소 · 혈중 콜레스테롤 개선에 도움을 줄 수 있음

[바나바잎 추출물]
1) 식후 혈당상승 억제에 도움을 줄 수 있음",녹차 물 항산화 체지방 감소 콜레스테롤 줄 수 바나바 잎 물 식후 혈당 상승 줄 수
혈당컷 다이어트,"[비타민 B1]
탄수화물과 에너지 대사에 필요

[비타민 B2]
체내 에너지 생성에 필요

[비타민 B6]
단백질 및 아미노산 이용에 필요
혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

[녹차추출물]
항산화･체지방 감소･혈중 콜레스테롤 개선에 도움을 줄 수 있음

[바나바잎 추출물]
식후 혈당상승 억제에 도움을 줄 수 있음",비타민 에너지 비타민 에너지 생 비타민 단백질 아미노산 혈액 시스테인 녹차 물 항산화 체지방 감소 콜레스테롤 줄 수 바나바 잎 물 식후 혈당 상승 줄 수
혈당컷 다이어트프로,"*바나바잎 추출물
①식후 혈당상승 억제에 도움을 줄 수 있음

*판토텐산
①지방, 탄수화물, 단백질 대사와 에너지 생성에 필요

*녹차추출물
①항산화·체지방 감소·혈중 콜레스테롤 개선에 도움을 줄 수 있음",바나바 잎 물 식후 혈당 상승 줄 수 판토텐산 지방 단백질 에너지 생 녹차 물 항산화 체지방 감소 콜레스테롤 줄 수
혈당컷 슬림 다이어트,"[녹차 추출물] ①항산화·체지방 감소·혈중 콜레스테롤 개선에 도움을 줄 수 있음
[바나바잎 추출물] ①식후 혈당상승 억제에 도움을 줄 수 있음",녹차 물 항산화 체지방 감소 콜레스테롤 줄 수 바나바 잎 물 식후 혈당 상승 줄 수
혈당컷 슬림 다이어트,"녹차추출물
-항산화  · 체지방 감소 · 혈중 콜레스테롤 개선에 도움을 줄 수 있음

바나바잎 추출물
-식후 혈당상승 억제에 도움을 줄 수 있음

판토텐산
-지방, 탄수화물, 단백질 대사와 에너지 생성에 필요",녹차 물 항산화 체지방 감소 콜레스테롤 줄 수 바나바 잎 물 식후 혈당 상승 줄 수 판토텐산 지방 단백질 에너지 생
혈당컷 이뮨온,"- 난소화성말토덱스트린 : 식후 혈당상승 억제･혈중 중성지질 개선･배변활동 원활에 도움을 줄 수 있음
- 은행잎 추출물 : 기억력 개선･혈행 개선에 도움을 줄 수 있음
- 홍국 : 혈중 콜레스테롤 개선에 도움을 줄 수 있음
- 엽산 : 세포와 혈액생성에 필요, 태아 신경관의 정상 발달에 필요, 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
- 아연 : 정상적인 면역기능에 필요, 정상적인 세포분열에 필요",난소 화성 말토 덱스트린 식후 혈당 상승 중성 지질 배변 줄 수 은행 잎 물 기억 혈행 줄 수 홍국 콜레스테롤 줄 수 엽산 혈액 생 태아 경관 혈액 시스테인 아연 면역
혈당컷단백업Plus,"①근육, 결합조직 등 신체조직의 구성성분②효소, 호르몬, 항체의 구성에 필요③체내 필수 영양성분이나 활성물질의 운반과 저장에 필요④체액, 산-염기의 균형 유지에 필요⑤에너지, 포도당, 지질의 합성에 필요

①혈중 콜레스테롤 개선·식후 혈당상승 억제에 도움을 줄 수 있음",근육 신체 조직 구성 성분 효소 호르몬 항체 구성 필수 영양성분 활 물질 운반 저장 체액 산 염기 균형 에너지 포도당 지질 콜레스테롤 식후 혈당 상승 줄 수
혈당컷슬림,"[녹차추출물]
항산화･체지방 감소･혈중 콜레스테롤 개선에 도움을 줄 수 있음

[바나바잎 추출물]
식후 혈당상승 억제에 도움을 줄 수 있음",녹차 물 항산화 체지방 감소 콜레스테롤 줄 수 바나바 잎 물 식후 혈당 상승 줄 수
혈당케어 바나바잎 & 체지방다이어트 카테킨 플랜컷,"[녹차추출물] 항산화･체지방 감소･혈중 콜레스테롤 개선에 도움을 줄 수 있음
[바나바잎 추출물] 식후 혈당상승 억제에 도움을 줄 수 있음
[비타민 B1] 탄수화물과 에너지 대사에 필요
[비타민 B2] 체내 에너지 생성에 필요
[비타민 B6] 단백질 및 아미노산 이용에 필요/혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[판토텐산] 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
[나이아신] 체내 에너지 생성에 필요
[망간] 뼈 형성에 필요/에너지 이용에 필요/유해산소로부터 세포를 보호하는데 필요
[셀렌] 유해산소로부터 세포를 보호하는데 필요",녹차 물 항산화 체지방 감소 콜레스테롤 줄 수 바나바 잎 물 식후 혈당 상승 줄 수 비타민 에너지 비타민 에너지 생 비타민 단백질 아미노산 혈액 시스테인 판토텐산 지방 단백질 에너지 생 나이아신 에너지 생 망간 뼈 에너지 산소 셀렌 산소
혈당케어 바나바잎추출물 콜레스테롤 홍국,"[바나바잎 추출물]①식후 혈당상승 억제에 도움을 줄 수 있음

[홍국]①혈중 콜레스테롤 개선에 도움을 줄 수 있음",바나바 잎 물 식후 혈당 상승 줄 수 홍국 콜레스테롤 줄 수
혈당케어 밸런스 유산균,"①혈중 콜레스테롤 개선·식후 혈당상승 억제에 도움을 줄 수 있음

,①유산균 증식 및 유해균 억제･배변활동 원활･장 건강에 도움을 줄 수 있음",콜레스테롤 식후 혈당 상승 줄 수 유산균 균 배변 장 줄 수
혈당케어 슬림,"[녹차추출물] ①항산화·체지방 감소·혈중 콜레스테롤 개선에 도움을 줄 수 있음
[나이아신] ①체내 에너지 생성에 필요
[판토텐산] ①지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
[바나바잎추출물] ①식후 혈당상승 억제에 도움을 줄 수 있음
[비타민 B1] ①탄수화물과 에너지 대사에 필요
[비타민 B2] ①체내 에너지 생성에 필요
[비오틴] ①지방, 탄수화물, 단백질 대사와 에너지 생성에 필요",녹차 물 항산화 체지방 감소 콜레스테롤 줄 수 나이아신 에너지 생 판토텐산 지방 단백질 에너지 생 바나바 잎 물 식후 혈당 상승 줄 수 비타민 에너지 비타민 에너지 생 비오틴 지방 단백질 에너지 생
혈당케어 컷,"[녹차 추출물] ① 항산화 ･ 체지방 감소 ･ 혈중 콜레스테롤 개선에 도움을 줄 수 있음
[홍경천 추출물] ① 스트레스로 인한 피로 개선에 도움을 줄 수 있음
[아연] ① 정상적인 면역기능에 필요 ② 정상적인 세포분열에 필요
[셀렌] ① 유해산소로부터 세포를 보호하는데 필요
[판토텐산] ① 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
[바나바잎 추출물] ① 식후 혈당상승 억제에 도움을 줄 수 있음
[비타민B6] ① 단백질 및 아미노산 이용에 필요 ② 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[비타민B1] ① 탄수화물과 에너지 대사에 필요
[비타민B2] ① 체내 에너지 생성에 필요",녹차 물 항산화 체지방 감소 콜레스테롤 줄 수 홍 경천 물 스트레스 피로 줄 수 아연 면역 셀렌 산소 판토텐산 지방 단백질 에너지 생 바나바 잎 물 식후 혈당 상승 줄 수 비타민 단백질 아미노산 혈액 시스테인 비타민 에너지 비타민 에너지 생
혈당케어 프로틴,"①근육, 결합조직 등 신체조직의 구성성분②효소, 호르몬, 항체의 구성에 필요③체내 필수 영양성분이나 활성물질의 운반과 저장에 필요④체액, 산-염기의 균형 유지에 필요⑤에너지, 포도당, 지질의 합성에 필요

①혈중 콜레스테롤 개선·식후 혈당상승 억제에 도움을 줄 수 있음",근육 신체 조직 구성 성분 효소 호르몬 항체 구성 필수 영양성분 활 물질 운반 저장 체액 산 염기 균형 에너지 포도당 지질 콜레스테롤 식후 혈당 상승 줄 수
혈당케어-Ⅳ,"[코엔자임Q10] 항산화·높은 혈압 감소에 도움을 줄 수 있음.
[바나바잎 추출물] 식후 혈당상승 억제에 도움을 줄 수 있음.
[은행잎 추출물] 기억력 개선·혈행 개선에 도움을 줄 수 있음.
[홍국] 혈중 콜레스테롤 개선에 도움을 줄 수 있음.",코엔자임 항산화 혈압 감소 줄 수 바나바 잎 물 식후 혈당 상승 줄 수 은행 잎 물 기억 혈행 줄 수 홍국 콜레스테롤 줄 수
혈당케어엔 아틱오트,혈중 콜레스테롤 개선·식후 혈당상승 억제에 도움을 줄 수 있음,콜레스테롤 식후 혈당 상승 줄 수
혈당팔팔,"[은행잎추출물] 기억력 개선·혈행 개선에 도움을 줄 수 있음

[바나바잎 추출물] ①식후 혈당상승 억제에 도움을 줄 수 있음

[녹차추출물] ①항산화·체지방 감소·혈중 콜레스테롤 개선에 도움을 줄 수 있음

[코엔자임Q10] ①항산화·높은 혈압 감소에 도움을 줄 수 있음

[홍국] ①혈중 콜레스테롤 개선에 도움을 줄 수 있음

[비타민 B6] ①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

[아연] ①정상적인 면역기능에 필요②정상적인 세포분열에 필요

[판토텐산] (1) 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요",은행 잎 물 기억 혈행 줄 수 바나바 잎 물 식후 혈당 상승 줄 수 녹차 물 항산화 체지방 감소 콜레스테롤 줄 수 코엔자임 항산화 혈압 감소 줄 수 홍국 콜레스테롤 줄 수 비타민 단백질 아미노산 혈액 시스테인 아연 면역 판토텐산 지방 단백질 에너지 생
혈류앤,"EPA 및 DHA 함유 유지 : (1) 혈중 중성지질 개선, 혈행 개선에 도움을 줄 수 있음, (2) 건조한 눈을 개선하여 눈 건강에 도움을 줄 수 있음
홍국 : 혈중 콜레스테롤 개선에 도움을 줄 수 있음
코엔자임Q10 : 항산화, 높은 혈압 감소에 도움을 줄 수 있음
아연 : (1) 정상적인 면역기능에 필요, (2) 정상적인 세포분열에 필요
비타민A : (1) 어두운 곳에서 시각 적응을 위해 필요, (2) 피부와 점막을 형성하고 기능을 유지하는데 필요, (3) 상피세포의 성장과 발달에 필요
비타민D : (1) 칼슘과 인이 흡수되고 이용되는데 필요, (2) 뼈의 형성과 유지에 필요, (3) 골다공증발생 위험 감소에 도움을 줌
엽산 : (1) 세포와 혈액생성에 필요, (2) 태아 신경관의 정상 발달에 필요, (3) 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요",중성 지질 혈행 줄 수 눈 눈 줄 수 홍국 콜레스테롤 줄 수 코엔자임 항산화 혈압 감소 줄 수 아연 면역 비타민 곳 피부 점막 상피세포 비타민 칼슘 인 뼈 골다공증 감소 엽산 혈액 생 태아 경관 혈액 시스테인
혈류앤 프리미엄,"EPA 및 DHA함유유지 : (1) 혈중 중성지질 개선, 혈행 개선에 도움을 줄 수 있음 (2) 건조한 눈을 개선하여 눈 건강에 도움을 줄 수 있음
홍국 : : 혈중 콜레스테롤 개선에 도움을 줄 수 있음
코엔자임Q10 : 항산화, 높은 혈압 감소에 도움을 줄 수 있음
바나바잎추출물 : 식후 혈당상승 억제에 도움을 줄 수 있음
아연 : (1) 정상적인 면역기능에 필요 (2) 정상적인 세포분열에 필요
비타민A : (1) 어두운 곳에서 시각 적응을 위해 필요 (2) 피부와 점막을 형성하고 기능을 유지하는데 필요 (3) 상피세포의 성장과 발달에 필요
엽산 : (1) 세포와 혈액생성에 필요 (2) 태아 신경관의 정상 발달에 필요 (3) 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요",중성 지질 혈행 줄 수 눈 눈 줄 수 홍국 콜레스테롤 줄 수 코엔자임 항산화 혈압 감소 줄 수 바나바 잎 물 식후 혈당 상승 줄 수 아연 면역 비타민 곳 피부 점막 상피세포 엽산 혈액 생 태아 경관 혈액 시스테인
혈류앤플러스," EPA 및 DHA 함유 유지 :  혈중 중성지질 개선·혈행 개선·건조한 눈을 개선하여 눈 건강에 도움을 줄 수 있음

홍국 : 혈중 콜레스테롤 개선에 도움을 줄 수 있음

코엔자임Q10 : 항산화·높은 혈압 감소에 도움을 줄 수 있음

아연 : ①정상적인 면역기능에 필요②정상적인 세포분열에 필요

비타민A : ①어두운 곳에서 시각 적응을 위해 필요②피부와 점막을 형성하고 기능을 유지하는데 필요③상피세포의 성장과 발달에 필요

엽산 : ①세포와 혈액생성에 필요②태아 신경관의 정상 발달에 필요③혈액의 호모시스테인 수준을 정상으로 유지하는데 필요",중성 지질 혈행 눈 눈 줄 수 홍국 콜레스테롤 줄 수 코엔자임 항산화 혈압 감소 줄 수 아연 면역 비타민 곳 피부 점막 상피세포 엽산 혈액 생 태아 경관 혈액 시스테인
혈류케어,"EPA 및 DHA 함유 유지 : (1) 혈중 중성지질 개선·혈행 개선에 도움을 줄 수 있음 (2) 건조한 눈을 개선하여 눈 건강에 도움을 줄 수 있음
홍국 : 혈중 콜레스테롤 개선에 도움을 줄 수 있음
코엔자임Q10 : 항산화·높은 혈압 감소에 도움을 줄 수 있음
아연 : (1) 정상적인 면역기능에 필요 (2) 정상적인 세포분열에 필요
비타민A : (1) 어두운 곳에서 시각 적응을 위해 필요 (2) 피부와 점막을 형성하고 기능을 유지하는데 필요 (3) 상피세포의 성장과 발달에 필요
비타민D : (1) 칼슘과 인이 흡수되고 이용되는데 필요 (2) 뼈의 형성과 유지에 필요 (3) 골다공증발생 위험 감소에 도움을 줌
엽산 : (1) 세포와 혈액생성에 필요 (2) 태아 신경관의 정상 발달에 필요 (3) 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요",중성 지질 혈행 줄 수 눈 눈 줄 수 홍국 콜레스테롤 줄 수 코엔자임 항산화 혈압 감소 줄 수 아연 면역 비타민 곳 피부 점막 상피세포 비타민 칼슘 인 뼈 골다공증 감소 엽산 혈액 생 태아 경관 혈액 시스테인
혈압 혈당 혈행 콜레스테롤 올인원케어 포엔큐,"[은행잎추출물] 기억력 개선·혈행 개선에 도움을 줄 수 있음

[바나바잎추출물]①식후 혈당상승 억제에 도움을 줄 수 있음

[코엔자임Q10]①항산화·높은 혈압 감소에 도움을 줄 수 있음

[홍국]혈중 콜레스테롤 개선에 도움을 줄 수 있음",은행 잎 물 기억 혈행 줄 수 바나바 잎 물 식후 혈당 상승 줄 수 코엔자임 항산화 혈압 감소 줄 수 홍국 콜레스테롤 줄 수
혈압·콜레스테롤엔 코엔자임Q10/홍국,"[녹차추출물] 항산화·체지방 감소·혈중 콜레스테롤 개선에 도움을 줄 수 있음
[홍국] 혈중 콜레스테롤 개선에 도움을 줄 수 있음
[은행잎추출물] 기억력 개선·혈행 개선에 도움을 줄 수 있음
[코엔자임Q10] 항산화·높은 혈압 감소에 도움을 줄 수 있음
[바나바잎추출물] 식후 혈당상승 억제에 도움을 줄 수 있음",녹차 물 항산화 체지방 감소 콜레스테롤 줄 수 홍국 콜레스테롤 줄 수 은행 잎 물 기억 혈행 줄 수 코엔자임 항산화 혈압 감소 줄 수 바나바 잎 물 식후 혈당 상승 줄 수
