제품명,기능성,processed_text
트리플러스50+액티브,"①뼈와 치아 형성에 필요②신경과 근육 기능 유지에 필요③정상적인 혈액응고에 필요④골다공증발생 위험 감소에 도움을 줌

①에너지 이용에 필요②신경과 근육 기능 유지에 필요

①결합조직 형성과 기능유지에 필요②철의 흡수에 필요③유해산소로부터 세포를 보호하는데 필요

[토마토추출물]항산화에 도움을 줄 수 있음

①유해산소로부터 세포를 보호하는데 필요

①지방, 탄수화물, 단백질 대사와 에너지 생성에 필요

①체내 에너지 생성에 필요

①체내 산소운반과 혈액생성에 필요②에너지 생성에 필요

①유해산소로부터 세포를 보호하는데 필요

①뼈 형성에 필요②에너지 이용에 필요③유해산소로부터 세포를 보호하는데 필요

①정상적인 면역기능에 필요②정상적인 세포분열에 필요

①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

①체내 에너지 생성에 필요

①탄수화물과 에너지 대사에 필요

①어두운 곳에서 시각 적응을 위해 필요②피부와 점막을 형성하고 기능을 유지하는데 필요③상피세포의 성장과 발달에 필요

①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌

①세포와 혈액생성에 필요②태아 신경관의 정상 발달에 필요③혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

(EPA 및 DHA 함유 유지)①혈중 중성지질 개선·혈행 개선·건조한 눈을 개선하여 눈 건강에 도움을 줄 수 있음",뼈 치아 신경 근육 혈액 골다공증 감소 에너지 신경 근육 철 산소 토마토 물 항산화 줄 수 산소 지방 단백질 에너지 생 에너지 생 산소 운반 혈액 생 에너지 생 산소 뼈 에너지 산소 면역 단백질 아미노산 혈액 시스테인 에너지 생 에너지 곳 피부 점막 상피세포 칼슘 인 뼈 골다공증 감소 혈액 생 태아 경관 혈액 시스테인 중성 지질 혈행 눈 눈 줄 수
트리플러스액티브,"[오메가-3지방산함유유지 제품]①혈중 중성지질 개선에 도움을 줄 수 있음 ②혈행개선에 도움을 줄 수 있음
[칼슘]①뼈와 치아 형성에 필요②신경과 근육 기능 유지에 필요③정상적인 혈액응고에 필요④골다공증발생 위험 감소에 도움을 줌
[마그네슘]①에너지 이용에 필요②신경과 근육 기능 유지에 필요
[토마토추출물]항산화에 도움을 줄 수 있음
[비타민C]①결합조직 형성과 기능유지에 필요②철의 흡수에 필요③유해산소로부터 세포를 보호하는데 필요
[판토텐산]①지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
[나이아신]①체내 에너지 생성에 필요
[철]①체내 산소운반과 혈액생성에 필요②에너지 생성에 필요
[비타민B6]①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[비타민B2]①체내 에너지 생성에 필요
[비타민E]①유해산소로부터 세포를 보호하는데 필요
[비타민B1]①탄수화물과 에너지 대사에 필요
[구리]①철의 운반과 이용에 필요②유해산소로부터 세포를 보호하는데 필요
[아연]①정상적인 면역기능에 필요②정상적인 세포분열에 필요
[망간]①뼈 형성에 필요②에너지 이용에 필요③유해산소로부터 세포를 보호하는데 필요
[비타민A]①어두운 곳에서 시각 적응을 위해 필요②피부와 점막을 형성하고 기능을 유지하는데 필요③상피세포의 성장과 발달에 필요
[비타민D]①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌
[엽산]①세포와 혈액생성에 필요②태아 신경관의 정상 발달에 필요③혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
",오메가 지방산 중성 지질 줄 수 혈행 줄 수 칼슘 뼈 치아 신경 근육 혈액 골다공증 감소 마그네슘 에너지 신경 근육 토마토 물 항산화 줄 수 비타민 철 산소 판토텐산 지방 단백질 에너지 생 나이아신 에너지 생 철 산소 운반 혈액 생 에너지 생 비타민 단백질 아미노산 혈액 시스테인 비타민 에너지 생 비타민 산소 비타민 에너지 구리 철 운반 산소 아연 면역 망간 뼈 에너지 산소 비타민 곳 피부 점막 상피세포 비타민 칼슘 인 뼈 골다공증 감소 엽산 혈액 생 태아 경관 혈액 시스테인
트리플마그,"- 테아닌 : 스트레스로 인한 긴장완화에 도움을 줄 수 있음
- 마그네슘 : 에너지 이용에 필요, 신경과 근육 기능 유지에 필요",테아닌 스트레스 긴장 완화 줄 수 마그네슘 에너지 신경 근육
트리플비,"[대두이소플라본 제품]뼈 건강에 도움을 줄 수 있음.
[칼슘]①뼈와 치아 형성에 필요②신경과 근육 기능 유지에 필요③정상적인 혈액응고에 필요④골다공증발생 위험 감소에 도움을 줌
[폴리감마글루탐산]체내 칼슘흡수 촉진에 도움을 줄 수 있음 (기타기능II)
",소 뼈 줄 수 칼슘 뼈 치아 신경 근육 혈액 골다공증 감소 폴리 감마 글루탐산 칼슘 촉진 줄 수
트리플액션,"·MSM   - 관절 및 연골건강에 도움을 줄 수 있음    
·아연  - (가) 정상적인 면역기능에 필요
         (나) 정상적인 세포분열에 필요
·칼슘  - (가) 뼈와 치아 형성에 필요
(나) 신경과 근육 기능 유지에 필요
(다) 정상적인 혈액응고에 필요
(라) 골다공증발생 위험 감소에 도움을 줌
·비타민D  - (가) 칼슘과 인이 흡수되고 이용되는데 필요
(나) 뼈의 형성과 유지에 필요
(다) 골다공증발생 위험 감소에 도움을 줌
·셀렌  - 유해산소로부터 세포를 보호하는데 필요",관절 연골 줄 수 아연 면역 칼슘 뼈 치아 신경 근육 혈액 골다공증 감소 비타민 칼슘 인 뼈 골다공증 감소 셀렌 산소
트리플엑스 127,"EPA 및 DHA 함유 유지 :①혈중 중성지질 개선·혈행 개선에 도움을 줄 수 있음

칼슘 : ①뼈와 치아 형성에 필요②신경과 근육 기능 유지에 필요③정상적인 혈액응고에 필요④골다공증발생 위험 감소에 도움을 줌

마그네슘 :①에너지 이용에 필요②신경과 근육 기능 유지에 필요

비타민C : ①결합조직 형성과 기능유지에 필요②철의 흡수에 필요③항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요

나이아신 : ①체내 에너지 생성에 필요

판토텐산 : ①지방, 탄수화물, 단백질 대사와 에너지 생성에 필요

셀렌 : ①유해산소로부터 세포를 보호하는데 필요

비타민B1 : ①탄수화물과 에너지 대사에 필요

철 : ①체내 산소운반과 혈액생성에 필요②에너지 생성에 필요

비타민B2 :  ①체내 에너지 생성에 필요

비타민B6 : ①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

아연 : ①정상적인 면역기능에 필요②정상적인 세포분열에 필요

비타민E : ①항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요

망간 : ①뼈 형성에 필요②에너지 이용에 필요③유해산소로부터 세포를 보호하는데 필요

비타민B12 : ①정상적인 엽산 대사에 필요

구리 : ①철의 운반과 이용에 필요②유해산소로부터 세포를 보호하는데 필요

비오틴 : ①지방, 탄수화물, 단백질 대사와 에너지 생성에 필요

비타민A : ①어두운 곳에서 시각 적응을 위해 필요②피부와 점막을 형성하고 기능을 유지하는데 필요③상피세포의 성장과 발달에 필요

엽산 : ①세포와 혈액생성에 필요②태아 신경관의 정상 발달에 필요③혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

비타민D : ①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌",중성 지질 혈행 줄 수 칼슘 뼈 치아 신경 근육 혈액 골다공증 감소 마그네슘 에너지 신경 근육 비타민 철 항산화 산소 나이아신 에너지 생 판토텐산 지방 단백질 에너지 생 셀렌 산소 비타민 에너지 철 산소 운반 혈액 생 에너지 생 비타민 에너지 생 비타민 단백질 아미노산 혈액 시스테인 아연 면역 비타민 항산화 산소 망간 뼈 에너지 산소 비타민 엽산 구리 철 운반 산소 비오틴 지방 단백질 에너지 생 비타민 곳 피부 점막 상피세포 엽산 혈액 생 태아 경관 혈액 시스테인 비타민 칼슘 인 뼈 골다공증 감소
트리플엔맥스," 1) 비타민A : 어두운 곳에서 시각 적응을 위해 필요, 피부와 점막을 형성하고 기능을 유지하는데 필요, 상피세포의 성장과 발달에 필요.
 2) 비타민B1 : 탄수화물과 에너지 대사에 필요.
 3) 비타민B2 : 체내 에너지 생성에 필요.
 4) 비타민B6 : 단백질 및 아미노산 이용에 필요, 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요.
 5) 비타민B12 : 정상적인 엽산 대사에 필요.
 6) 비타민C : 결합조직 형성과 기능유지에 필요, 철의 흡수에 필요, 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요.
 7) 비타민D : 칼슘과 인이 흡수되고 이용되는데 필요, 뼈의 형성과 유지에 필요, 골다공증발생 위험 감소에 도움을 줌. 
 8) 비타민E : 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
 9) 비타민K : 정상적인 혈액응고에 필요, 뼈의 구성에필요. 
 10) 베타카로틴 : 어두운 곳에서 시각 적응을 위해 필요, 피부와 점막을 형성하고 기능을 유지하는데 필요, 상피세포의  성장과 발달에 필요.
 11) 나이아신 : 체내 에너지 생성에 필요.　
 12) 판토텐산 : 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요. 
 13) 엽산 : 세포와 혈액생성에 필요, 태아 신경관의 정상 발달에 필요, 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요. 
 14) 비오틴 : 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요. 
 15) 칼슘 : 뼈와 치아 형성에 필요, 신경과 근육 기능 유지에 필요, 정상적인 혈액응고에 필요, 골다공증발생 위험 감소에 도움을 줌
 16) 마그네슘 : 에너지 이용에 필요, 신경과 근육 기능 유지에 필요.
 17) 철 : 체내 산소운반과 혈액생성에 필요, 에너지 생성에 필요.
 18) 아연 : 정상적인 면역기능에 필요, 정상적인 세포분열에 필요. 
 19) 구리 : 철의 운반과 이용에 필요, 유해산소로부터 세포를 보호하는데 필요. 
 20) 셀렌 : 유해산소로부터 세포를 보호하는데 필요.
 21) 요오드 : 갑상선 호르몬의 합성에 필요, 에너지 생성에 필요, 신경발달에 필요. 
 22) 망간 : 뼈 형성에 필요, 에너지 이용에 필요, 유해산소로부터 세포를 보호하는데 필요. 
 23) 몰리브덴 : 산화 · 환원 효소의 활성에 필요. 
 24) 크롬 : 체내 탄수화물, 지방, 단백질 대사에 관여",비타민 곳 피부 점막 상피세포 비타민 에너지 비타민 에너지 생 비타민 단백질 아미노산 혈액 시스테인 비타민 엽산 비타민 철 항산화 산소 비타민 칼슘 인 뼈 골다공증 감소 비타민 항산화 산소 비타민 혈액 뼈 구성 베타카로틴 곳 피부 점막 상피세포 나이아신 에너지 생 판토텐산 지방 단백질 에너지 생 엽산 혈액 생 태아 경관 혈액 시스테인 비오틴 지방 단백질 에너지 생 칼슘 뼈 치아 신경 근육 혈액 골다공증 감소 마그네슘 에너지 신경 근육 철 산소 운반 혈액 생 에너지 생 아연 면역 구리 철 운반 산소 셀렌 산소 요오드 갑상선 호르몬 에너지 생 망간 뼈 에너지 산소 몰리브덴 산화 환원 효소 활 크롬 지방 단백질 관여
트윈스 칼슘 디,"[칼슘]①뼈와 치아 형성에 필요②신경과 근육 기능 유지에 필요③정상적인 혈액응고에 필요④골다공증발생 위험 감소에 도움을 줌
[비타민D]①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌
",칼슘 뼈 치아 신경 근육 혈액 골다공증 감소 비타민 칼슘 인 뼈 골다공증 감소
튼튼 칼마디,"1) 비타민D : 칼슘과 인이 흡수되고 이용되는데 필요, 뼈의 형성과 유지에 필요, 골다공증발생 위험 감소에 도움을 줌. 
2) 칼슘 : 뼈와 치아 형성에 필요, 신경과 근육 기능 유지에 필요, 정상적인 혈액응고에 필요, 골다공증발생 위험 감소에 도움을 줌
3) 마그네슘 : 에너지 이용에 필요, 신경과 근육 기능 유지에 필요
4) 아연 : 정상적인 면역기능에 필요, 정상적인 세포분열에 필요. 
5) 망간 : 뼈 형성에 필요, 에너지 이용에 필요, 유해산소로부터 세포를 보호하는데 필요. ",비타민 칼슘 인 뼈 골다공증 감소 칼슘 뼈 치아 신경 근육 혈액 골다공증 감소 마그네슘 에너지 신경 근육 아연 면역 망간 뼈 에너지 산소
튼튼 칼슘 젤리,"1) 비타민D : 칼슘과 인이 흡수되고 이용되는데 필요, 뼈의 형성과 유지에 필요, 골다공증발생 위험 감소에 도움을 줌. 
2) 칼슘 : 뼈와 치아 형성에 필요, 신경과 근육 기능 유지에 필요, 정상적인 혈액응고에 필요, 골다공증발생 위험 감소에 도움을 줌.
3) 아연 : 정상적인 면역기능에 필요, 정상적인 세포분열에 필요.",비타민 칼슘 인 뼈 골다공증 감소 칼슘 뼈 치아 신경 근육 혈액 골다공증 감소 아연 면역
튼튼 칼슘마그네슘D,"①뼈와 치아 형성에 필요②신경과 근육 기능 유지에 필요③정상적인 혈액응고에 필요④골다공증발생 위험 감소에 도움을 줌
①에너지 이용에 필요②신경과 근육 기능 유지에 필요
①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌
①뼈 형성에 필요②에너지 이용에 필요③유해산소로부터 세포를 보호하는데 필요",뼈 치아 신경 근육 혈액 골다공증 감소 에너지 신경 근육 칼슘 인 뼈 골다공증 감소 뼈 에너지 산소
튼튼 칼슘마그네슘아연비타민D,"[비타민D] 칼슘과 인이 흡수되고 이용되는데 필요 / 뼈의 형성과 유지에 필요 / 골다공증발생 위험 감소에 도움을 줌 
[칼슘] 뼈와 치아 형성에 필요 / 신경과 근육 기능 유지에 필요 / 정상적인 혈액응고에 필요 / 골다공증발생 위험 감소에 도움을 줌
[마그네슘] 에너지 이용에 필요 / 신경과 근육 기능 유지에 필요 
[아연] 정상적인 면역기능에 필요 / 정상적인 세포분열에 필요 ",비타민 칼슘 인 뼈 골다공증 감소 칼슘 뼈 치아 신경 근육 혈액 골다공증 감소 마그네슘 에너지 신경 근육 아연 면역
튼튼닷컴 칼슘2마그네슘1비타민D,"[칼슘]①뼈와 치아 형성에 필요②신경과 근육 기능 유지에 필요③정상적인 혈액응고에 필요④골다공증발생 위험 감소에 도움을 줌
[마그네슘]①에너지 이용에 필요②신경과 근육 기능 유지에 필요
[망간]①뼈 형성에 필요②에너지 이용에 필요③유해산소로부터 세포를 보호하는데 필요
[비타민D]①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌
[아연]①정상적인 면역기능에 필요②정상적인 세포분열에 필요
",칼슘 뼈 치아 신경 근육 혈액 골다공증 감소 마그네슘 에너지 신경 근육 망간 뼈 에너지 산소 비타민 칼슘 인 뼈 골다공증 감소 아연 면역
튼튼닷컴 칼슘2마그네슘1비타민D,"[마그네슘] ①에너지 이용에 필요 ②신경과 근육 기능 유지에 필요
[칼슘] ①뼈와 치아 형성에 필요 ②신경과 근육 기능 유지에 필요 ③정상적인 혈액응고에 필요 ④골다공증발생 위험 감소에 도움을 줌
[망간] ①뼈 형성에 필요 ②에너지 이용에 필요 ③유해산소로부터 세포를 보호하는데 필요
[아연] ①정상적인 면역기능에 필요 ②정상적인 세포분열에 필요
[비타민D] ①칼슘과 인이 흡수되고 이용되는데 필요 ②뼈의 형성과 유지에 필요 ③골다공증발생 위험 감소에 도움을 줌",마그네슘 에너지 신경 근육 칼슘 뼈 치아 신경 근육 혈액 골다공증 감소 망간 뼈 에너지 산소 아연 면역 비타민 칼슘 인 뼈 골다공증 감소
튼튼닷컴 키즈칼슘마그네슘비타민D,"①뼈와 치아 형성에 필요②신경과 근육 기능 유지에 필요③정상적인 혈액응고에 필요④골다공증발생 위험 감소에 도움을 줌

①에너지 이용에 필요②신경과 근육 기능 유지에 필요

①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌",뼈 치아 신경 근육 혈액 골다공증 감소 에너지 신경 근육 칼슘 인 뼈 골다공증 감소
튼튼성장플러스,"[비타민D]
(가) 칼슘과 인이 흡수되고 이용되는데 필요
(나) 뼈의 형성과 유지에 필요
(다) 골다공증발생 위험 감소에 도움을 줌
[칼슘]
(가) 뼈와 치아 형성에 필요
(나) 신경과 근육 기능 유지에 필요
(다) 정상적인 혈액응고에 필요
(라) 골다공증 발생 위험 감소에 도움을 줌",비타민 칼슘 인 뼈 골다공증 감소 칼슘 뼈 치아 신경 근육 혈액 골다공증 감소
튼튼아 키즈 칼슘 앤 마그네슘,"①뼈와 치아 형성에 필요②신경과 근육 기능 유지에 필요③정상적인 혈액응고에 필요④골다공증발생 위험 감소에 도움을 줌

①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌

①정상적인 면역기능에 필요②정상적인 세포분열에 필요

①에너지 이용에 필요②신경과 근육 기능 유지에 필요",뼈 치아 신경 근육 혈액 골다공증 감소 칼슘 인 뼈 골다공증 감소 면역 에너지 신경 근육
튼튼칼슘,①뼈와 치아 형성에 필요②신경과 근육 기능 유지에 필요③정상적인 혈액응고에 필요④골다공증발생 위험 감소에 도움을 줌,뼈 치아 신경 근육 혈액 골다공증 감소
튼튼칼슘플러스비타민D,"①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌

①뼈와 치아 형성에 필요②신경과 근육 기능 유지에 필요③정상적인 혈액응고에 필요④골다공증발생 위험 감소에 도움을 줌

①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

(1) 탄수화물과 에너지 대사에 필요

(1) 정상적인 혈액응고에 필요
(2) 뼈의 구성에 필요",칼슘 인 뼈 골다공증 감소 뼈 치아 신경 근육 혈액 골다공증 감소 단백질 아미노산 혈액 시스테인 에너지 혈액 뼈 구성
"튼튼큰큰 어린이 비타민D & 칼슘, 키즈 아연","[칼슘]①뼈와 치아 형성에 필요②신경과 근육 기능 유지에 필요③정상적인 혈액응고에 필요④골다공증발생 위험 감소에 도움을 줌
[아연]①정상적인 면역기능에 필요②정상적인 세포분열에 필요
[비타민D]①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌
",칼슘 뼈 치아 신경 근육 혈액 골다공증 감소 아연 면역 비타민 칼슘 인 뼈 골다공증 감소
튼튼키즈 유산균,"* 비타민D
①칼슘과 인이 흡수되고 이용되는데 필요
②뼈의 형성과 유지에 필요
③골다공증발생 위험 감소에 도움을 줌

* 칼슘
①뼈와 치아 형성에 필요
②신경과 근육 기능 유지에 필요
③정상적인 혈액응고에 필요
④골다공증발생 위험 감소에 도움을 줌

* 프로바이오틱스
①유산균 증식 및 유해균 억제에 도움을 줄 수 있음
②배변활동 원활에 도움을 줄 수 있음
③장건강에 도움을 줄 수 있음",비타민 칼슘 인 뼈 골다공증 감소 칼슘 뼈 치아 신경 근육 혈액 골다공증 감소 프로바이오틱스 유산균 균 줄 수 배변 줄 수 장 줄 수
티베이직플러스,"①혈중 중성지질 개선·혈행 개선에 도움을 줄 수 있음②기억력 개선에 도움을 줄 수 있음③건조한 눈을 개선하여 눈 건강에 도움을 줄 수 있음

①어두운 곳에서 시각 적응을 위해 필요②피부와 점막을 형성하고 기능을 유지하는데 필요③상피세포의 성장과 발달에 필요

①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌

①에너지 이용에 필요②신경과 근육 기능 유지에 필요

①항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요

①유해산소로부터 세포를 보호하는데 필요

①정상적인 면역기능에 필요②정상적인 세포분열에 필요",중성 지질 혈행 줄 수 기억 줄 수 눈 눈 줄 수 곳 피부 점막 상피세포 칼슘 인 뼈 골다공증 감소 에너지 신경 근육 항산화 산소 산소 면역
티베이직플러스,"[EPA 및 DHA 함유 유지] 
① 혈중 중성지질 개선에 도움을 줄 수 있음
② 혈행 개선에 도움을 줄 수 있음
③ 기억력 개선에 도움을 줄 수 있음
④ 건조한 눈을 개선하여 눈 건강에 도움을 줄 수 있음
[마그네슘]
① 에너지 이용에 필요
② 신경과 근육 기능 유지에 필요
[비타민 E]
① 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
[셀렌]
① 유해산소로부터 세포를 보호하는데 필요,[아연]
① 정상적인 면역기능에 필요
② 정상적인 세포분열에 필요
[비타민 A]
① 어두운 곳에서 시각 적응을 위해 필요
② 피부와 점막을 형성하고 기능을 유지하는데 필요
③ 상피세포의 성장과 발달에 필요
[비타민 D]
① 칼슘과 인이 흡수되고 이용되는데 필요
② 뼈의 형성과 유지에 필요
③ 골다공증발생 위험 감소에 도움을 줌",중성 지질 줄 수 혈행 줄 수 기억 줄 수 눈 눈 줄 수 마그네슘 에너지 신경 근육 비타민 항산화 산소 셀렌 산소 아연 면역 비타민 곳 피부 점막 상피세포 비타민 칼슘 인 뼈 골다공증 감소
티세이칼슘,"
①뼈와 치아 형성에 필요②신경과 근육 기능 유지에 필요③정상적인 혈액응고에 필요④청년기 이전에 적절한 운동과 건강한 식습관을 유지하면서 충분한 칼슘을 섭취하면 향후 골다공증발생의 위험을 감소시킬 수 있음 ",뼈 치아 신경 근육 혈액 청년 기 이전 운동 식 습관 칼슘 섭취 향후 골다공증 감소 수
티스포인트,"[칼슘]①뼈와 치아 형성에 필요②신경과 근육 기능 유지에 필요③정상적인 혈액응고에 필요④골다공증발생 위험 감소에 도움을 줌
",칼슘 뼈 치아 신경 근육 혈액 골다공증 감소
티스헬퍼,"칼슘 : (1) 뼈와 치아 형성에 필요(2) 신경과 근육 기능 유지에 필요 (3) 정상적인 혈액응고에 필요(4) 골다공증발생 위험 감소에 도움을 줌
프로폴리스추출물 : 항산화·구강에서의 항균작용에 도움을 줄 수 있음
비타민D: (1) 칼슘과 인이 흡수되고 이용되는데 필요 (2) 뼈의 형성과 유지에 필요 (3) 골다공증발생 위험 감소에 도움을 줌",칼슘 뼈 치아 신경 근육 혈액 골다공증 감소 프로폴리스 물 항산화 구강 항균 줄 수 비타민 칼슘 인 뼈 골다공증 감소
파미스마그네슘100,"①에너지 이용에 필요②신경과 근육 기능 유지에 필요

①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

①탄수화물과 에너지 대사에 필요",에너지 신경 근육 단백질 아미노산 혈액 시스테인 에너지
파비스애니원속편안,"[칼슘]①뼈와 치아 형성에 필요②신경과 근육 기능 유지에 필요③정상적인 혈액응고에 필요④골다공증발생 위험 감소에 도움을 줌
 ",칼슘 뼈 치아 신경 근육 혈액 골다공증 감소
파스텔 MSM 관절사랑,"[디메틸설폰(Methyl sulfonylmethane, MSM) 제품]① 관절 및 연골건강에 도움을 줄 수 있음
[칼슘]①뼈와 치아 형성에 필요②신경과 근육 기능 유지에 필요③정상적인 혈액응고에 필요④골다공증발생 위험 감소에 도움을 줌
[나이아신]①체내 에너지 생성에 필요
",디메틸 설폰 관절 연골 줄 수 칼슘 뼈 치아 신경 근육 혈액 골다공증 감소 나이아신 에너지 생
파우어 오스페롤 골드,"
①뼈와 치아 형성에 필요②신경과 근육 기능 유지에 필요③정상적인 혈액응고에 필요④청년기 이전에 적절한 운동과 건강한 식습관을 유지하면서 충분한 칼슘을 섭취하면 향후 골다공증발생의 위험을 감소시킬 수 있음
①뼈와 치아 형성에 필요②신경과 근육 기능 유지에 필요③정상적인 혈액응고에 필요④청년기 이전에 적절한 운동과 건강한 식습관을 유지하면서 충분한 칼슘을 섭취하면 향후 골다공증발생의 위험을 감소시킬 수 있음
①뼈와 치아 형성에 필요②신경과 근육 기능 유지에 필요③정상적인 혈액응고에 필요④청년기 이전에 적절한 운동과 건강한 식습관을 유지하면서 충분한 칼슘을 섭취하면 향후 골다공증발생의 위험을 감소시킬 수 있음
①갑상선 호르몬의 합성에 필요②에너지 생성에 필요③신경발달에 필요
①칼슘과 인이 흡수되고 이용되는데 필요 ②뼈의 형성과 유지에 필요",뼈 치아 신경 근육 혈액 청년 기 이전 운동 식 습관 칼슘 섭취 향후 골다공증 감소 수 뼈 치아 신경 근육 혈액 청년 기 이전 운동 식 습관 칼슘 섭취 향후 골다공증 감소 수 뼈 치아 신경 근육 혈액 청년 기 이전 운동 식 습관 칼슘 섭취 향후 골다공증 감소 수 갑상선 호르몬 에너지 생 칼슘 인 뼈
파워 MSM 골드 플러스,"[엠에스엠(MSM, Methyl sulfonylmethane, 디메틸설폰)] ① 관절 및 연골건강에 도움을 줄 수 있음
[마그네슘] ①에너지 이용에 필요②신경과 근육 기능 유지에 필요
[비타민 D] ①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌",엠에스 엠 디메틸 설폰 관절 연골 줄 수 마그네슘 에너지 신경 근육 비타민 칼슘 인 뼈 골다공증 감소
파워 MSM 골드 플러스,"[MSM] ① 관절 및 연골건강에 도움을 줄 수 있음
[마그네슘] ①에너지 이용에 필요②신경과 근육 기능 유지에 필요
[비타민D] ①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌",관절 연골 줄 수 마그네슘 에너지 신경 근육 비타민 칼슘 인 뼈 골다공증 감소
파워 마그네슘 400,[마그네슘] ① 에너지 이용에 필요 ② 신경과 근육 기능 유지에 필요,마그네슘 에너지 신경 근육
파워 스피드 마그네슘 315,"[마그네슘] ① 에너지 이용에 필요 ② 신경과 근육 기능 유지에 필요
[셀렌] ① 유해산소로부터 세포를 보호하는데 필요
[비타민B6] ① 단백질 및 아미노산 이용에 필요 ② 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[비타민B1] ① 탄수화물과 에너지 대사에 필요
[비타민B2] ① 체내 에너지 생성에 필요",마그네슘 에너지 신경 근육 셀렌 산소 비타민 단백질 아미노산 혈액 시스테인 비타민 에너지 비타민 에너지 생
파워 스피드 마그네슘 315,"[마그네슘] 에너지 이용에 필요 / 신경과 근육 기능 유지에 필요
[셀렌] 유해산소로부터 세포를 보호하는데 필요
[비타민B6] 단백질 및 아미노산 이용에 필요 / 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[비타민B1] 탄수화물과 에너지 대사에 필요
[비타민B2] 체내 에너지 생성에 필요",마그네슘 에너지 신경 근육 셀렌 산소 비타민 단백질 아미노산 혈액 시스테인 비타민 에너지 비타민 에너지 생
파워 스피드 마그네슘 350 영양제,①에너지 이용에 필요②신경과 근육 기능 유지에 필요,에너지 신경 근육
파워 스피드 마그네슘 400 영양제,①에너지 이용에 필요②신경과 근육 기능 유지에 필요,에너지 신경 근육
